,trade_go,buy_from_shop,sell_to_shop,mail_come,invite,join,revival,fight,friend_num,login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class
94,8,97,336,25,63,20,6,0,3,72,194673,44,24334.125,0,281,118934197,1833,331,91,52,85,8,35.125,8,9120.875,229.125,0.25,41.375,52104,0,0.000467451,0.000267115,0.267648826,0.001700287,2703.791667,610.9434642,3041.765625,0.611111111,1.180555556,6.386363636,442.4386364,0
95,19,152,256,28,3,61,1,4,13,72,299018,43,19934.53333,0,122,285951757,2826,355,42,39,66,15,8.133333333,15,10867.73333,188.4,0.666666667,23.66666667,33203,0,0.00014046,0.000130427,0.111040138,0.001187219,4153.027778,956.3028212,1328.968889,0.597222222,0.916666667,2.837209302,1196.072,0
96,0,1,10,13,0,4,0,0,32,37,24565,0,2456.5,0,2,3095128,29,8,0,6,5,10,0.2,10,12,2.9,0,0.8,2949,0,0,0.00024425,0.12004885,0.000325667,663.9189189,125.9974761,245.65,0,0.135135135,0,0,0
97,213,23,275,13,0,0,0,0,0,43,932132,43,71702.46154,0,1258,344869167,6176,247,95,121,191,13,96.76923077,13,4493.846154,475.0769231,0,19,0,0,0.000101917,0.00012981,0,0.000264984,21677.48837,369.9788946,5515.573965,1,4.441860465,29.25581395,932132,1
98,33,62,228,7,49,54,1,21,43,64,247960,0,17711.42857,0,472,294469136,2704,447,195,99,199,14,33.71428571,14,5259.571429,193.1428571,0.071428571,31.92857143,2314,0,0.000786417,0.000399258,0.00933215,0.00180271,3874.375,1187.567091,1265.102041,0,3.109375,0,6701.621622,0
99,2,4,79,1,3,11,1,0,0,8,51566,27,17188.66667,0,60,5167184,118,59,5,13,17,3,20,3,350.6666667,39.33333333,0,19.66666667,14151,0,9.70E-05,0.000252104,0.274425009,0.001144165,6445.75,100.2052515,5729.555557,3.375,2.125,2.222222222,2578.3,0
100,1,0,8,1,0,2,0,0,0,1,11937,33,11937,0,11,4626531,86,13,1,5,5,1,11,1,1574,86,0,13,0,0,8.38E-05,0.000418866,0,0.001089051,11937,387.57904,11937,33,5,0.333333333,11937,0
101,4,33,143,1,9,69,4,8,0,132,321350,4,21423.33333,321,118,297457296,3182,613,378,71,260,15,7.866666667,15,9467.866667,212.1333333,0,40.86666667,39782,0,0.001176288,0.000220943,0.123796484,0.001907577,2434.469697,925.6489684,1428.222222,0.03030303,1.96969697,29.5,1868.313953,0
102,94,155,796,28,69,24,0,8,6,125,326989,30,23356.35714,0,115,89281914,5362,348,9,19,25,14,8.214285714,14,11368.78571,383,0,24.85714286,8040,0,2.75E-05,5.81E-05,0.024587983,0.001064256,2615.912,273.0425611,1668.311224,0.24,0.2,3.833333333,976.0865672,0
103,6,26,272,1,3,4,0,0,1,24,185008,26,18500.8,0,638,17529028,752,125,5,36,43,10,63.8,10,365.4,75.2,0,12.5,9945,0,2.70E-05,0.000194586,0.053754432,0.000675646,7708.666667,94.74740552,1850.08,1.083333333,1.791666667,24.53846154,864.5233645,0
104,2,25,104,6,6,38,3,0,100,84,147340,0,10524.28571,0,68,159101832,1930,222,81,53,71,14,4.857142857,14,3849.5,137.8571429,0,15.85714286,32142,0,0.000549749,0.000359712,0.2181485,0.001506719,1754.047619,1079.827827,751.7346936,0,0.845238095,0,5666.923077,0
105,6,14,0,11,0,0,0,0,0,6,27990,30,6997.5,0,0,4754660,1,13,0,0,0,4,0,4,4457.25,0.25,0,3.25,0,0,0,0,0,0.000464452,4665,169.8699536,1749.375,5,0,0,27990,0
106,6,85,122,8,21,20,0,0,32,85,104955,0,9541.363636,0,44,139620021,1990,105,8,4,6,11,4,11,6420.545455,180.9090909,0,9.545454545,26609,0,7.62E-05,3.81E-05,0.253527702,0.001000429,1234.764706,1330.284608,867.3966942,0,0.070588235,0,3086.911765,0
107,44,120,474,68,245,159,1,27,57,279,691576,8,46105.06667,367,206,647899537,6516,1022,283,179,280,15,13.73333333,15,4577.733333,434.4,0.333333333,68.13333333,46470,0,0.00040921,0.000258829,0.06719435,0.001477784,2478.767025,936.8450279,3073.671111,0.028673835,1.003584229,25.75,1078.901716,1
108,0,25,147,0,0,3,0,0,1,8,55698,21,18566,0,88,5585264,513,66,0,14,13,3,29.33333333,3,685,171,0,22,751,0,0,0.000251356,0.013483428,0.001184962,6962.25,100.2776401,6188.666667,2.625,1.625,4.19047619,449.1774194,0
109,14,192,253,12,13,43,0,0,84,178,242856,43,18681.23077,56,245,227809620,2427,202,6,46,29,13,18.84615385,13,4895.846154,186.6923077,0,15.53846154,26834,0,2.47E-05,0.000189413,0.110493461,0.000831769,1364.359551,938.0440261,1437.017752,0.241573034,0.162921348,5.697674419,705.9767442,0
110,1,1,385,0,0,0,0,0,0,21,980542,0,70038.71429,0,10013,1288249838,22485,97,0,73,64,14,715.2142857,14,3486.357143,1606.071429,0,6.928571429,0,0,0,7.44E-05,0,9.89E-05,46692.47619,1313.814031,5002.765306,0,3.047619048,0,513.9109015,0
111,37,35,1575,0,0,0,0,0,0,10,404344,30,101086,0,205,64535368,6407,286,0,1,196,4,51.25,4,8044.25,1601.75,0,71.5,0,0,0,2.47E-06,0,0.000707319,40434.4,159.6051085,25271.5,3,19.6,6.833333333,1623.871486,0
112,42,82,211,6,178,50,4,119,27,98,471474,0,31431.6,0,1320,462906027,4742,566,249,82,189,15,88,15,15380.4,316.1333333,0.133333333,37.73333333,86788,8.48E-06,0.000528131,0.000173923,0.184078019,0.00120049,4810.959184,981.827263,2095.44,0,1.928571429,0,1496.742857,0
113,3,23,22,12,1,12,0,1,8,18,74896,41,12482.66667,0,41,86787623,1025,59,2,46,31,6,6.833333333,6,210.5,170.8333333,0,9.833333333,5355,0,2.67E-05,0.000614185,0.071499145,0.000787759,4160.888889,1158.775142,2080.444445,2.277777778,1.722222222,1,4993.066667,0
114,1,14,0,2,0,2,0,0,0,22,18111,0,6037,0,45,808551,2,64,14,10,21,3,15,3,7006.666667,0.666666667,2.666666667,21.33333333,0,0,0.000773011,0.000552151,0,0.003533764,823.2272727,44.64419414,2012.333333,0,0.954545455,0,18111,0
115,17,13,141,1,20,24,0,7,67,28,121580,0,15197.5,0,170,169898174,1635,158,16,25,29,8,21.25,8,304.625,204.375,0,19.75,4782,0,0.000131601,0.000205626,0.039332127,0.001299556,4342.142857,1397.41877,1899.6875,0,1.035714286,0,6754.444444,0
116,0,19,50,3,1,9,0,0,37,27,117184,0,29296,0,126,73508480,700,186,63,19,53,4,31.5,4,306.25,175,0,46.5,0,0,0.000537616,0.000162138,0,0.001587247,4340.148148,627.2910978,7324,0,1.962962963,0,1233.515789,0
117,103,148,483,35,141,135,6,13,17,467,699152,50,49939.42857,0,616,822173086,5287,1045,166,83,188,14,44,14,2198.142857,377.6428571,0.142857143,74.64285714,18866,0,0.00023743,0.000118715,0.026984118,0.001494668,1497.11349,1175.957569,3567.102041,0.107066381,0.402569593,12.32,977.834965,0
118,27,49,445,22,456,22,1,14,100,65,481881,0,37067.76923,0,319,451355366,5197,653,335,150,246,13,24.53846154,13,2553.692308,399.7692308,0,50.23076923,43046,0,0.000695192,0.00031128,0.089329108,0.001355106,7413.553846,936.6531696,2851.366864,0,3.784615385,0,1549.456592,0
119,10,71,311,7,147,70,6,18,74,238,480707,0,32047.13333,38,128,535658433,6829,723,145,234,174,15,8.533333333,15,4500.066667,455.2666667,0,48.2,32372,0,0.000301639,0.000486783,0.067342477,0.001504035,2019.777311,1114.313777,2136.475555,0,0.731092437,0,1161.128019,0
120,4,18,147,9,0,5,0,0,4,15,44890,27,6412.857143,0,121,10852386,223,38,4,12,13,7,17.28571429,7,238.2857143,31.85714286,0,5.428571429,167,0,8.91E-05,0.00026732,0.003720205,0.000846514,2992.666667,241.7550902,916.122449,1.8,0.866666667,4.481481481,846.9811321,0
121,0,0,44,6,0,0,0,0,0,8,375383,0,62563.83333,0,0,3809928,60663,10,0,0,0,6,0,6,5039.166667,10110.5,0,1.666666667,0,0,0,0,0,2.66E-05,46922.875,10.14944204,10427.30555,0,0,0,0,0
122,0,0,4,0,0,3,0,3,0,5,14607,0,7303.5,0,14,367441,11,3,0,7,7,2,7,2,2,5.5,0,1.5,0,0,0,0.000479222,0,0.000205381,2921.4,25.1551311,3651.75,0,1.4,0,0,0
123,26,77,94,3,81,32,0,0,91,127,419790,46,29985,0,131,164108365,1312,216,38,43,57,14,9.357142857,14,1228.857143,93.71428571,0.071428571,15.42857143,38400,0,9.05E-05,0.000102432,0.091474309,0.000514543,3305.433071,390.9296672,2141.785714,0.362204724,0.448818898,2.847826087,1162.853186,0
124,8,81,275,36,5,36,1,1,14,96,336468,47,25882.15385,0,168,198742750,1936,246,10,118,91,13,12.92307692,13,1957.461538,148.9230769,0,18.92307692,24240,0,2.97E-05,0.000350702,0.072042512,0.000731125,3504.875,590.6735559,1990.934912,0.489583333,0.947916667,3.574468085,1237.014706,0
125,2,55,234,4,93,23,16,13,14,54,383737,48,29518.23077,0,129,474433049,2600,286,29,105,84,13,9.923076923,13,14356.30769,200,0.615384615,22,14114,0,7.56E-05,0.000273625,0.036780399,0.000745302,7106.240741,1236.349502,2270.633136,0.888888889,1.555555556,2.6875,1605.594142,0
126,5,13,42,0,1,3,0,0,0,10,33450,10,8362.5,0,27,365671,223,45,0,19,19,4,6.75,4,323.75,55.75,0,11.25,0,0,0,0.000568012,0,0.001345291,3345,10.93186846,2090.625,1,1.9,2.7,506.8181818,0
127,2,9,116,0,10,17,0,3,0,28,65605,0,9372.142857,0,90,102553125,1151,95,17,21,20,7,12.85714286,7,149.1428571,164.4285714,0,13.57142857,143,0,0.000259127,0.000320098,0.002179712,0.00144806,2343.035714,1563.190687,1338.877551,0,0.714285714,0,336.4358974,0
128,9,61,198,19,21,38,1,2,18,76,248025,38,22547.72727,0,255,165042777,1803,226,23,50,52,11,23.18181818,11,3393.272727,163.9090909,0.090909091,20.54545455,61897,0,9.27E-05,0.000201593,0.24955952,0.000911198,3263.486842,665.4279891,2049.793388,0.5,0.684210526,6.710526316,3024.695122,0
129,0,36,488,0,0,0,0,0,0,16,1055222,46,81170.92308,0,954,645673999,976,251,114,167,228,13,73.38461538,13,6077.384615,75.07692308,0,19.30769231,0,0,0.000108034,0.000158261,0,0.000237865,65951.375,611.8845125,6243.91716,2.875,14.25,20.73913043,2740.836364,0
130,30,76,337,3,42,64,0,2,76,168,325364,0,21690.93333,358,1241,472631337,4804,575,42,117,90,15,82.73333333,15,543.1333333,320.2666667,0.066666667,38.33333333,25940,0,0.000129086,0.000359597,0.079726091,0.001767251,1936.690476,1452.62333,1446.062222,0,0.535714286,0,1506.314815,0
131,0,47,250,1,8,14,0,1,5,15,141942,24,17742.75,0,23,11982553,819,79,6,21,26,8,2.875,8,2558.625,102.375,0.125,9.875,19132,0,4.23E-05,0.000147948,0.134787448,0.000556565,9462.8,84.41865692,2217.84375,1.6,1.733333333,0.958333333,743.1518325,0
132,0,0,6,0,0,2,0,0,0,4,21165,15,10582.5,0,24,17495000,210,2,2,8,9,2,12,2,90.5,105,0,1,0,0,9.45E-05,0.000377983,0,9.45E-05,5291.25,826.6005197,5291.25,3.75,2.25,1.6,21165,0
133,13,24,97,0,48,2,0,0,0,9,52553,19,17517.66667,0,9,3022059,676,42,0,1,1,3,3,3,264.6666667,225.3333333,0,14,0,0,0,1.90E-05,0,0.000799193,5839.222222,57.50497593,5839.222223,2.111111111,0.111111111,0.473684211,597.1931818,0
134,58,27,82,0,0,0,0,0,0,25,525549,24,65693.625,0,125,10560874,68,114,13,67,77,8,15.625,8,7721.375,8.5,0,14.25,0,0,2.47E-05,0.000127486,0,0.000216916,21021.96,20.09493691,8211.703125,0.96,3.08,5.208333333,65693.625,1
135,15,12,50,4,6,20,0,0,0,47,80191,0,7290.090909,0,95,84783353,813,104,40,4,27,11,8.636363636,11,120.6363636,73.90909091,0,9.454545455,5640,0,0.000498809,4.99E-05,0.070332082,0.001296904,1706.191489,1057.267686,662.7355372,0,0.574468085,0,3818.619048,0
136,273,122,522,20,1,0,0,0,0,51,833184,42,83318.4,0,6921,323052146,5127,137,28,53,71,10,692.1,10,4383.3,512.7,0,13.7,0,0,3.36E-05,6.36E-05,0,0.000164429,16336.94118,387.7320568,8331.84,0.823529412,1.392156863,164.7857143,277728,1
137,1,2,47,0,3,1,0,0,2,5,14307,13,3576.75,0,6,391183,93,8,0,3,4,4,1.5,4,61.25,23.25,0,2,1034,0,0,0.000209688,0.072272314,0.000559167,2861.4,27.34207032,894.1875,2.6,0.8,0.461538462,794.8333333,0
138,3,21,187,3,175,38,8,6,42,40,244288,47,24428.8,0,216,288707432,2925,381,71,103,128,10,21.6,10,172,292.5,0.3,38.1,13128,0,0.000290641,0.000421633,0.053739848,0.001559635,6107.2,1181.832231,2442.88,1.175,3.2,4.595744681,8724.571429,0
139,0,27,259,0,0,0,0,0,0,19,1251861,0,83457.4,0,1838,1013520910,27,55,0,33,33,15,122.5333333,15,6312.466667,1.8,0,3.666666667,0,0,0,2.64E-05,0,4.39E-05,65887.42105,809.6113786,5563.826667,0,1.736842105,0,0,0
140,6,60,340,38,10,66,2,0,8,72,335567,44,22371.13333,0,375,273731127,3515,487,98,107,146,15,25,15,1677.266667,234.3333333,0.533333333,32.46666667,6102,0,0.000292043,0.000318863,0.018184148,0.001451275,4660.652778,815.7271931,1491.408889,0.611111111,2.027777778,8.522727273,1712.076531,0
141,1,8,17,22,0,0,0,0,0,29,18531,0,3706.2,200,1,27733621,13,21,0,0,1,5,0.2,5,77.2,2.6,0,4.2,0,0,0,0,0,0.001133236,639,1496.606821,741.24,0,0.034482759,0,37.7413442,0
142,6,15,67,1,17,27,0,0,41,62,117905,0,9069.615385,0,88,166722714,1687,174,67,19,55,13,6.769230769,13,139.3846154,129.7692308,0,13.38461538,4783,0,0.000568254,0.000161147,0.040566558,0.001475764,1901.693548,1414.04278,697.6627219,0,0.887096774,0,2032.844828,0
143,1,1,26,2,1,8,0,0,0,9,26510,0,5302,385,17,40847201,561,33,5,0,2,5,3.4,5,254,112.2,0.2,6.6,61,0,0.000188608,0,0.002301018,0.001244813,2945.555556,1540.822369,1060.4,0,0.222222222,0,113.2905983,0
144,47,57,86,9,65,8,0,2,37,21,142303,0,10164.5,98,39,257597323,2348,234,74,18,41,14,2.785714286,14,2948.642857,167.7142857,0,16.71428571,36974,0,0.000520017,0.000126491,0.259825865,0.001644379,6776.333333,1810.203039,726.0357143,0,1.952380952,0,1801.303797,0
145,0,11,541,0,0,0,0,0,0,16,1140674,0,76044.93333,0,3878,1568754579,48234,186,0,176,146,15,258.5333333,15,3784.666667,3215.6,0,12.4,0,0,0,0.000154295,0,0.000163061,71292.125,1375.287399,5069.662222,0,9.125,0,0,0
146,83,197,435,77,84,35,0,0,7,269,456665,37,30444.33333,0,563,132829363,1125,344,38,73,88,15,37.53333333,15,3253.8,75,0.266666667,22.93333333,16593,0,8.32E-05,0.000159855,0.036335169,0.000753287,1697.639405,290.8682798,2029.622222,0.137546468,0.327137546,15.21621622,2509.148352,0
147,1,2,4,4,4,3,0,0,5,9,22134,41,3689,0,62,30375169,91,33,2,3,6,6,10.33333333,6,93,15.16666667,0,5.5,0,0,9.04E-05,0.000135538,0,0.001490919,2459.333333,1372.330758,614.8333333,4.555555556,0.666666667,1.512195122,1844.5,0
148,8,12,23,11,0,6,1,6,58,16,63863,0,15965.75,0,215,44985378,421,53,15,3,16,4,53.75,4,283,105.25,0,13.25,12146,0,0.000234878,4.70E-05,0.190188372,0.000829902,3991.4375,704.4043969,3991.4375,0,1,0,7095.888889,0
149,6,45,130,8,54,30,1,18,9,61,292297,0,20878.35714,261,184,418565598,4392,478,197,55,163,14,13.14285714,14,14679.85714,313.7142857,0,34.14285714,51580,0,0.000673972,0.000188165,0.17646435,0.001635323,4791.754098,1431.987321,1491.311224,0,2.672131148,0,3479.72619,0
150,2,4,318,1,0,0,0,0,0,16,1151503,0,76766.86667,0,1504,1297460433,8495,61,0,33,30,15,100.2666667,15,2452.466667,566.3333333,0,4.066666667,0,0,0,2.87E-05,0,5.30E-05,71968.9375,1126.753845,5117.791111,0,1.875,0,0,0
151,106,36,374,2,0,0,0,0,0,10,423005,34,84601,0,2219,104559687,1111,243,51,182,212,5,443.8,5,5246,222.2,0,48.6,0,0,0.000120566,0.000430255,0,0.000574461,42300.5,247.1830995,16920.2,3.4,21.2,65.26470588,380.4001799,0
152,4,5,0,0,0,0,0,0,0,4,13334,0,6667,0,0,7327715,1,1,0,0,0,2,0,2,1214.5,0.5,0,0.5,0,0,0,0,0,7.50E-05,3333.5,549.5511474,3333.5,0,0,0,0,0
153,12,38,346,1,184,40,29,3,29,34,247833,0,19064.07692,0,274,350608737,2620,411,40,174,92,13,21.07692308,13,115.3846154,201.5384615,0.076923077,31.61538462,61083,0,0.000161399,0.000702086,0.246468388,0.001658375,7289.205882,1414.697546,1466.467455,0,2.705882353,0,11265.13636,0
154,16,88,160,9,36,68,7,22,28,97,318648,50,22760.57143,0,475,374517490,3405,466,39,73,77,14,33.92857143,14,14441.42857,243.2142857,0.071428571,33.28571429,97464,3.14E-06,0.000122392,0.000229093,0.305867289,0.001462429,3285.030928,1175.332938,1625.755102,0.515463918,0.793814433,9.5,1617.502538,0
155,1,1,28,3,0,1,0,0,0,3,16026,32,16026,0,7,4045487,79,13,3,4,6,1,7,1,325,79,0,13,0,0,0.000187196,0.000249594,0,0.000811182,5342,252.4327343,16026,10.66666667,2,0.21875,1602.6,0
156,0,42,279,0,0,0,0,0,0,18,1152977,50,76865.13333,0,8703,933681480,102,172,92,76,147,15,580.2,15,3963.933333,6.8,0,11.46666667,0,0,7.98E-05,6.59E-05,0,0.000149179,64054.27778,809.8006118,5124.342222,2.777777778,8.166666667,174.06,1152977,0
157,1,23,66,7,4,9,0,0,1,6,38861,17,7772.2,0,19,2120268,308,35,0,11,9,5,3.8,5,281.6,61.6,0,7,4628,0,0,0.00028306,0.11909112,0.000900646,6476.833333,54.56030468,1554.44,2.833333333,1.5,1.117647059,580.0149254,0
158,37,84,363,18,40,64,2,9,23,152,410726,42,27381.73333,0,485,191690165,4447,718,145,81,190,15,32.33333333,15,1058.933333,296.4666667,0,47.86666667,50432,0,0.000353033,0.000197212,0.122787454,0.001748124,2702.144737,466.7105686,1825.448889,0.276315789,1.25,11.54761905,1910.353488,0
159,0,2,16,0,0,0,0,0,0,3,10502,0,3500.666667,0,17,4403654,82,7,0,3,3,3,5.666666667,3,702.3333333,27.33333333,0,2.333333333,0,0,0,0.00028566,0,0.00066654,3500.666667,419.3157494,1166.888889,0,1,0,10502,0
160,5,1,12,0,0,9,0,4,0,10,27169,0,4528.166667,0,82,46384542,460,36,0,2,2,6,13.66666667,6,43.5,76.66666667,0,6,5888,0,0,7.36E-05,0.216717583,0.00132504,2716.9,1707.259818,754.6944445,0,0.2,0,5433.8,0
161,1,3,111,15,2,5,0,0,5,28,103039,47,7926.076923,0,97,86237541,692,259,153,30,113,13,7.461538462,13,77.15384615,53.23076923,0,19.92307692,0,0,0.001484875,0.000291152,0,0.002513611,3679.964286,836.9407797,609.6982248,1.678571429,4.035714286,2.063829787,3963.038462,0
162,1,1,26,3,8,8,2,0,41,21,29442,0,7360.5,0,23,19359794,392,40,2,23,19,4,5.75,4,69.25,98,0,10,0,0,6.79E-05,0.000781197,0,0.001358603,1402,657.5570274,1840.125,0,0.904761905,0,9814,0
163,109,153,596,88,52,113,0,6,40,308,676298,21,45086.53333,0,320,593377397,6513,818,292,92,221,15,21.33333333,15,10890.53333,434.2,0,54.53333333,68356,0,0.000431762,0.000136035,0.101073787,0.001209526,2195.772727,877.3904359,3005.768889,0.068181818,0.717532468,15.23809524,1310.655039,0
164,4,1,14,0,5,0,0,2,0,14,17399,23,2899.833333,0,13,2014466,47,11,3,3,6,6,2.166666667,6,14.16666667,7.833333333,0,1.833333333,0,0,0.000172424,0.000172424,0,0.00063222,1242.785714,115.7805621,483.3055555,1.642857143,0.428571429,0.565217391,1449.916667,0
165,59,92,450,67,68,128,1,8,0,229,469493,0,33535.21429,0,265,795215894,6617,563,146,114,150,14,18.92857143,14,9229.142857,472.6428571,0,40.21428571,44977,0,0.000310974,0.000242815,0.095799085,0.001199166,2050.187773,1693.775826,2395.372449,0,0.655021834,0,1826.821012,0
166,45,68,420,6,629,59,5,19,61,89,575628,40,38375.2,0,630,238485283,2492,754,73,201,222,15,42,15,884.2666667,166.1333333,0.466666667,50.26666667,73841,0,0.000126818,0.000349184,0.128279027,0.001309874,6467.730337,414.3045213,2558.346667,0.449438202,2.494382022,15.75,5049.368421,0
167,18,49,486,51,81,68,1,92,98,87,449829,0,29988.6,0,329,577146587,5954,679,514,122,339,15,21.93333333,15,985,396.9333333,0,45.26666667,81718,0,0.001142656,0.000271214,0.181664588,0.001509462,5170.448276,1283.035525,1999.24,0,3.896551724,0,2902.122581,0
168,13,54,331,16,44,58,2,26,0,43,298644,0,21331.71429,0,325,323309557,3976,629,372,98,288,14,23.21428571,14,4516.285714,284,0.214285714,44.92857143,22895,0,0.00124563,0.00032815,0.076663184,0.002106187,6945.209302,1082.591838,1523.693878,0,6.697674419,0,4666.3125,0
169,0,1,2,0,0,3,0,4,0,13,12111,0,4037,0,25,10677706,75,21,6,2,7,3,8.333333333,3,18.33333333,25,0,7,0,0,0.000495417,0.000165139,0,0.001733961,931.6153846,881.6535381,1345.666667,0,0.538461538,0,114.254717,0
170,14,128,121,8,15,26,2,3,15,68,156167,0,14197,0,28,204627307,1751,213,5,18,16,11,2.545454545,11,7903,159.1818182,0.090909091,19.36363636,25889,0,3.20E-05,0.000115261,0.165777661,0.001363925,2296.573529,1310.310802,1290.636364,0,0.235294118,0,2739.77193,0
171,6,120,522,25,6,72,2,2,20,258,378919,44,29147.61538,0,171,413012973,5491,518,27,124,88,13,13.15384615,13,11003.15385,422.3846154,0.076923077,39.84615385,24703,2.64E-06,7.13E-05,0.000327247,0.065193353,0.001367047,1468.678295,1089.976942,2242.12426,0.170542636,0.341085271,3.886363636,1250.557756,0
172,2,12,27,0,0,4,0,1,0,9,90997,0,12999.57143,0,131,13882686,254,112,59,14,62,7,18.71428571,7,152,36.28571429,0.428571429,16,1710,0,0.000648373,0.000153851,0.018791828,0.00123081,10110.77778,152.5620185,1857.081633,0,6.888888889,0,12999.57143,0
173,90,8,450,0,0,0,0,0,0,116,874206,0,58280.4,0,1044,1139491057,31199,77,0,64,40,15,69.6,15,6005.466667,2079.933333,0,5.133333333,0,0,0,7.32E-05,0,8.81E-05,7536.258621,1303.458289,3885.36,0,0.344827586,0,0,0
174,7,17,233,1,30,31,0,13,22,38,137847,12,15316.33333,0,87,154483141,1783,164,5,42,23,9,9.666666667,9,150.1111111,198.1111111,0,18.22222222,33071,0,3.63E-05,0.000304686,0.239910916,0.001189725,3627.552632,1120.68555,1701.814814,0.315789474,0.605263158,7.25,3829.083333,0
175,0,8,86,0,0,0,0,0,0,6,168578,26,56192.66667,0,73,17645940,213,61,14,18,29,3,24.33333333,3,9376,71,0,20.33333333,0,0,8.30E-05,0.000106775,0,0.00036185,28096.33333,104.6752245,18730.88889,4.333333333,4.833333333,2.807692308,33715.6,1
176,0,2,27,3,1,8,0,0,0,25,38966,36,12988.66667,0,99,36864234,183,47,3,5,6,3,33,3,270,61,0,15.66666667,11519,0,7.70E-05,0.000128317,0.295616691,0.00120618,1558.64,946.0615408,4329.555557,1.44,0.24,2.75,1558.64,0
177,40,0,17,0,0,13,0,9,7,10,30729,32,6145.8,0,132,11904299,111,36,4,9,9,5,26.4,5,53.6,22.2,0,7.2,0,0,0.00013017,0.000292883,0,0.001171532,3072.9,387.3962381,1229.16,3.2,0.9,4.125,0,0
178,53,77,571,44,1,1,0,0,0,35,896285,43,68945,0,1230,374149764,1078,251,141,92,179,13,94.61538462,13,4569.692308,82.92307692,0,19.30769231,4587,0,0.000157316,0.000102646,0.005117792,0.000280045,25608.14286,417.4450805,5303.461538,1.228571429,5.114285714,28.60465116,588.4996717,0
179,4,22,120,1,18,6,0,2,3,10,54129,28,6014.333333,0,25,17962370,897,59,13,14,18,9,2.777777778,9,1279.666667,99.66666667,0,6.555555556,940,0,0.000240167,0.000258641,0.017365922,0.001089989,5412.9,331.8437436,668.2592592,2.8,1.8,0.892857143,949.6315789,0
180,11,11,63,0,0,0,0,0,0,7,171660,24,57220,0,53,11826741,299,46,3,8,10,3,17.66666667,3,3550,99.66666667,0,15.33333333,0,0,1.75E-05,4.66E-05,0,0.000267972,24522.85714,68.89631248,19073.33333,3.428571429,1.428571429,2.208333333,34332,1
181,14,35,401,19,0,123,1,10,10,34,292162,38,22474,0,256,125294761,487,280,4,59,50,13,19.69230769,13,439.6923077,37.46153846,0.076923077,21.53846154,76038,0,1.37E-05,0.000201943,0.260259719,0.000958372,8593,428.8537216,1728.769231,1.117647059,1.470588235,6.736842105,32462.44444,0
182,3,15,63,16,21,11,1,4,20,20,84833,0,10604.125,0,55,119319638,1351,96,32,9,24,8,6.875,8,5870.375,168.875,0,12,19039,0,0.000377212,0.000106091,0.224429173,0.001131635,4241.65,1406.523853,1325.515625,0,1.2,0,657.620155,0
183,8,54,162,24,51,46,0,31,100,37,237522,0,18270.92308,0,147,319742840,3620,323,146,47,103,13,11.30769231,13,9320.076923,278.4615385,0.153846154,24.84615385,60833,0,0.00061468,0.000197876,0.256115223,0.001359874,6419.513514,1346.160945,1405.455622,0,2.783783784,0,882.9814126,0
184,0,4,40,0,0,9,1,0,0,17,75536,0,9442,0,41,51544753,471,121,89,14,52,8,5.125,8,383.375,58.875,0.125,15.125,0,0,0.001178246,0.000185342,0,0.001601885,4443.294118,682.3865839,1180.25,0,3.058823529,0,5035.733333,0
185,1,58,525,1,0,0,0,0,0,15,168451,29,56150.33333,0,223,26980803,1984,49,0,5,6,3,74.33333333,3,4671.333333,661.3333333,0,16.33333333,0,0,0,2.97E-05,0,0.000290886,11230.06667,160.1700376,18716.77778,1.933333333,0.4,7.689655172,4319.25641,1
186,14,75,285,6,40,53,4,9,30,56,303339,14,27576.27273,0,244,221481735,2614,293,38,66,70,11,22.18181818,11,6750.272727,237.6363636,0.090909091,26.63636364,75567,0,0.000125272,0.000217578,0.249117324,0.000965916,5416.767857,730.1459258,2506.933885,0.25,1.25,17.42857143,1228.093117,0
