actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level
20001884,63.0,62.0,1.0,306570.0,2.6474312555044524,63.0,48.0
20001885,29.0,29.0,1.0,18531.0,-464.3712697641789,29.0,0.0
20001888,62.0,61.0,1.0,117905.0,-389.16526864848817,62.0,0.0
20001890,9.0,9.0,1.0,26510.0,55.049603923047904,9.0,0.0
20001915,21.0,20.0,1.0,142303.0,23.9749899861563,21.0,0.0
20001920,1.0,1.0,1.0,538.0,0.0,1.0,0.0
20001922,46.0,46.0,1.0,47130.0,-586.1666454487588,46.0,0.0
20001923,25.0,24.0,1.0,111685.0,-6.117500111921923,25.0,42.0
20001924,16.0,14.0,1.0,1140674.0,13.051813226215378,16.0,0.0
20001926,269.0,267.0,1.0,456665.0,-10.138403424830017,269.0,37.0
20001939,71.0,69.0,1.0,420572.0,-20.090992743216383,71.0,0.0
20001950,143.0,145.0,1.0,487317.0,28.2862838768194,143.0,23.0
20001953,2.0,2.0,1.0,2960.0,0.0,2.0,0.0
20001958,8.0,8.0,1.0,26228.0,-845.9787250266891,8.0,0.0
20001963,9.0,9.0,1.0,22134.0,-0.5560675883256528,9.0,41.0
20001965,16.0,15.0,1.0,63863.0,35.497345881026575,16.0,0.0
20001968,48.0,48.0,1.0,78770.0,-1.6541830646185096,48.0,0.0
20001972,61.0,59.0,1.0,292297.0,-76.62632185756269,61.0,0.0
20001974,99.0,97.0,1.0,534875.0,2.3176966580976863,99.0,0.0
20001977,3.0,3.0,1.0,432.0,-1414.2476851851852,3.0,0.0
20001978,119.0,119.0,1.0,340726.0,-102.39623627196046,119.0,38.0
20001979,16.0,14.0,1.0,1151503.0,4.266754841281352,16.0,0.0
20001982,10.0,10.0,1.0,423005.0,0.5419959574945923,10.0,34.0
20001984,4.0,4.0,1.0,13334.0,-57.49797510124494,4.0,0.0
20001992,34.0,32.0,1.0,247833.0,-124.02867656849573,34.0,0.0
20001995,4.0,4.0,1.0,42862.0,3.4446829359339275,4.0,16.0
20001996,201.0,202.0,1.0,486457.0,-76.57792980674552,201.0,43.0
20001998,97.0,96.0,1.0,318648.0,66.9682376791946,97.0,50.0
20001999,1.0,1.0,1.0,200.0,0.0,1.0,0.0
20002012,60.0,59.0,1.0,361462.0,-2.689516463694662,60.0,0.0
20002015,1.0,1.0,1.0,1254.0,9.362838915470494,1.0,0.0
20002017,9.0,9.0,1.0,5290.0,126.38695652173914,9.0,0.0
20002025,3.0,3.0,1.0,16026.0,4.536627979533258,3.0,32.0
20002031,9.0,9.0,1.0,1453.0,-32966.7123193393,9.0,0.0
20002032,18.0,16.0,1.0,1152977.0,19.460210394483152,18.0,50.0
20002033,1.0,1.0,1.0,253.0,1640.3162055335968,1.0,0.0
20002035,6.0,6.0,1.0,38861.0,22.756233756208022,6.0,17.0
20002039,3.0,3.0,1.0,10560.0,-149.8963068181818,3.0,0.0
20002045,4.0,4.0,1.0,6632.0,13.083534378769603,4.0,0.0
20002048,1.0,1.0,1.0,465.0,0.0,1.0,0.0
20002049,152.0,152.0,1.0,410726.0,0.13131868934520824,152.0,42.0
20002050,37.0,36.0,1.0,287076.0,-237.609476236258,37.0,0.0
20002052,48.0,47.0,1.0,421756.0,23.569751230569334,48.0,0.0
20002053,38.0,37.0,1.0,423846.0,-1.7647754137115839,38.0,22.0
20002065,33.0,33.0,1.0,147061.0,12.254397834912043,33.0,50.0
20002068,1.0,1.0,1.0,9017.0,123.5986470001109,1.0,0.0
20002069,3.0,3.0,1.0,10502.0,-2.808607884212531,3.0,0.0
20002073,3.0,3.0,1.0,4399.0,14.731984541941351,3.0,0.0
20002090,1.0,1.0,1.0,293.0,-3412.9692832764504,1.0,0.0
20002091,9.0,9.0,1.0,6724.0,-277.84696609161216,9.0,0.0
20002092,30.0,30.0,1.0,62206.0,82.08520078449024,30.0,22.0
20002096,16.0,15.0,1.0,1197396.0,-9.793767475421665,16.0,0.0
20002103,43.0,43.0,1.0,255222.0,472.3582253880935,43.0,50.0
20002104,10.0,10.0,1.0,27169.0,22.417608303581286,10.0,0.0
20002114,28.0,28.0,1.0,103039.0,88.66153592329118,28.0,47.0
20002119,21.0,21.0,1.0,29442.0,-257.9868215474492,21.0,0.0
20002122,308.0,306.0,1.0,676298.0,13.307790352773482,308.0,21.0
20002125,1.0,1.0,1.0,254.0,0.8582677165354331,1.0,2.0
20002130,14.0,14.0,1.0,17399.0,39.992758204494514,14.0,23.0
20002132,229.0,229.0,1.0,469493.0,-19.034452057858157,229.0,0.0
20002139,89.0,87.0,1.0,575628.0,-2.389131522441577,89.0,40.0
20002143,16.0,15.0,1.0,24251.0,504.4276112325265,16.0,0.0
20002147,1.0,1.0,1.0,7582.0,1.9233711421788446,1.0,0.0
20002149,87.0,87.0,1.0,449829.0,-88.5722707962359,87.0,0.0
20002155,43.0,42.0,1.0,298644.0,34.50978422469562,43.0,0.0
20002156,2.0,2.0,1.0,1038.0,3080.6050096339113,2.0,0.0
20002164,2.0,2.0,1.0,1460.0,-39.12739726027397,2.0,0.0
20002172,13.0,13.0,1.0,12111.0,-1340.9076872264884,13.0,0.0
20002191,1.0,1.0,1.0,2201.0,-1.8891412994093595,1.0,0.0
20002193,175.0,173.0,1.0,839421.0,-60.42841196491391,175.0,21.0
20002194,68.0,66.0,1.0,156167.0,10.53276300370757,68.0,0.0
20002198,11.0,11.0,1.0,12746.0,9.278675662953082,11.0,8.0
20002200,6.0,6.0,1.0,5507.0,-1637.4232794625023,6.0,0.0
20002207,2.0,2.0,1.0,539.0,0.0,2.0,0.0
20002210,258.0,256.0,1.0,378919.0,85.78644512415582,258.0,44.0
20002217,1.0,1.0,1.0,510.0,-5391.0137254901965,1.0,0.0
20002220,9.0,9.0,1.0,90997.0,13.341351912700418,9.0,0.0
20002221,116.0,114.0,1.0,874206.0,8.211887129578153,116.0,0.0
20002223,192.0,191.0,1.0,541840.0,-34.42246235050938,192.0,50.0
20002224,8.0,8.0,1.0,400907.0,0.7400394605232635,8.0,9.0
20002226,38.0,37.0,1.0,137847.0,-107.33165756236987,38.0,12.0
20002244,124.0,121.0,1.0,403728.0,66.05667429556533,124.0,44.0
20002245,1.0,1.0,1.0,3733.0,11.065898740959014,1.0,0.0
20002246,17.0,17.0,1.0,417179.0,-0.012718761011460309,17.0,33.0
20002251,38.0,38.0,1.0,10566.0,-36.304467158811285,38.0,0.0
20002255,6.0,5.0,1.0,168578.0,141.76830310004866,6.0,26.0
20002263,33.0,34.0,1.0,250892.0,-2.9844235766784113,33.0,41.0
20002272,45.0,45.0,1.0,162343.0,20.67160271770264,45.0,46.0
20002280,39.0,39.0,1.0,159025.0,-34.17180317560132,39.0,0.0
20002282,25.0,25.0,1.0,38966.0,65.11874454652774,25.0,36.0
20002283,1.0,1.0,1.0,174.0,0.0,1.0,0.0
20002289,2.0,2.0,1.0,4684.0,1.0224167378309137,2.0,7.0
20002292,11.0,11.0,1.0,43634.0,-0.44811385616720906,11.0,38.0
20002294,93.0,94.0,1.0,375853.0,25.172474345023186,93.0,22.0
20002297,466.0,465.0,1.0,798344.0,27.362014369745374,466.0,34.0
20002301,68.0,67.0,1.0,289703.0,-4.761659354580381,68.0,50.0
20002310,2.0,2.0,1.0,989.0,0.0,2.0,0.0
20002312,1.0,1.0,1.0,357.0,1469.7366946778711,1.0,0.0
20002320,34.0,34.0,1.0,222156.0,16.48556869947244,34.0,0.0
20002321,91.0,90.0,1.0,399588.0,0.6482351822377048,91.0,23.0
20002322,30.0,29.0,1.0,205655.0,11.097819163161606,30.0,28.0
20002328,10.0,10.0,1.0,30729.0,-441.62667187347455,10.0,32.0
20002329,4.0,4.0,1.0,6924.0,-12.087088388214905,4.0,0.0
20002330,35.0,33.0,1.0,896285.0,0.8418226345414684,35.0,43.0
20002336,19.0,19.0,1.0,108372.0,-138.53597792787804,19.0,41.0
20002338,21.0,20.0,1.0,72395.0,-14.688334829753437,21.0,0.0
20002362,191.0,188.0,1.0,824998.0,35.206273227329035,191.0,33.0
20002367,24.0,23.0,1.0,88634.0,-1.79678227316831,24.0,28.0
20002368,17.0,17.0,1.0,116880.0,46.94381416837783,17.0,50.0
20002383,84.0,85.0,1.0,221087.0,7.909614767037411,84.0,34.0
20002386,10.0,10.0,1.0,54129.0,-824.572447301816,10.0,28.0
20002394,23.0,22.0,1.0,190299.0,145.31322287558,23.0,50.0
20002399,1.0,1.0,1.0,30.0,0.0,1.0,0.0
20002400,36.0,36.0,1.0,1015297.0,5.402288197443704,36.0,50.0
20002402,7.0,6.0,1.0,171660.0,0.5844926016544332,7.0,24.0
20002409,27.0,26.0,1.0,132805.0,-66.76435375174127,27.0,38.0
20002414,35.0,36.0,1.0,85678.0,-388.0883540698896,35.0,42.0
20002417,1.0,1.0,1.0,415.0,0.5975903614457831,1.0,2.0
20002420,26.0,24.0,1.0,1118344.0,23.886973060167534,26.0,49.0
20002421,10.0,9.0,1.0,190340.0,8.106619733109174,10.0,29.0
20002425,2.0,2.0,1.0,3206.0,-4.310043668122271,2.0,29.0
20002428,34.0,34.0,1.0,292162.0,9.933451304413305,34.0,38.0
20002440,20.0,20.0,1.0,84833.0,-131.2260676859241,20.0,0.0
20002441,35.0,35.0,1.0,203573.0,258.059177788803,35.0,0.0
20002442,1.0,1.0,1.0,7705.0,27.43841661258923,1.0,12.0
20002444,80.0,81.0,1.0,292295.0,79.21787577618502,80.0,0.0
20002454,29.0,29.0,1.0,63455.0,-54.93404775037428,29.0,0.0
20002463,2.0,2.0,1.0,246.0,0.0,2.0,0.0
20002464,65.0,65.0,1.0,480868.0,52.58674313948942,65.0,0.0
20002478,2.0,2.0,1.0,8516.0,19.422498825739783,2.0,0.0
20002480,220.0,217.0,1.0,1031172.0,-10.643785905746084,220.0,32.0
20002486,1.0,1.0,1.0,473.0,0.0,1.0,0.0
20002496,84.0,84.0,1.0,306562.0,-222.91281045922196,84.0,0.0
20002499,4.0,4.0,1.0,5753.0,110.64001390578828,4.0,0.0
20002503,37.0,35.0,1.0,237522.0,130.37864703059086,37.0,0.0
20002504,17.0,18.0,1.0,75536.0,-69.57234960813388,17.0,0.0
20002508,15.0,14.0,1.0,168451.0,8.032145846566657,15.0,29.0
20002510,3.0,3.0,1.0,4455.0,0.23120089786756454,3.0,5.0
20002511,38.0,36.0,1.0,193743.0,301.37264830213223,38.0,37.0
20002513,52.0,52.0,1.0,187386.0,79.5330067347614,52.0,0.0
20002517,56.0,56.0,1.0,303339.0,-3.793775281121122,56.0,14.0
20002527,53.0,52.0,1.0,1080252.0,1.9124667207281263,53.0,0.0
20002531,58.0,58.0,1.0,380349.0,-473.53801114239815,58.0,0.0
20002532,40.0,40.0,1.0,162063.0,2.025514768947878,40.0,28.0
20002540,2.0,2.0,1.0,184.0,0.0,2.0,0.0
20002541,11.0,10.0,1.0,47231.0,189.38722449238847,11.0,0.0
20002542,52.0,49.0,1.0,217701.0,-10.366387843877613,52.0,42.0
20002545,15.0,14.0,1.0,722396.0,-4.590206756405074,15.0,38.0
20002554,1.0,1.0,1.0,2001.0,53.33683158420789,1.0,0.0
20002559,31.0,30.0,1.0,710356.0,0.946680256096943,31.0,43.0
20002560,152.0,150.0,1.0,482739.0,23.69722147993015,152.0,0.0
20002563,6.0,5.0,1.0,185920.0,0.22949117900172117,6.0,9.0
20002566,43.0,42.0,1.0,397448.0,-0.13673990056560859,43.0,0.0
20002570,214.0,212.0,1.0,416902.0,-141.46564660279873,214.0,0.0
20002572,1.0,1.0,1.0,96.0,0.0,1.0,0.0
20002573,12.0,12.0,1.0,119171.0,14.918965184482802,12.0,42.0
20002586,39.0,38.0,1.0,310596.0,-1.4893430694535668,39.0,34.0
20002588,52.0,52.0,1.0,172172.0,-178.52981901819112,52.0,0.0
20002591,43.0,42.0,1.0,103749.0,9.542019682117418,43.0,37.0
20002592,56.0,54.0,1.0,376371.0,9.259337196542774,56.0,35.0
20002597,34.0,33.0,1.0,60843.0,-4.005243002481797,34.0,21.0
20002604,23.0,23.0,1.0,219341.0,45.18608012181945,23.0,49.0
20002605,141.0,141.0,1.0,406999.0,-0.6448246801589194,141.0,45.0
20002607,1.0,1.0,1.0,1301.0,599.1806302843967,1.0,0.0
20002609,1.0,1.0,1.0,28.0,0.0,1.0,0.0
20002618,1.0,1.0,1.0,211.0,0.6398104265402843,1.0,2.0
20002621,1.0,1.0,1.0,324.0,-926.3148148148148,1.0,0.0
20002624,6.0,6.0,1.0,34239.0,0.10102514676246385,6.0,26.0
20002639,1.0,1.0,1.0,95.0,0.10526315789473684,1.0,0.0
20002640,19.0,19.0,1.0,319320.0,0.5791149943630214,19.0,34.0
20002648,50.0,50.0,1.0,202596.0,4.159292384844716,50.0,4.0
20002651,225.0,226.0,1.0,427063.0,6.9786916684423606,225.0,37.0
20002660,21.0,21.0,1.0,31859.0,3130.736557958505,21.0,28.0
20002661,2.0,2.0,1.0,10026.0,-2.58458009176142,2.0,0.0
20002669,80.0,80.0,1.0,345714.0,-108.14950797479997,80.0,50.0
20002670,2.0,2.0,1.0,154.0,0.0,2.0,0.0
20002671,4.0,4.0,1.0,2795.0,42.20500894454383,4.0,0.0
20002673,17.0,18.0,1.0,133859.0,50.996414137263834,17.0,26.0
20002675,47.0,47.0,1.0,53399.0,62.804846532706605,47.0,0.0
20002681,19.0,16.0,1.0,1027244.0,3.3114858787201484,19.0,40.0
20002686,1.0,1.0,1.0,4857.0,19.219477043442453,1.0,0.0
20002694,2.0,2.0,1.0,7586.0,23.287898760875297,2.0,0.0
20002698,108.0,109.0,1.0,258011.0,-28.064361596986174,108.0,49.0
20002701,16.0,14.0,1.0,742117.0,-1.7430283904020525,16.0,50.0
20002702,1.0,1.0,1.0,111.0,0.0,1.0,0.0
20002704,2.0,2.0,1.0,391.0,0.16624040920716113,2.0,2.0
20002705,1.0,1.0,1.0,167.0,0.0,1.0,0.0
20002706,49.0,49.0,1.0,90199.0,74.35477111719642,49.0,29.0
20002707,2.0,2.0,1.0,54.0,0.0,2.0,0.0
20002708,9.0,10.0,1.0,55057.0,25.159434767604484,9.0,0.0
20002715,24.0,24.0,1.0,115138.0,-152.32162274835414,24.0,0.0
20002723,47.0,48.0,1.0,158830.0,30.835654473336273,47.0,37.0
20002724,77.0,76.0,1.0,190079.0,-29.984374917797336,77.0,15.0
20002727,33.0,34.0,1.0,328407.0,0.2476896046673792,33.0,44.0
20002730,25.0,25.0,1.0,97816.0,-10.294532591805021,25.0,34.0
20002737,7.0,6.0,1.0,157486.0,1.342366940553446,7.0,28.0
20002738,45.0,45.0,1.0,248349.0,6.183052881227627,45.0,44.0
20002748,24.0,24.0,1.0,253776.0,-25.54849946409432,24.0,0.0
20002749,25.0,22.0,1.0,735126.0,19.18334952103449,25.0,36.0
20002753,47.0,46.0,1.0,924322.0,-1.2394187307020714,47.0,0.0
20002755,1.0,1.0,1.0,2511.0,31.57745917960972,1.0,0.0
20002759,1.0,1.0,1.0,217.0,0.0,1.0,0.0
20002760,26.0,25.0,1.0,203414.0,0.4187912336417356,26.0,10.0
20002761,133.0,132.0,1.0,494106.0,528.9947784483492,133.0,44.0
20002763,129.0,130.0,1.0,509045.0,-22.280362246952627,129.0,49.0
20002769,38.0,36.0,1.0,295617.0,522.5441432664562,38.0,40.0
20002770,1.0,1.0,1.0,143.0,433566.43356643355,1.0,0.0
20002774,96.0,95.0,1.0,124339.0,23.544165547414728,96.0,0.0
20002777,48.0,49.0,1.0,254140.0,51.421078932871644,48.0,0.0
20002784,41.0,41.0,1.0,300040.0,-69.9264464738035,41.0,0.0
20002786,5.0,5.0,1.0,39498.0,4.2117828750822826,5.0,21.0
20002787,37.0,36.0,1.0,169151.0,79.65463402522008,37.0,0.0
20002790,37.0,36.0,1.0,105325.0,33.56358889152623,37.0,46.0
20002804,25.0,23.0,1.0,1147779.0,12.144879807001173,25.0,0.0
20002807,4.0,4.0,1.0,15957.0,85.0310835370057,4.0,10.0
20002808,40.0,40.0,1.0,133618.0,29.67663787813019,40.0,45.0
20002812,41.0,40.0,1.0,237639.0,-266.64993119816194,41.0,37.0
20002822,86.0,85.0,1.0,981984.0,0.2674676980480334,86.0,49.0
20002823,17.0,17.0,1.0,405307.0,-0.255828298055548,17.0,35.0
20002824,59.0,57.0,1.0,882742.0,0.0034052984903856394,59.0,39.0
20002825,256.0,256.0,1.0,739186.0,4.236595390064206,256.0,11.0
20002826,6.0,6.0,1.0,7929.0,10.213772228528187,6.0,0.0
20002829,52.0,52.0,1.0,32420.0,-1.2515114127082048,52.0,14.0
20002832,160.0,161.0,1.0,415685.0,8.404378315310872,160.0,0.0
20002835,1.0,1.0,1.0,3612.0,7.425802879291251,1.0,0.0
20002839,1.0,1.0,1.0,261.0,0.0,1.0,0.0
20002841,25.0,25.0,1.0,91021.0,-137.59109436283936,25.0,0.0
20002851,1.0,1.0,1.0,22113.0,-29.45688056799168,1.0,19.0
20002852,24.0,22.0,1.0,1115448.0,-5.391844353120899,24.0,0.0
20002856,7.0,6.0,1.0,10991.0,-5.171594941315622,7.0,21.0
20002858,1.0,1.0,1.0,492.0,-0.4735772357723577,1.0,0.0
20002861,16.0,16.0,1.0,73728.0,-77.39506022135417,16.0,21.0
20002862,2.0,2.0,1.0,642.0,0.0,2.0,0.0
20002867,193.0,191.0,1.0,554226.0,12.04185837546416,193.0,7.0
20002871,55.0,52.0,1.0,238133.0,-48.01861144822431,55.0,50.0
20002876,21.0,20.0,1.0,1140703.0,-4.476255431957311,21.0,0.0
20002877,3.0,3.0,1.0,996.0,0.0,3.0,0.0
20002883,1.0,1.0,1.0,369.0,0.15447154471544716,1.0,2.0
20002885,1.0,1.0,1.0,6077.0,0.42965278920519995,1.0,7.0
20002887,10.0,11.0,1.0,330552.0,-42.38511641133619,10.0,0.0
20002899,7.0,7.0,1.0,27522.0,0.31607441319671536,7.0,14.0
20002903,18.0,20.0,1.0,98300.0,-19.759511698880978,18.0,25.0
20002907,185.0,184.0,1.0,487101.0,159.63841379919154,185.0,38.0
20002908,1.0,1.0,1.0,558.0,173.56810035842295,1.0,0.0
20002914,85.0,85.0,1.0,307245.0,255.19991212224772,85.0,30.0
20002926,10.0,9.0,1.0,106638.0,48.72195652581631,10.0,0.0
20002927,23.0,21.0,1.0,1147050.0,-2.6980314720369645,23.0,46.0
20002928,17.0,15.0,1.0,1138637.0,0.0,17.0,0.0
20002931,31.0,31.0,1.0,229132.0,-2.784111341933907,31.0,41.0
20002934,47.0,47.0,1.0,221472.0,89.53019343302991,47.0,36.0
20002938,5.0,5.0,1.0,28333.0,0.0,5.0,0.0
20002948,9.0,7.0,1.0,268969.0,0.18589502879513997,9.0,29.0
20002949,19.0,19.0,1.0,356053.0,0.561472589754896,19.0,35.0
20002950,139.0,137.0,1.0,626796.0,-79.01694809794574,139.0,26.0
20002952,1.0,1.0,1.0,1660.0,-44.681927710843375,1.0,0.0
20002954,5.0,4.0,1.0,170893.0,0.7245118290392234,5.0,19.0
20002957,18.0,16.0,1.0,1065339.0,-11.53471430220803,18.0,50.0
20002968,4.0,4.0,1.0,7519.0,18.067030190184866,4.0,26.0
20002971,11.0,11.0,1.0,42552.0,-4.450437112239142,11.0,0.0
20002976,5.0,5.0,1.0,46915.0,-2.2829372268997123,5.0,15.0
20002978,1.0,1.0,1.0,14814.0,-7.817267449709734,1.0,0.0
20002980,1.0,1.0,1.0,65.0,0.0,1.0,0.0
20002984,1.0,1.0,1.0,31.0,0.0,1.0,0.0
20002986,215.0,214.0,1.0,525612.0,-54.88911021818375,215.0,0.0
20002993,39.0,39.0,1.0,331575.0,3.013900324210209,39.0,49.0
20002994,11.0,11.0,1.0,18768.0,-509.624147485081,11.0,0.0
20002999,5.0,5.0,1.0,66737.0,7.6883887498688885,5.0,24.0
20003004,2.0,2.0,1.0,214.0,-3403.542056074766,2.0,0.0
20003007,81.0,79.0,1.0,1050573.0,-5.303825626586634,81.0,0.0
20003015,24.0,24.0,1.0,31900.0,0.4014420062695925,24.0,16.0
20003019,14.0,13.0,1.0,179185.0,19.66324190082875,14.0,0.0
20003029,208.0,207.0,1.0,474772.0,56.21782244951261,208.0,2.0
20003030,7.0,7.0,1.0,314.0,-31847.133757961783,7.0,0.0
20003043,75.0,75.0,1.0,300923.0,-14.010185329801976,75.0,21.0
20003045,5.0,5.0,1.0,10551.0,37.75841152497394,5.0,0.0
20003047,23.0,23.0,1.0,195183.0,-351.3362536696331,23.0,0.0
20003049,88.0,88.0,1.0,389971.0,-30.91089080982945,88.0,5.0
20003051,2.0,2.0,1.0,2771.0,-23.25622518946229,2.0,6.0
20003056,2.0,1.0,1.0,4662.0,0.3048048048048048,2.0,6.0
20003058,39.0,38.0,1.0,1088006.0,-0.5976538732323168,39.0,0.0
20003059,15.0,15.0,1.0,39897.0,-54.76880467203048,15.0,0.0
20003060,3.0,3.0,1.0,670.0,0.0,3.0,0.0
20003065,95.0,95.0,1.0,404646.0,18.714629577457828,95.0,43.0
20003077,21.0,21.0,1.0,22746.0,-5.093994548492042,21.0,0.0
20003078,43.0,42.0,1.0,136872.0,-47.05017096265124,43.0,0.0
20003081,100.0,100.0,1.0,269852.0,23.153561952477656,100.0,21.0
20003083,2.0,2.0,1.0,3552.0,0.05827702702702703,2.0,5.0
20003090,29.0,29.0,1.0,263405.0,114.01695487936827,29.0,0.0
20003091,1.0,1.0,1.0,3323.0,-0.8013842913030395,1.0,0.0
20003092,22.0,20.0,1.0,911161.0,2.003889543121358,22.0,41.0
20003095,31.0,30.0,1.0,153228.0,5.053560706920406,31.0,0.0
20003097,234.0,233.0,1.0,190892.0,69.99586153427069,234.0,42.0
20003109,22.0,19.0,1.0,759277.0,2.2218268168270603,22.0,37.0
20003117,37.0,38.0,1.0,96806.0,69.80203706381836,37.0,0.0
20003118,50.0,50.0,1.0,116127.0,0.5981124114116442,50.0,0.0
20003127,3.0,3.0,1.0,4860.0,0.00411522633744856,3.0,0.0
20003133,1.0,1.0,1.0,4711.0,0.04860963701974103,1.0,6.0
20003140,192.0,189.0,1.0,462070.0,-11.92545501763802,192.0,0.0
20003146,271.0,269.0,1.0,482520.0,-7.862411920749399,271.0,0.0
20003154,59.0,58.0,1.0,486105.0,26.17230845187768,59.0,0.0
20003158,3.0,3.0,1.0,17528.0,30.017685988133273,3.0,0.0
20003163,1.0,1.0,1.0,311.0,0.0,1.0,0.0
20003165,1.0,1.0,1.0,1101.0,0.37057220708446864,1.0,4.0
20003175,1.0,1.0,1.0,231.0,0.0,1.0,0.0
20003178,3.0,3.0,1.0,447.0,0.0,3.0,0.0
20003197,1.0,1.0,1.0,161.0,0.0,1.0,0.0
20003204,1.0,1.0,1.0,3260.0,-2.624233128834356,1.0,5.0
20003207,15.0,15.0,1.0,115486.0,0.0,15.0,0.0
20003208,3.0,3.0,1.0,31485.0,0.02499602985548674,3.0,10.0
20003210,26.0,25.0,1.0,129487.0,-84.82989798203681,26.0,0.0
20003216,4.0,4.0,1.0,7060.0,-13.472662889518414,4.0,0.0
20003219,63.0,61.0,1.0,364945.0,15.492068667881462,63.0,10.0
20003220,3.0,3.0,1.0,8837.0,44.71494851193844,3.0,0.0
20003222,413.0,413.0,1.0,599035.0,-16.214419858605925,413.0,35.0
20003223,52.0,51.0,1.0,417645.0,15.868012307102923,52.0,19.0
20003224,78.0,78.0,1.0,920269.0,0.48365749579742445,78.0,41.0
20003228,52.0,51.0,1.0,179950.0,-158.9459683245346,52.0,4.0
20003235,9.0,9.0,1.0,28341.0,19.290885995554145,9.0,29.0
20003245,113.0,113.0,1.0,444763.0,5.9991208801091815,113.0,37.0
20003249,1.0,1.0,1.0,228.0,-21.535087719298247,1.0,0.0
20003253,26.0,25.0,1.0,991035.0,11.095992573420716,26.0,26.0
20003260,6.0,6.0,1.0,49504.0,-7.182187297996122,6.0,0.0
20003267,68.0,68.0,1.0,530249.0,79.81495674673597,68.0,20.0
20003273,1.0,1.0,1.0,408.0,24509.803921568626,1.0,0.0
20003275,8.0,8.0,1.0,18987.0,0.05930373413388108,8.0,8.0
20003279,2.0,2.0,1.0,7490.0,-2073.4646194926568,2.0,0.0
20003284,2.0,2.0,1.0,2033.0,105.82341367437284,2.0,0.0
20003294,79.0,80.0,1.0,167239.0,-6.297454541105843,79.0,44.0
20003307,18.0,15.0,1.0,1120589.0,-4.830151821943638,18.0,50.0
20003311,42.0,42.0,1.0,191358.0,-5.0658503955936,42.0,43.0
20003312,57.0,55.0,1.0,245319.0,47.6794622511913,57.0,0.0
20003319,52.0,53.0,1.0,293835.0,-4.548192012524035,52.0,0.0
20003325,130.0,130.0,1.0,425770.0,-36.30476078634004,130.0,0.0
20003337,4.0,4.0,1.0,6286.0,-1.1950365892459434,4.0,0.0
20003348,127.0,128.0,1.0,572238.0,274.4900758076185,127.0,36.0
20003352,63.0,61.0,1.0,270358.0,109.51889716597992,63.0,37.0
20003354,25.0,25.0,1.0,112775.0,29.93767235646198,25.0,42.0
20003355,42.0,42.0,1.0,251088.0,16.899561110049067,42.0,46.0
20003357,21.0,18.0,1.0,1116972.0,9.011214247089452,21.0,0.0
20003363,6.0,6.0,1.0,30172.0,-17.151431791064564,6.0,18.0
20003369,45.0,44.0,1.0,1062844.0,-0.1925418970234578,45.0,0.0
20003381,269.0,269.0,1.0,627746.0,-2.1076215539406067,269.0,43.0
20003383,77.0,74.0,1.0,337071.0,-48.29359986471693,77.0,9.0
20003388,17.0,16.0,1.0,776902.0,-7.116308105784256,17.0,0.0
20003390,107.0,106.0,1.0,264702.0,49.43686107396242,107.0,0.0
20003396,86.0,85.0,1.0,263425.0,30.474582898358168,86.0,42.0
20003402,93.0,93.0,1.0,455188.0,2.4292819670114327,93.0,45.0
20003405,27.0,26.0,1.0,61804.0,-22.226571095721958,27.0,14.0
20003407,67.0,68.0,1.0,95028.0,-38.37964599907396,67.0,0.0
20003409,189.0,189.0,1.0,764808.0,-1.0663447558079937,189.0,50.0
20003417,14.0,12.0,1.0,1023781.0,32.28200269393552,14.0,0.0
20003425,42.0,42.0,1.0,50464.0,416.13823715916294,42.0,0.0
20003427,6.0,6.0,1.0,12672.0,47.46409406565657,6.0,10.0
20003429,18.0,17.0,1.0,1176032.0,2.7894274985714675,18.0,0.0
20003430,51.0,50.0,1.0,233192.0,148.4422879000995,51.0,0.0
20003432,9.0,9.0,1.0,6917.0,-1069.5863813792107,9.0,0.0
20003433,124.0,125.0,1.0,396776.0,49.54265630985745,124.0,47.0
20003434,242.0,242.0,1.0,433560.0,36.62108128056094,242.0,43.0
20003440,5.0,5.0,1.0,334.0,-38.631736526946106,5.0,0.0
20003442,129.0,128.0,1.0,547270.0,97.0725163082208,129.0,35.0
20003447,1.0,1.0,1.0,709.0,76.26375176304654,1.0,0.0
20003449,144.0,144.0,1.0,730391.0,-2.8752969300005065,144.0,0.0
20003454,22.0,22.0,1.0,89601.0,306.4320933918148,22.0,0.0
20003455,26.0,25.0,1.0,156822.0,2.8661029702465215,26.0,31.0
20003460,76.0,75.0,1.0,229211.0,-6.466718438469358,76.0,11.0
20003467,2.0,2.0,1.0,2882.0,67.5235947258848,2.0,0.0
20003474,63.0,63.0,1.0,126252.0,-13.476887494851567,63.0,0.0
20003483,43.0,43.0,1.0,121625.0,-39.96233504624872,43.0,17.0
20003486,50.0,50.0,1.0,365898.0,124.15104482670034,50.0,40.0
20003495,72.0,70.0,1.0,339464.0,10.732684467277826,72.0,0.0
20003504,11.0,11.0,1.0,2121.0,-479.3220179160773,11.0,0.0
20003509,2.0,2.0,1.0,10558.0,0.0,2.0,0.0
20003516,61.0,59.0,1.0,258866.0,0.7133613529779886,61.0,13.0
20003518,98.0,99.0,1.0,316397.0,-54.920211000736415,98.0,0.0
20003523,92.0,93.0,1.0,365553.0,-34.65643559210292,92.0,32.0
