actor_account,login_count,logout_count,login_day_count,play_time,avg_money,ip_count,max_level,playtime_per_day
20002478,2,2,1,8516,19.42249883,2,0,4258
20002480,220,217,1,1031172,-10.64378591,220,32,68744.8
20002486,1,1,1,473,0,1,0,473
20002496,84,84,1,306562,-222.9128105,84,0,21897.28571
20002499,4,4,1,5753,110.6400139,4,0,1917.666667
20002503,37,35,1,237522,130.378647,37,0,18270.92308
20002504,17,18,1,75536,-69.57234961,17,0,9442
20002508,15,14,1,168451,8.032145847,15,29,56150.33333
20002510,3,3,1,4455,0.231200898,3,5,4455
20002511,38,36,1,193743,301.3726483,38,37,16145.25
20002513,52,52,1,187386,79.53300673,52,0,14414.30769
20002517,56,56,1,303339,-3.793775281,56,14,27576.27273
20002527,53,52,1,1080252,1.912466721,53,0,72016.8
20002531,58,58,1,380349,-473.5380111,58,0,31695.75
20002532,40,40,1,162063,2.025514769,40,28,14733
20002540,2,2,1,184,0,2,0,92
20002541,11,10,1,47231,189.3872245,11,0,9446.2
20002542,52,49,1,217701,-10.36638784,52,42,16746.23077
20002545,15,14,1,722396,-4.590206756,15,38,65672.36364
20002554,1,1,1,2001,53.33683158,1,0,2001
20002559,31,30,1,710356,0.946680256,31,43,78928.44444
20002560,152,150,1,482739,23.69722148,152,0,32182.6
20002563,6,5,1,185920,0.229491179,6,9,61973.33333
20002566,43,42,1,397448,-0.136739901,43,0,28389.14286
20002570,214,212,1,416902,-141.4656466,214,0,27793.46667
20002572,1,1,1,96,0,1,0,96
20002573,12,12,1,119171,14.91896518,12,42,17024.42857
20002586,39,38,1,310596,-1.489343069,39,34,23892
20002588,52,52,1,172172,-178.529819,52,0,12298
20002591,43,42,1,103749,9.542019682,43,37,7980.692308
20002592,56,54,1,376371,9.259337197,56,35,26883.64286
20002597,34,33,1,60843,-4.005243002,34,21,7605.375
20002604,23,23,1,219341,45.18608012,23,49,19940.09091
20002605,141,141,1,406999,-0.64482468,141,45,29071.35714
20002607,1,1,1,1301,599.1806303,1,0,1301
20002609,1,1,1,28,0,1,0,28
20002618,1,1,1,211,0.639810427,1,2,211
20002621,1,1,1,324,-926.3148148,1,0,324
20002624,6,6,1,34239,0.101025147,6,26,6847.8
20002639,1,1,1,95,0.105263158,1,0,95
20002640,19,19,1,319320,0.579114994,19,34,35480
20002648,50,50,1,202596,4.159292385,50,4,16883
20002651,225,226,1,427063,6.978691668,225,37,28470.86667
20002660,21,21,1,31859,3130.736558,21,28,3185.9
20002661,2,2,1,10026,-2.584580092,2,0,5013
20002669,80,80,1,345714,-108.149508,80,50,23047.6
20002670,2,2,1,154,0,2,0,154
20002671,4,4,1,2795,42.20500894,4,0,1397.5
20002673,17,18,1,133859,50.99641414,17,26,19122.71429
20002675,47,47,1,53399,62.80484653,47,0,8899.833333
20002681,19,16,1,1027244,3.311485879,19,40,68482.93333
20002686,1,1,1,4857,19.21947704,1,0,4857
20002694,2,2,1,7586,23.28789876,2,0,3793
20002698,108,109,1,258011,-28.0643616,108,49,18429.35714
20002701,16,14,1,742117,-1.74302839,16,50,61843.08333
20002702,1,1,1,111,0,1,0,111
20002704,2,2,1,391,0.166240409,2,2,391
20002705,1,1,1,167,0,1,0,167
20002706,49,49,1,90199,74.35477112,49,29,7516.583333
20002707,2,2,1,54,0,2,0,54
20002708,9,10,1,55057,25.15943477,9,0,7865.285714
20002715,24,24,1,115138,-152.3216227,24,0,9594.833333
20002723,47,48,1,158830,30.83565447,47,37,11345
20002724,77,76,1,190079,-29.98437492,77,15,15839.91667
20002727,33,34,1,328407,0.247689605,33,44,23457.64286
20002730,25,25,1,97816,-10.29453259,25,34,8892.363636
20002737,7,6,1,157486,1.342366941,7,28,52495.33333
20002738,45,45,1,248349,6.183052881,45,44,17739.21429
20002748,24,24,1,253776,-25.54849946,24,0,19521.23077
20002749,25,22,1,735126,19.18334952,25,36,61260.5
20002753,47,46,1,924322,-1.239418731,47,0,66023
20002755,1,1,1,2511,31.57745918,1,0,2511
20002759,1,1,1,217,0,1,0,217
20002760,26,25,1,203414,0.418791234,26,10,67804.66667
20002761,133,132,1,494106,528.9947784,133,44,32940.4
20002763,129,130,1,509045,-22.28036225,129,49,36360.35714
20002769,38,36,1,295617,522.5441433,38,40,19707.8
20002770,1,1,1,143,433566.4336,1,0,143
20002774,96,95,1,124339,23.54416555,96,0,8289.266667
20002777,48,49,1,254140,51.42107893,48,0,19549.23077
20002784,41,41,1,300040,-69.92644647,41,0,20002.66667
20002786,5,5,1,39498,4.211782875,5,21,9874.5
20002787,37,36,1,169151,79.65463403,37,0,15377.36364
20002790,37,36,1,105325,33.56358889,37,46,21065
20002804,25,23,1,1147779,12.14487981,25,0,76518.6
20002807,4,4,1,15957,85.03108354,4,10,5319
20002808,40,40,1,133618,29.67663788,40,45,12147.09091
20002812,41,40,1,237639,-266.6499312,41,37,18279.92308
20002822,86,85,1,981984,0.267467698,86,49,65465.6
20002823,17,17,1,405307,-0.255828298,17,35,67551.16667
20002824,59,57,1,882742,0.003405298,59,39,67903.23077
20002825,256,256,1,739186,4.23659539,256,11,49279.06667
20002826,6,6,1,7929,10.21377223,6,0,7929
20002829,52,52,1,32420,-1.251511413,52,14,4052.5
20002832,160,161,1,415685,8.404378315,160,0,27712.33333
20002835,1,1,1,3612,7.425802879,1,0,3612
20002839,1,1,1,261,0,1,0,261
20002841,25,25,1,91021,-137.5910944,25,0,10113.44444
20002851,1,1,1,22113,-29.45688057,1,19,22113
20002852,24,22,1,1115448,-5.391844353,24,0,74363.2
20002856,7,6,1,10991,-5.171594941,7,21,2198.2
20002858,1,1,1,492,-0.473577236,1,0,492
20002861,16,16,1,73728,-77.39506022,16,21,10532.57143
20002862,2,2,1,642,0,2,0,642
20002867,193,191,1,554226,12.04185838,193,7,36948.4
20002871,55,52,1,238133,-48.01861145,55,50,15875.53333
20002876,21,20,1,1140703,-4.476255432,21,0,76046.86667
20002877,3,3,1,996,0,3,0,498
20002883,1,1,1,369,0.154471545,1,2,369
20002885,1,1,1,6077,0.429652789,1,7,6077
20002887,10,11,1,330552,-42.38511641,10,0,82638
20002899,7,7,1,27522,0.316074413,7,14,6880.5
20002903,18,20,1,98300,-19.7595117,18,25,14042.85714
20002907,185,184,1,487101,159.6384138,185,38,32473.4
20002908,1,1,1,558,173.5681004,1,0,558
20002914,85,85,1,307245,255.1999121,85,30,20483
20002926,10,9,1,106638,48.72195653,10,0,17773
20002927,23,21,1,1147050,-2.698031472,23,46,76470
20002928,17,15,1,1138637,0,17,0,75909.13333
20002931,31,31,1,229132,-2.784111342,31,41,19094.33333
20002934,47,47,1,221472,89.53019343,47,36,14764.8
20002938,5,5,1,28333,0,5,0,14166.5
20002948,9,7,1,268969,0.185895029,9,29,67242.25
20002949,19,19,1,356053,0.56147259,19,35,32368.45455
20002950,139,137,1,626796,-79.0169481,139,26,41786.4
20002952,1,1,1,1660,-44.68192771,1,0,1660
20002954,5,4,1,170893,0.724511829,5,19,56964.33333
20002957,18,16,1,1065339,-11.5347143,18,50,71022.6
20002968,4,4,1,7519,18.06703019,4,26,3759.5
20002971,11,11,1,42552,-4.450437112,11,0,6078.857143
20002976,5,5,1,46915,-2.282937227,5,15,23457.5
20002978,1,1,1,14814,-7.81726745,1,0,14814
20002980,1,1,1,65,0,1,0,65
20002984,1,1,1,31,0,1,0,31
20002986,215,214,1,525612,-54.88911022,215,0,35040.8
20002993,39,39,1,331575,3.013900324,39,49,33157.5
20002994,11,11,1,18768,-509.6241475,11,0,2681.142857
20002999,5,5,1,66737,7.68838875,5,24,22245.66667
20003004,2,2,1,214,-3403.542056,2,0,107
20003007,81,79,1,1050573,-5.303825627,81,0,70038.2
20003015,24,24,1,31900,0.401442006,24,16,4557.142857
20003019,14,13,1,179185,19.6632419,14,0,22398.125
20003029,208,207,1,474772,56.21782245,208,2,31651.46667
20003030,7,7,1,314,-31847.13376,7,0,62.8
20003043,75,75,1,300923,-14.01018533,75,21,25076.91667
20003045,5,5,1,10551,37.75841152,5,0,10551
20003047,23,23,1,195183,-351.3362537,23,0,16265.25
20003049,88,88,1,389971,-30.91089081,88,5,25998.06667
20003051,2,2,1,2771,-23.25622519,2,6,2771
20003056,2,1,1,4662,0.304804805,2,6,4662
20003058,39,38,1,1088006,-0.597653873,39,0,72533.73333
20003059,15,15,1,39897,-54.76880467,15,0,3324.75
20003060,3,3,1,670,0,3,0,335
20003065,95,95,1,404646,18.71462958,95,43,28903.28571
20003077,21,21,1,22746,-5.093994548,21,0,4549.2
20003078,43,42,1,136872,-47.05017096,43,0,12442.90909
20003081,100,100,1,269852,23.15356195,100,21,20757.84615
20003083,2,2,1,3552,0.058277027,2,5,3552
20003090,29,29,1,263405,114.0169549,29,0,20261.92308
20003091,1,1,1,3323,-0.801384291,1,0,3323
20003092,22,20,1,911161,2.003889543,22,41,70089.30769
20003095,31,30,1,153228,5.053560707,31,0,13929.81818
20003097,234,233,1,190892,69.99586153,234,42,12726.13333
20003109,22,19,1,759277,2.221826817,22,37,63273.08333
20003117,37,38,1,96806,69.80203706,37,0,7446.615385
20003118,50,50,1,116127,0.598112411,50,0,10557
20003127,3,3,1,4860,0.004115226,3,0,2430
20003133,1,1,1,4711,0.048609637,1,6,4711
20003140,192,189,1,462070,-11.92545502,192,0,33005
20003146,271,269,1,482520,-7.862411921,271,0,32168
20003154,59,58,1,486105,26.17230845,59,0,34721.78571
20003158,3,3,1,17528,30.01768599,3,0,8764
20003163,1,1,1,311,0,1,0,311
20003165,1,1,1,1101,0.370572207,1,4,1101
20003175,1,1,1,231,0,1,0,231
20003178,3,3,1,447,0,3,0,149
20003197,1,1,1,161,0,1,0,161
20003204,1,1,1,3260,-2.624233129,1,5,3260
20003207,15,15,1,115486,0,15,0,12831.77778
20003208,3,3,1,31485,0.02499603,3,10,10495
20003210,26,25,1,129487,-84.82989798,26,0,11771.54545
20003216,4,4,1,7060,-13.47266289,4,0,3530
20003219,63,61,1,364945,15.49206867,63,10,36494.5
20003220,3,3,1,8837,44.71494851,3,0,4418.5
20003222,413,413,1,599035,-16.21441986,413,35,39935.66667
20003223,52,51,1,417645,15.86801231,52,19,27843
20003224,78,78,1,920269,0.483657496,78,41,70789.92308
20003228,52,51,1,179950,-158.9459683,52,4,14995.83333
20003235,9,9,1,28341,19.290886,9,29,7085.25
20003245,113,113,1,444763,5.99912088,113,37,29650.86667
20003249,1,1,1,228,-21.53508772,1,0,228
20003253,26,25,1,991035,11.09599257,26,26,76233.46154
20003260,6,6,1,49504,-7.182187298,6,0,16501.33333
20003267,68,68,1,530249,79.81495675,68,20,37874.92857
20003273,1,1,1,408,24509.80392,1,0,408
20003275,8,8,1,18987,0.059303734,8,8,9493.5
20003279,2,2,1,7490,-2073.464619,2,0,3745
20003284,2,2,1,2033,105.8234137,2,0,2033
20003294,79,80,1,167239,-6.297454541,79,44,12864.53846
20003307,18,15,1,1120589,-4.830151822,18,50,74705.93333
20003311,42,42,1,191358,-5.065850396,42,43,27336.85714
20003312,57,55,1,245319,47.67946225,57,0,16354.6
20003319,52,53,1,293835,-4.548192013,52,0,20988.21429
20003325,130,130,1,425770,-36.30476079,130,0,30412.14286
20003337,4,4,1,6286,-1.195036589,4,0,2095.333333
20003348,127,128,1,572238,274.4900758,127,36,38149.2
20003352,63,61,1,270358,109.5188972,63,37,20796.76923
20003354,25,25,1,112775,29.93767236,25,42,10252.27273
20003355,42,42,1,251088,16.89956111,42,46,22826.18182
20003357,21,18,1,1116972,9.011214247,21,0,74464.8
20003363,6,6,1,30172,-17.15143179,6,18,7543
20003369,45,44,1,1062844,-0.192541897,45,0,70856.26667
20003381,269,269,1,627746,-2.107621554,269,43,41849.73333
20003383,77,74,1,337071,-48.29359986,77,9,25928.53846
20003388,17,16,1,776902,-7.116308106,17,0,77690.2
20003390,107,106,1,264702,49.43686107,107,0,24063.81818
20003396,86,85,1,263425,30.4745829,86,42,17561.66667
20003402,93,93,1,455188,2.429281967,93,45,32513.42857
20003405,27,26,1,61804,-22.2265711,27,14,10300.66667
20003407,67,68,1,95028,-38.379646,67,0,11878.5
20003409,189,189,1,764808,-1.066344756,189,50,50987.2
20003417,14,12,1,1023781,32.28200269,14,0,78752.38462
20003425,42,42,1,50464,416.1382372,42,0,3881.846154
20003427,6,6,1,12672,47.46409407,6,10,4224
20003429,18,17,1,1176032,2.789427499,18,0,78402.13333
20003430,51,50,1,233192,148.4422879,51,0,15546.13333
20003432,9,9,1,6917,-1069.586381,9,0,1383.4
20003433,124,125,1,396776,49.54265631,124,47,28341.14286
20003434,242,242,1,433560,36.62108128,242,43,28904
20003440,5,5,1,334,-38.63173653,5,0,334
20003442,129,128,1,547270,97.07251631,129,35,36484.66667
20003447,1,1,1,709,76.26375176,1,0,709
20003449,144,144,1,730391,-2.87529693,144,0,48692.73333
20003454,22,22,1,89601,306.4320934,22,0,8145.545455
20003455,26,25,1,156822,2.86610297,26,31,22403.14286
20003460,76,75,1,229211,-6.466718438,76,11,16372.21429
20003467,2,2,1,2882,67.52359473,2,0,2882
20003474,63,63,1,126252,-13.47688749,63,0,21042
20003483,43,43,1,121625,-39.96233505,43,17,10135.41667
20003486,50,50,1,365898,124.1510448,50,40,40655.33333
20003495,72,70,1,339464,10.73268447,72,0,24247.42857
20003504,11,11,1,2121,-479.3220179,11,0,1060.5
20003509,2,2,1,10558,0,2,0,10558
20003516,61,59,1,258866,0.713361353,61,13,17257.73333
20003518,98,99,1,316397,-54.920211,98,0,21093.13333
20003523,92,93,1,365553,-34.65643559,92,32,33232.09091
20003525,21,19,1,792971,12.62496989,21,37,72088.27273
20003533,20,20,1,51194,57.37088331,20,50,25597
20003541,6,6,1,23706,0.011347338,6,7,5926.5
20003543,9,9,1,60361,0.011696294,9,3,15090.25
20003548,18,17,1,118230,-1.35717669,18,23,14778.75
20003551,17,16,1,131602,10.61337974,17,35,10966.83333
20003556,57,57,1,217268,-190.1974474,57,35,14484.53333
20003559,18,18,1,120458,0.388409238,18,24,20076.33333
20003562,5,5,1,15771,126.4846237,5,8,5257
20003563,20,20,1,163955,0.504534781,20,5,12611.92308
20003565,2,2,1,17063,0.588583485,2,8,8531.5
20003567,1,1,1,2752,0.464752907,1,4,2752
20003595,3,3,1,1662,224.1961492,3,0,1662
20003601,1,1,1,28,0,1,0,28
20003608,424,423,1,681819,0.942536069,424,0,45454.6
20003609,61,62,1,149082,1.848298252,61,31,13552.90909
20003614,2,2,1,6111,0.162002946,2,5,3055.5
20003616,12,12,1,47679,-61.54734789,12,0,15893
20003618,18,18,1,3198,-6020.240463,18,0,246
20003626,96,97,1,499560,-34.58806149,96,0,41630
20003628,46,46,1,177547,7.608655736,46,44,22193.375
20003632,9,8,1,29880,4.47476573,9,0,4980
20003637,4,4,1,29110,0.14476125,4,13,29110
20003640,24,24,1,163222,7.849646494,24,31,13601.83333
20003641,47,46,1,405234,-6.68542373,47,7,27015.6
20003644,12,11,1,91996,11.822014,12,40,13142.28571
20003647,26,25,1,155449,-0.411659129,26,39,11957.61538
20003649,79,80,1,266595,-898.1604419,79,32,19042.5
20003660,19,19,1,1171170,11.99263386,19,0,78078
20003664,30,29,1,237840,-108.1926968,30,34,21621.81818
20003666,27,28,1,102394,-466.276022,27,0,14627.71429
20003668,2,2,1,15881,31.75140105,2,8,7940.5
20003676,3,3,1,6499,0.223111248,3,5,3249.5
20003686,40,40,1,10963,-354.994071,40,0,2740.75
20003689,2,2,1,25108,34.57670862,2,17,12554
20003694,28,26,1,1220888,21.88736477,28,0,81392.53333
20003696,36,36,1,194046,4.546081857,36,35,13860.42857
20003697,1,1,1,529,0,1,0,529
20003702,25,24,1,124383,-12.03120201,25,36,11307.54545
20003704,14,14,1,659,0,14,0,94.14285714
20003708,4,4,1,47411,29.43759887,4,17,23705.5
20003711,1,1,1,59,0,1,0,59
20003722,2,2,1,8013,-24.79383502,2,10,8013
20003724,38,38,1,22307,63.69700094,38,0,1593.357143
20003725,71,70,1,269066,2.258709759,71,27,24460.54545
20003726,2,2,1,7521,-76.27403271,2,0,3760.5
20003730,25,25,1,18714,0,25,0,2079.333333
20003732,19,20,1,76410,7.871181782,19,0,10915.71429
20003733,9,8,1,43855,92.08644396,9,25,6265
20003736,2,2,1,1034,-1479.690522,2,0,1034
20003737,122,122,1,486200,-5.34191485,122,4,32413.33333
20003739,406,405,1,593113,681.985797,406,42,39540.86667
20003765,21,20,1,184811,8.792804541,21,33,12320.73333
20003767,16,14,1,1142486,13.34256525,16,0,76165.73333
20003771,26,25,1,68913,8.55008489,26,16,8614.125
20003775,44,45,1,242177,-65.88437795,44,0,16145.13333
20003776,20,19,1,84811,93.55617785,20,43,12115.85714
20003779,30,29,1,125578,-1129.968649,30,10,31394.5
20003781,18,18,1,97464,-47.2087027,18,39,16244
20003782,50,50,1,190475,-134.5465179,50,0,19047.5
20003785,56,56,1,626737,218.482357,56,40,41782.46667
20003791,21,22,1,87542,200.9017272,21,0,10942.75
20003794,163,164,1,283716,262.6377575,163,0,18914.4
20003795,15,14,1,74777,7.648461425,15,0,10682.42857
20003796,16,16,1,48173,-7.981296577,16,31,8028.833333
20003806,16,15,1,1213922,-9.933445477,16,0,80928.13333
20003817,1,1,1,22565,74.14376246,1,17,22565
20003825,10,10,1,20635,8.666198207,10,24,5158.75
20003832,2,2,1,7409,0.204481037,2,6,7409
20003840,4,4,1,1728,39.23900463,4,0,1728
20003843,12,12,1,38007,-6.668508433,12,0,6334.5
20003845,28,28,1,194949,0.751565794,28,29,32491.5
20003849,71,70,1,654342,13.88612224,71,0,54528.5
20003850,3,3,1,4125,71.06109091,3,0,2062.5
20003851,2,2,1,7194,0.180984153,2,0,3597
20003853,28,28,1,128959,-152.0393691,28,0,18422.71429
20003854,16,16,1,57495,132.8501783,16,11,11499
20003856,21,22,1,163520,29.81585739,21,16,14865.45455
20003862,273,272,1,590666,-48.91680408,273,30,39377.73333
20003864,4,4,1,5065,-998.0422507,4,10,5065
20003870,1,1,1,2209,0.315074694,1,4,2209
20003873,43,44,1,229303,-19.62073327,43,0,17638.69231
20003878,51,51,1,238025,-162.6860036,51,0,18309.61538
20003880,13,13,1,26514,15.19291695,13,50,6628.5
20003882,26,26,1,196162,-1.438887246,26,28,21795.77778
20003887,1,1,1,3448,0.229408353,1,3,3448
20003888,107,107,1,528528,0.28938675,107,0,35235.2
20003897,3,3,1,13094,0.261493814,3,7,6547
20003907,19,17,1,912300,-10.56588293,19,42,76025
20003908,16,14,1,1139105,-4.534608311,16,0,75940.33333
20003910,129,127,1,483609,-26.0755507,129,35,32240.6
20003911,10,9,1,49001,-14.27813718,10,24,7000.142857
20003916,5,5,1,1563,254.7863084,5,0,1563
20003922,45,47,1,167127,-19.81140689,45,0,13927.25
20003935,3,3,1,14716,4.77364773,3,20,7358
20003939,5,5,1,146,0,5,0,146
20003943,33,34,1,75644,47.40415631,33,43,7564.4
20003944,32,32,1,140365,74.14070459,32,0,12760.45455
20003945,16,16,1,40858,70.37307259,16,43,6809.666667
20003948,5,5,1,20716,295.4872562,5,0,6905.333333
20003949,51,51,1,453407,32.97853805,51,36,32386.21429
20003959,993,992,1,906149,-46.71153861,993,0,60409.93333
20003964,86,84,1,393294,-110.8107828,86,42,32774.5
20003965,21,20,1,52661,-17.87685384,21,34,4787.363636
20003978,82,82,1,280079,97.8632243,82,31,25461.72727
20003982,128,128,1,531805,-71.27266949,128,19,40908.07692
20003988,10,9,1,74823,1.165791267,10,19,14964.6
20003992,390,389,1,664380,13.71391071,390,0,44292
20004010,2,2,1,3831,-76.32967894,2,0,1915.5
20004012,1,1,1,104,0,1,0,104
20004013,1,1,1,2065,2.833414044,1,0,2065
20004015,8,7,1,75272,11.13221384,8,24,37636
20004019,32,32,1,31862,-0.317243111,32,33,6372.4
20004023,25,25,1,35403,-557.0475383,25,0,5900.5
20004029,17,16,1,1208772,3.535198532,17,0,80584.8
20004041,57,58,1,166648,-16.39226393,57,28,15149.81818
20004043,57,57,1,584264,8.973809785,57,43,38950.93333
20004044,74,75,1,140865,-308.2954034,74,0,12805.90909
20004045,2,1,1,3146,-73.28544183,2,30,1573
20004048,37,38,1,984827,-1.021347912,37,42,75755.92308
20004055,6,6,1,6821,1691.204955,6,0,1705.25
20004059,1,1,1,5356,-17.36183719,1,0,5356
20004060,1,1,1,330,0,1,0,330
20004061,1,1,1,236,-1101.694915,1,0,236
20004062,13,12,1,47811,1.795779214,13,15,9562.2
20004063,13,14,1,54091,-12.07657466,13,41,7727.285714
20004065,4,4,1,466,987.1030043,4,0,233
20004075,2,2,1,267,-7594.374532,2,0,133.5
20004077,61,62,1,278680,6.393483565,61,36,21436.92308
20004080,44,43,1,1046863,-0.258418723,44,42,80527.92308
20004081,13,13,1,1003236,2.650383359,13,0,83603
20004088,1,1,1,88,0,1,0,88
20004094,4,4,1,15662,3.373387818,4,0,5220.666667
20004096,7,7,1,18991,0,7,0,3165.166667
20004104,35,35,1,266575,44.36249836,35,0,22214.58333
20004105,1,1,1,814,2.987714988,1,7,814
20004107,3,3,1,9341,-48.63312279,3,23,3113.666667
20004113,7,7,1,24560,-456.712215,7,0,6140
20004130,91,90,1,285331,-6.466752649,91,0,23777.58333
20004133,57,54,1,1110329,0.090063396,57,36,74021.93333
20004153,34,33,1,225554,-26.36205077,34,0,16111
20004154,2,2,1,117,0,2,0,58.5
20004175,128,128,1,259955,-11.43636783,128,9,18568.21429
20004177,239,240,1,604837,-2.76294109,239,40,40322.46667
20004180,1,1,1,12646,78.83781433,1,10,12646
20004189,2,2,1,5983,0.317566438,2,6,2991.5
20004190,70,69,1,327792,-45.66666362,70,40,25214.76923
20004198,208,207,1,491631,32.11975445,208,0,35116.5
20004204,36,37,1,192566,-84.6508366,36,40,16047.16667
20004214,154,154,1,439109,-77.47455871,154,40,29273.93333
20004225,3,3,1,11477,2.554587436,3,0,11477
20004232,28,28,1,73303,498.0908421,28,20,8144.777778
20004235,34,32,1,972510,-1.639080318,34,21,74808.46154
20004242,1,1,1,1327,-0.834966089,1,0,1327
20004245,5,5,1,6925,416.1055596,5,0,2308.333333
20004246,1,1,1,1703,0,1,16,1703
20004247,1,1,1,9643,0.200559992,1,6,9643
20004252,77,77,1,78146,-105.1725744,77,37,9768.25
20004258,14,14,1,135436,4.980167755,14,42,27087.2
20004265,54,54,1,193187,17.82199113,54,40,21465.22222
20004267,66,66,1,192868,134.1460221,66,43,24108.5
20004269,40,40,1,3637,108056.0902,40,0,279.7692308
20004278,2,2,1,166,537.1746988,2,0,166
20004279,13,13,1,47322,13.66036938,13,0,6760.285714
20004280,1,1,1,595,-3.919327731,1,0,595
20004281,6,6,1,36783,-458.3373569,6,44,9195.75
20004286,26,26,1,110273,-37.04327442,26,0,11027.3
20004290,135,135,1,310784,-52.29698762,135,32,22198.85714
20004292,46,46,1,175201,2.46254873,46,50,21900.125
20004293,527,528,1,803231,2.641982194,527,45,53548.73333
20004298,26,25,1,1175199,-6.522369403,26,0,78346.6
20004306,1,1,1,274,0,1,0,274
20004308,27,25,1,267123,1.477892207,27,28,22260.25
20004313,13,13,1,30080,50.75039894,13,0,5013.333333
20004322,14,13,1,70970,-74.41414682,14,0,11828.33333
20004326,4,4,1,12268,113.383192,4,0,6134
20004329,22,20,1,236134,74.54939145,22,0,21466.72727
20004345,143,142,1,446704,5.028152871,143,47,29780.26667
20004348,2,2,1,51,0,2,0,51
20004358,34,33,1,1166235,-0.048451641,34,0,77749
20004367,20,18,1,1225721,20.80098978,20,42,81714.73333
20004368,5,5,1,12897,-7.836938823,5,12,12897
20004369,35,35,1,5991,52245.03422,35,0,427.9285714
20004383,4,4,1,31362,1.048243097,4,13,7840.5
20004388,3,3,1,550,66.44181818,3,0,550
20004398,30,30,1,141519,-708.4396371,30,0,11793.25
20004408,33,33,1,135375,-14.07163066,33,0,15041.66667
