,actor_account,trade_go,trade_come,buy_from_shop,sell_to_shop,buy_from_personal_shop,sell_to_person,mail_go,mail_come,invite,join,revival,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,trade_come_perday,buy_from_shop_perday,sell_to_shop_perday,buy_from_personal_shop_perday,mail_go_perday,mail_come_perday,invite_perday,join_perday,revival_perday,fight_perday
103,20000799,4.0,2.0,13.0,102.0,0.0,0.0,2.0,8.0,7.0,12.0,1.0,1.0,0.0,0.0,7.0,0.5714285714285714,0.2857142857142857,1.8571428571428572,14.571428571428571,0.0,0.2857142857142857,1.1428571428571428,1.0,1.7142857142857142,0.14285714285714285,0.14285714285714285
104,20000816,6.0,5.0,51.0,221.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,6.0,1.0,0.8333333333333334,8.5,36.833333333333336,0.0,0.0,0.0,0.0,0.5,0.0,0.0
105,20000817,7.0,7.0,26.0,433.0,1.0,1.0,8.0,17.0,4.0,56.0,0.0,6.0,31.0,7.0,15.0,0.4666666666666667,0.4666666666666667,1.7333333333333334,28.866666666666667,0.06666666666666667,0.5333333333333333,1.1333333333333333,0.26666666666666666,3.7333333333333334,0.0,0.4
106,20000827,30.0,15.0,66.0,129.0,2.0,0.0,6.0,6.0,27.0,40.0,0.0,0.0,10.0,1.0,15.0,2.0,1.0,4.4,8.6,0.13333333333333333,0.4,0.4,1.8,2.6666666666666665,0.0,0.0
107,20000833,133.0,321.0,34.0,157.0,0.0,0.0,2.0,41.0,12.0,76.0,4.0,9.0,6.0,3.0,14.0,9.5,22.928571428571427,2.4285714285714284,11.214285714285714,0.0,0.14285714285714285,2.9285714285714284,0.8571428571428571,5.428571428571429,0.2857142857142857,0.6428571428571429
108,20000837,2.0,4.0,31.0,149.0,0.0,1.0,2.0,11.0,51.0,15.0,5.0,1.0,0.0,0.0,10.0,0.2,0.4,3.1,14.9,0.0,0.2,1.1,5.1,1.5,0.5,0.1
109,20000841,9.0,8.0,46.0,57.0,0.0,0.0,5.0,11.0,15.0,21.0,0.0,0.0,33.0,1.0,12.0,0.75,0.6666666666666666,3.8333333333333335,4.75,0.0,0.4166666666666667,0.9166666666666666,1.25,1.75,0.0,0.0
110,20000850,8.0,25.0,112.0,490.0,4.0,3.0,0.0,1.0,111.0,71.0,5.0,26.0,75.0,13.0,15.0,0.5333333333333333,1.6666666666666667,7.466666666666667,32.666666666666664,0.26666666666666666,0.0,0.06666666666666667,7.4,4.733333333333333,0.3333333333333333,1.7333333333333334
111,20000860,53.0,56.0,89.0,154.0,1.0,0.0,15.0,79.0,223.0,78.0,1.0,36.0,27.0,3.0,15.0,3.533333333333333,3.7333333333333334,5.933333333333334,10.266666666666667,0.06666666666666667,1.0,5.266666666666667,14.866666666666667,5.2,0.06666666666666667,2.4
112,20000865,7.0,5.0,235.0,105.0,3.0,0.0,1.0,79.0,18.0,66.0,1.0,1.0,46.0,1.0,15.0,0.4666666666666667,0.3333333333333333,15.666666666666666,7.0,0.2,0.06666666666666667,5.266666666666667,1.2,4.4,0.06666666666666667,0.06666666666666667
113,20000868,24.0,26.0,5.0,298.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.6,1.7333333333333334,0.3333333333333333,19.866666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0
114,20000871,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
115,20000880,2.0,3.0,11.0,67.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.5,0.75,2.75,16.75,0.0,0.0,0.0,0.0,0.75,0.0,1.0
116,20000892,28.0,26.0,148.0,236.0,3.0,0.0,27.0,133.0,130.0,113.0,0.0,2.0,29.0,9.0,15.0,1.8666666666666667,1.7333333333333334,9.866666666666667,15.733333333333333,0.2,1.8,8.866666666666667,8.666666666666666,7.533333333333333,0.0,0.13333333333333333
117,20000909,54.0,87.0,191.0,331.0,0.0,0.0,11.0,51.0,94.0,105.0,13.0,17.0,21.0,5.0,15.0,3.6,5.8,12.733333333333333,22.066666666666666,0.0,0.7333333333333333,3.4,6.266666666666667,7.0,0.8666666666666667,1.1333333333333333
118,20000922,6.0,6.0,16.0,70.0,1.0,0.0,48.0,14.0,2.0,6.0,4.0,0.0,26.0,2.0,9.0,0.6666666666666666,0.6666666666666666,1.7777777777777777,7.777777777777778,0.1111111111111111,5.333333333333333,1.5555555555555556,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.0
119,20000929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,20000934,6.0,11.0,65.0,463.0,0.0,0.0,15.0,18.0,17.0,15.0,0.0,3.0,3.0,3.0,14.0,0.42857142857142855,0.7857142857142857,4.642857142857143,33.07142857142857,0.0,1.0714285714285714,1.2857142857142858,1.2142857142857142,1.0714285714285714,0.0,0.21428571428571427
121,20000949,1.0,1.0,26.0,62.0,0.0,0.0,19.0,59.0,10.0,19.0,0.0,0.0,55.0,1.0,12.0,0.08333333333333333,0.08333333333333333,2.1666666666666665,5.166666666666667,0.0,1.5833333333333333,4.916666666666667,0.8333333333333334,1.5833333333333333,0.0,0.0
122,20000954,2.0,0.0,5.0,3.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.5,1.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0
123,20000959,13.0,17.0,187.0,527.0,0.0,0.0,6.0,95.0,59.0,97.0,1.0,5.0,0.0,0.0,15.0,0.8666666666666667,1.1333333333333333,12.466666666666667,35.13333333333333,0.0,0.4,6.333333333333333,3.933333333333333,6.466666666666667,0.06666666666666667,0.3333333333333333
124,20000960,5.0,15.0,19.0,111.0,0.0,0.0,2.0,2.0,36.0,24.0,1.0,4.0,0.0,0.0,8.0,0.625,1.875,2.375,13.875,0.0,0.25,0.25,4.5,3.0,0.125,0.5
125,20000968,1.0,2.0,19.0,26.0,0.0,0.0,1.0,2.0,11.0,13.0,0.0,0.0,23.0,4.0,15.0,0.06666666666666667,0.13333333333333333,1.2666666666666666,1.7333333333333334,0.0,0.06666666666666667,0.13333333333333333,0.7333333333333333,0.8666666666666667,0.0,0.0
126,20000971,45.0,16.0,101.0,637.0,4.0,9.0,13.0,18.0,42.0,104.0,2.0,17.0,32.0,6.0,15.0,3.0,1.0666666666666667,6.733333333333333,42.46666666666667,0.26666666666666666,0.8666666666666667,1.2,2.8,6.933333333333334,0.13333333333333333,1.1333333333333333
127,20000974,8.0,12.0,38.0,315.0,0.0,0.0,11.0,24.0,3.0,51.0,2.0,1.0,33.0,2.0,15.0,0.5333333333333333,0.8,2.533333333333333,21.0,0.0,0.7333333333333333,1.6,0.2,3.4,0.13333333333333333,0.06666666666666667
128,20000979,25.0,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0
129,20000988,3.0,26.0,214.0,373.0,0.0,0.0,3.0,4.0,1.0,29.0,3.0,1.0,1.0,1.0,10.0,0.3,2.6,21.4,37.3,0.0,0.3,0.4,0.1,2.9,0.3,0.1
130,20000994,1.0,1.0,154.0,274.0,0.0,0.0,0.0,5.0,1.0,17.0,0.0,0.0,0.0,0.0,15.0,0.06666666666666667,0.06666666666666667,10.266666666666667,18.266666666666666,0.0,0.0,0.3333333333333333,0.06666666666666667,1.1333333333333333,0.0,0.0
131,20001012,60.0,32.0,81.0,345.0,3.0,9.0,29.0,79.0,111.0,45.0,2.0,58.0,34.0,15.0,15.0,4.0,2.1333333333333333,5.4,23.0,0.2,1.9333333333333333,5.266666666666667,7.4,3.0,0.13333333333333333,3.8666666666666667
132,20001025,63.0,18.0,90.0,196.0,0.0,0.0,357.0,436.0,43.0,27.0,0.0,0.0,21.0,3.0,15.0,4.2,1.2,6.0,13.066666666666666,0.0,23.8,29.066666666666666,2.8666666666666667,1.8,0.0,0.0
133,20001026,122.0,85.0,83.0,328.0,0.0,1.0,103.0,138.0,79.0,127.0,7.0,26.0,91.0,7.0,14.0,8.714285714285714,6.071428571428571,5.928571428571429,23.428571428571427,0.0,7.357142857142857,9.857142857142858,5.642857142857143,9.071428571428571,0.5,1.8571428571428572
134,20001032,31.0,38.0,36.0,740.0,0.0,0.0,1.0,7.0,40.0,95.0,13.0,20.0,25.0,4.0,15.0,2.066666666666667,2.533333333333333,2.4,49.333333333333336,0.0,0.06666666666666667,0.4666666666666667,2.6666666666666665,6.333333333333333,0.8666666666666667,1.3333333333333333
135,20001035,4.0,1.0,49.0,201.0,0.0,0.0,1.0,5.0,2.0,56.0,4.0,5.0,5.0,3.0,15.0,0.26666666666666666,0.06666666666666667,3.2666666666666666,13.4,0.0,0.06666666666666667,0.3333333333333333,0.13333333333333333,3.7333333333333334,0.26666666666666666,0.3333333333333333
136,20001050,14.0,23.0,148.0,757.0,0.0,0.0,8.0,21.0,114.0,80.0,26.0,19.0,56.0,15.0,15.0,0.9333333333333333,1.5333333333333334,9.866666666666667,50.46666666666667,0.0,0.5333333333333333,1.4,7.6,5.333333333333333,1.7333333333333334,1.2666666666666666
137,20001056,4.0,4.0,7.0,31.0,0.0,0.0,2.0,3.0,24.0,0.0,3.0,0.0,0.0,0.0,5.0,0.8,0.8,1.4,6.2,0.0,0.4,0.6,4.8,0.0,0.6,0.0
138,20001098,17.0,0.0,10.0,76.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.25,0.0,2.5,19.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0
139,20001111,11.0,57.0,119.0,168.0,1.0,0.0,2.0,10.0,2.0,12.0,1.0,0.0,0.0,0.0,7.0,1.5714285714285714,8.142857142857142,17.0,24.0,0.14285714285714285,0.2857142857142857,1.4285714285714286,0.2857142857142857,1.7142857142857142,0.14285714285714285,0.0
140,20001112,20.0,26.0,52.0,217.0,1.0,21.0,0.0,14.0,151.0,35.0,2.0,19.0,66.0,5.0,14.0,1.4285714285714286,1.8571428571428572,3.7142857142857144,15.5,0.07142857142857142,0.0,1.0,10.785714285714286,2.5,0.14285714285714285,1.3571428571428572
141,20001113,648.0,104.0,42.0,158.0,0.0,0.0,1.0,5.0,97.0,75.0,3.0,1.0,4.0,1.0,15.0,43.2,6.933333333333334,2.8,10.533333333333333,0.0,0.06666666666666667,0.3333333333333333,6.466666666666667,5.0,0.2,0.06666666666666667
142,20001126,147.0,551.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.8,36.733333333333334,0.06666666666666667,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,20001127,2.0,0.0,11.0,88.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,15.0,4.0,6.0,0.3333333333333333,0.0,1.8333333333333333,14.666666666666666,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.16666666666666666
144,20001129,81.0,116.0,327.0,269.0,0.0,0.0,3.0,46.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,7.363636363636363,10.545454545454545,29.727272727272727,24.454545454545453,0.0,0.2727272727272727,4.181818181818182,0.45454545454545453,0.45454545454545453,0.0,0.0
145,20001132,10.0,5.0,36.0,145.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,7.2,29.0,0.0,0.0,0.2,1.6,0.6,0.0,0.0
146,20001135,117.0,52.0,30.0,362.0,0.0,0.0,11.0,48.0,84.0,87.0,8.0,7.0,42.0,3.0,15.0,7.8,3.466666666666667,2.0,24.133333333333333,0.0,0.7333333333333333,3.2,5.6,5.8,0.5333333333333333,0.4666666666666667
147,20001144,22.0,6.0,55.0,11.0,0.0,0.0,11.0,3.0,38.0,26.0,0.0,15.0,13.0,5.0,11.0,2.0,0.5454545454545454,5.0,1.0,0.0,1.0,0.2727272727272727,3.4545454545454546,2.3636363636363638,0.0,1.3636363636363635
148,20001146,23.0,70.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.666666666666667,23.333333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,20001167,125.0,10.0,47.0,639.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.928571428571429,0.7142857142857143,3.357142857142857,45.642857142857146,0.0,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0
150,20001175,22.0,3.0,81.0,184.0,5.0,0.0,0.0,14.0,4.0,46.0,0.0,0.0,21.0,2.0,13.0,1.6923076923076923,0.23076923076923078,6.230769230769231,14.153846153846153,0.38461538461538464,0.0,1.0769230769230769,0.3076923076923077,3.5384615384615383,0.0,0.0
151,20001194,31.0,45.0,127.0,258.0,0.0,0.0,14.0,43.0,32.0,63.0,0.0,6.0,7.0,4.0,14.0,2.2142857142857144,3.2142857142857144,9.071428571428571,18.428571428571427,0.0,1.0,3.0714285714285716,2.2857142857142856,4.5,0.0,0.42857142857142855
152,20001201,144.0,91.0,105.0,248.0,0.0,0.0,12.0,18.0,56.0,76.0,0.0,3.0,0.0,0.0,15.0,9.6,6.066666666666666,7.0,16.533333333333335,0.0,0.8,1.2,3.7333333333333334,5.066666666666666,0.0,0.2
153,20001208,5.0,0.0,3.0,37.0,0.0,0.0,1.0,4.0,15.0,8.0,2.0,0.0,6.0,1.0,6.0,0.8333333333333334,0.0,0.5,6.166666666666667,0.0,0.16666666666666666,0.6666666666666666,2.5,1.3333333333333333,0.3333333333333333,0.0
154,20001222,271.0,108.0,79.0,913.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.846153846153847,8.307692307692308,6.076923076923077,70.23076923076923,0.0,0.46153846153846156,0.07692307692307693,0.0,0.0,0.0,0.0
155,20001225,320.0,191.0,47.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.615384615384617,14.692307692307692,3.6153846153846154,41.69230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,20001231,10.0,5.0,13.0,144.0,0.0,0.0,4.0,2.0,13.0,25.0,2.0,6.0,45.0,5.0,10.0,1.0,0.5,1.3,14.4,0.0,0.4,0.2,1.3,2.5,0.2,0.6
157,20001239,22.0,22.0,69.0,504.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.6666666666666665,3.6666666666666665,11.5,84.0,0.0,1.6666666666666667,0.8333333333333334,0.0,0.0,0.0,0.0
158,20001251,9.0,8.0,117.0,362.0,0.0,0.0,4.0,28.0,20.0,73.0,10.0,16.0,30.0,10.0,14.0,0.6428571428571429,0.5714285714285714,8.357142857142858,25.857142857142858,0.0,0.2857142857142857,2.0,1.4285714285714286,5.214285714285714,0.7142857142857143,1.1428571428571428
159,20001253,5.0,5.0,57.0,262.0,0.0,0.0,11.0,12.0,56.0,73.0,0.0,5.0,65.0,7.0,14.0,0.35714285714285715,0.35714285714285715,4.071428571428571,18.714285714285715,0.0,0.7857142857142857,0.8571428571428571,4.0,5.214285714285714,0.0,0.35714285714285715
160,20001256,8.0,2.0,97.0,336.0,1.0,0.0,14.0,25.0,63.0,20.0,6.0,0.0,3.0,3.0,8.0,1.0,0.25,12.125,42.0,0.125,1.75,3.125,7.875,2.5,0.75,0.0
161,20001264,19.0,34.0,152.0,256.0,0.0,0.0,0.0,28.0,3.0,61.0,1.0,4.0,13.0,3.0,15.0,1.2666666666666666,2.2666666666666666,10.133333333333333,17.066666666666666,0.0,0.0,1.8666666666666667,0.2,4.066666666666666,0.06666666666666667,0.26666666666666666
162,20001276,98.0,35.0,54.0,335.0,0.0,0.0,1.0,8.0,36.0,45.0,0.0,0.0,14.0,17.0,14.0,7.0,2.5,3.857142857142857,23.928571428571427,0.0,0.07142857142857142,0.5714285714285714,2.5714285714285716,3.2142857142857144,0.0,0.0
163,20001278,213.0,4.0,23.0,275.0,0.0,0.0,68.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.384615384615383,0.3076923076923077,1.7692307692307692,21.153846153846153,0.0,5.230769230769231,1.0,0.0,0.0,0.0,0.0
164,20001279,2.0,1.0,34.0,55.0,10.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,18.0,1.0,10.0,0.2,0.1,3.4,5.5,1.0,0.0,1.4,0.0,0.5,0.0,0.0
165,20001292,33.0,18.0,62.0,228.0,0.0,0.0,1.0,7.0,49.0,54.0,1.0,21.0,43.0,6.0,14.0,2.357142857142857,1.2857142857142858,4.428571428571429,16.285714285714285,0.0,0.07142857142857142,0.5,3.5,3.857142857142857,0.07142857142857142,1.5
166,20001300,2.0,13.0,4.0,79.0,0.0,0.0,0.0,1.0,3.0,11.0,1.0,0.0,0.0,0.0,3.0,0.6666666666666666,4.333333333333333,1.3333333333333333,26.333333333333332,0.0,0.0,0.3333333333333333,1.0,3.6666666666666665,0.3333333333333333,0.0
167,20001316,1.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
168,20001320,4.0,3.0,33.0,143.0,0.0,0.0,0.0,1.0,9.0,69.0,4.0,8.0,0.0,0.0,15.0,0.26666666666666666,0.2,2.2,9.533333333333333,0.0,0.0,0.06666666666666667,0.6,4.6,0.26666666666666666,0.5333333333333333
169,20001322,19.0,5.0,62.0,256.0,0.0,0.0,0.0,4.0,46.0,44.0,2.0,5.0,30.0,3.0,14.0,1.3571428571428572,0.35714285714285715,4.428571428571429,18.285714285714285,0.0,0.0,0.2857142857142857,3.2857142857142856,3.142857142857143,0.14285714285714285,0.35714285714285715
170,20001343,94.0,44.0,155.0,796.0,0.0,0.0,16.0,28.0,69.0,24.0,0.0,8.0,6.0,7.0,14.0,6.714285714285714,3.142857142857143,11.071428571428571,56.857142857142854,0.0,1.1428571428571428,2.0,4.928571428571429,1.7142857142857142,0.0,0.5714285714285714
171,20001354,16.0,10.0,49.0,487.0,0.0,0.0,4.0,24.0,93.0,61.0,0.0,9.0,15.0,2.0,15.0,1.0666666666666667,0.6666666666666666,3.2666666666666666,32.46666666666667,0.0,0.26666666666666666,1.6,6.2,4.066666666666666,0.0,0.6
172,20001359,6.0,3.0,26.0,272.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,10.0,0.6,0.3,2.6,27.2,0.0,0.0,0.1,0.3,0.4,0.0,0.0
173,20001361,2.0,5.0,25.0,104.0,0.0,0.0,2.0,6.0,6.0,38.0,3.0,0.0,100.0,4.0,14.0,0.14285714285714285,0.35714285714285715,1.7857142857142858,7.428571428571429,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,2.7142857142857144,0.21428571428571427,0.0
174,20001379,12.0,23.0,50.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,7.666666666666667,16.666666666666668,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,20001380,6.0,8.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,2.0,3.5,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0
176,20001383,6.0,10.0,85.0,122.0,0.0,0.0,1.0,8.0,21.0,20.0,0.0,0.0,32.0,4.0,11.0,0.5454545454545454,0.9090909090909091,7.7272727272727275,11.090909090909092,0.0,0.09090909090909091,0.7272727272727273,1.9090909090909092,1.8181818181818181,0.0,0.0
177,20001387,44.0,69.0,120.0,474.0,1.0,0.0,27.0,68.0,245.0,159.0,1.0,27.0,57.0,4.0,15.0,2.933333333333333,4.6,8.0,31.6,0.06666666666666667,1.8,4.533333333333333,16.333333333333332,10.6,0.06666666666666667,1.8
178,20001393,14.0,26.0,192.0,253.0,0.0,0.0,3.0,12.0,13.0,43.0,0.0,0.0,84.0,6.0,13.0,1.0769230769230769,2.0,14.76923076923077,19.46153846153846,0.0,0.23076923076923078,0.9230769230769231,1.0,3.3076923076923075,0.0,0.0
179,20001405,1.0,0.0,1.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.07142857142857142,0.0,0.07142857142857142,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,20001421,37.0,0.0,35.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.25,0.0,8.75,393.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,20001444,42.0,50.0,82.0,211.0,5.0,4.0,6.0,6.0,178.0,50.0,4.0,119.0,27.0,26.0,15.0,2.8,3.3333333333333335,5.466666666666667,14.066666666666666,0.3333333333333333,0.4,0.4,11.866666666666667,3.3333333333333335,0.26666666666666666,7.933333333333334
182,20001458,3.0,3.0,34.0,223.0,0.0,0.0,1.0,12.0,28.0,31.0,3.0,1.0,32.0,1.0,14.0,0.21428571428571427,0.21428571428571427,2.4285714285714284,15.928571428571429,0.0,0.07142857142857142,0.8571428571428571,2.0,2.2142857142857144,0.21428571428571427,0.07142857142857142
183,20001460,1.0,0.0,7.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.06666666666666667,0.0,0.4666666666666667,23.266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,20001461,3.0,12.0,23.0,22.0,0.0,0.0,0.0,12.0,1.0,12.0,0.0,1.0,8.0,3.0,6.0,0.5,2.0,3.8333333333333335,3.6666666666666665,0.0,0.0,2.0,0.16666666666666666,2.0,0.0,0.16666666666666666
185,20001468,1.0,1.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
186,20001472,3.0,0.0,16.0,67.0,0.0,0.0,0.0,2.0,5.0,16.0,2.0,4.0,0.0,0.0,10.0,0.3,0.0,1.6,6.7,0.0,0.0,0.2,0.5,1.6,0.2,0.4
187,20001477,6.0,2.0,64.0,197.0,0.0,0.0,0.0,3.0,2.0,69.0,7.0,0.0,56.0,6.0,15.0,0.4,0.13333333333333333,4.266666666666667,13.133333333333333,0.0,0.0,0.2,0.13333333333333333,4.6,0.4666666666666667,0.0
188,20001496,17.0,13.0,13.0,141.0,2.0,0.0,1.0,1.0,20.0,24.0,0.0,7.0,67.0,2.0,8.0,2.125,1.625,1.625,17.625,0.25,0.125,0.125,2.5,3.0,0.0,0.875
189,20001518,12.0,10.0,9.0,19.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,6.0,5.0,4.5,9.5,0.0,0.0,2.5,0.5,1.0,0.0,1.0
190,20001531,103.0,105.0,148.0,483.0,3.0,0.0,47.0,35.0,141.0,135.0,6.0,13.0,17.0,7.0,14.0,7.357142857142857,7.5,10.571428571428571,34.5,0.21428571428571427,3.357142857142857,2.5,10.071428571428571,9.642857142857142,0.42857142857142855,0.9285714285714286
191,20001540,70.0,21.0,49.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.666666666666666,3.5,8.166666666666666,77.16666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,20001554,27.0,42.0,49.0,445.0,1.0,0.0,1.0,22.0,456.0,22.0,1.0,14.0,100.0,12.0,13.0,2.076923076923077,3.230769230769231,3.769230769230769,34.23076923076923,0.07692307692307693,0.07692307692307693,1.6923076923076923,35.07692307692308,1.6923076923076923,0.07692307692307693,1.0769230769230769
193,20001562,10.0,18.0,71.0,311.0,0.0,0.0,1.0,7.0,147.0,70.0,6.0,18.0,74.0,5.0,15.0,0.6666666666666666,1.2,4.733333333333333,20.733333333333334,0.0,0.06666666666666667,0.4666666666666667,9.8,4.666666666666667,0.4,1.2
194,20001568,4.0,2.0,18.0,147.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,4.0,2.0,7.0,0.5714285714285714,0.2857142857142857,2.5714285714285716,21.0,0.0,0.0,1.2857142857142858,0.0,0.7142857142857143,0.0,0.0
195,20001580,3.0,0.0,3.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.2,0.0,0.2,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,20001582,28.0,6.0,6.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.8666666666666667,0.4,0.4,57.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,20001590,12.0,22.0,67.0,106.0,17.0,0.0,10.0,18.0,0.0,15.0,2.0,0.0,7.0,1.0,13.0,0.9230769230769231,1.6923076923076923,5.153846153846154,8.153846153846153,1.3076923076923077,0.7692307692307693,1.3846153846153846,0.0,1.1538461538461537,0.15384615384615385,0.0
198,20001597,26.0,59.0,77.0,94.0,0.0,0.0,3.0,3.0,81.0,32.0,0.0,0.0,91.0,14.0,14.0,1.8571428571428572,4.214285714285714,5.5,6.714285714285714,0.0,0.21428571428571427,0.21428571428571427,5.785714285714286,2.2857142857142856,0.0,0.0
199,20001605,8.0,13.0,81.0,275.0,0.0,0.0,7.0,36.0,5.0,36.0,1.0,1.0,14.0,4.0,13.0,0.6153846153846154,1.0,6.230769230769231,21.153846153846153,0.0,0.5384615384615384,2.769230769230769,0.38461538461538464,2.769230769230769,0.07692307692307693,0.07692307692307693
200,20001607,11.0,10.0,58.0,143.0,0.0,0.0,10.0,26.0,38.0,46.0,0.0,5.0,32.0,2.0,14.0,0.7857142857142857,0.7142857142857143,4.142857142857143,10.214285714285714,0.0,0.7142857142857143,1.8571428571428572,2.7142857142857144,3.2857142857142856,0.0,0.35714285714285715
201,20001623,92.0,81.0,49.0,467.0,0.0,0.0,2.0,5.0,35.0,33.0,6.0,5.0,15.0,5.0,13.0,7.076923076923077,6.230769230769231,3.769230769230769,35.92307692307692,0.0,0.15384615384615385,0.38461538461538464,2.6923076923076925,2.5384615384615383,0.46153846153846156,0.38461538461538464
202,20001628,8.0,0.0,27.0,73.0,0.0,0.0,0.0,3.0,58.0,36.0,2.0,2.0,19.0,1.0,15.0,0.5333333333333333,0.0,1.8,4.866666666666666,0.0,0.0,0.2,3.8666666666666667,2.4,0.13333333333333333,0.13333333333333333
203,20001643,2.0,8.0,55.0,234.0,0.0,0.0,1.0,4.0,93.0,23.0,16.0,13.0,14.0,3.0,13.0,0.15384615384615385,0.6153846153846154,4.230769230769231,18.0,0.0,0.07692307692307693,0.3076923076923077,7.153846153846154,1.7692307692307692,1.2307692307692308,1.0
204,20001653,5.0,7.0,13.0,42.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.25,1.75,3.25,10.5,0.0,0.0,0.0,0.25,0.75,0.0,0.0
205,20001660,2.0,1.0,9.0,116.0,0.0,0.0,0.0,0.0,10.0,17.0,0.0,3.0,0.0,0.0,7.0,0.2857142857142857,0.14285714285714285,1.2857142857142858,16.571428571428573,0.0,0.0,0.0,1.4285714285714286,2.4285714285714284,0.0,0.42857142857142855
