login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,class,actor_account
84,147340,0,10524.28571,0,68,159101832,1930,222,81,53,71,14,4.857142857,14,3849.5,137.8571429,0,15.85714286,32142,0.000461518,0.000549749,0.000359712,0.2181485,0.001506719,1754.047619,1079.827827,751.7346936,0,0.845238095,0,5666.923077,0,20001361
6,27990,30,6997.5,0,0,4754660,1,13,0,0,0,4,0,4,4457.25,0.25,0,3.25,0,0,0,0,0,0.000464452,4665,169.8699536,1749.375,5,0,0,27990,0,20001380
85,104955,0,9541.363636,0,44,139620021,1990,105,8,4,6,11,4,11,6420.545455,180.9090909,0,9.545454545,26609,0.000419227,7.62E-05,3.81E-05,0.253527702,0.001000429,1234.764706,1330.284608,867.3966942,0,0.070588235,0,3086.911765,0,20001383
279,691576,8,46105.06667,367,206,647899537,6516,1022,283,179,280,15,13.73333333,15,4577.733333,434.4,0.333333333,68.13333333,46470,0.00029787,0.00040921,0.000258829,0.06719435,0.001477784,2478.767025,936.8450279,3073.671111,0.028673835,1.003584229,25.75,1078.901716,1,20001387
8,55698,21,18566,0,88,5585264,513,66,0,14,13,3,29.33333333,3,685,171,0,22,751,0.001579949,0,0.000251356,0.013483428,0.001184962,6962.25,100.2776401,6188.666667,2.625,1.625,4.19047619,449.1774194,0,20001390
178,242856,43,18681.23077,56,245,227809620,2427,202,6,46,29,13,18.84615385,13,4895.846154,186.6923077,0,15.53846154,26834,0.001008828,2.47E-05,0.000189413,0.110493461,0.000831769,1364.359551,938.0440261,1437.017752,0.241573034,0.162921348,5.697674419,705.9767442,0,20001393
21,980542,0,70038.71429,0,10013,1288249838,22485,97,0,73,64,14,715.2142857,14,3486.357143,1606.071429,0,6.928571429,0,0.010211699,0,7.44E-05,0,9.89E-05,46692.47619,1313.814031,5002.765306,0,3.047619048,0,513.9109015,0,20001405
10,404344,30,101086,0,205,64535368,6407,286,0,1,196,4,51.25,4,8044.25,1601.75,0,71.5,0,0.000506994,0,2.47E-06,0,0.000707319,40434.4,159.6051085,25271.5,3,19.6,6.833333333,1623.871486,0,20001421
98,471474,0,31431.6,0,1320,462906027,4742,566,249,82,189,15,88,15,15380.4,316.1333333,0.133333333,37.73333333,86788,0.00279973,0.000528131,0.000173923,0.184078019,0.00120049,4810.959184,981.827263,2095.44,0,1.928571429,0,1496.742857,0,20001444
18,74896,41,12482.66667,0,41,86787623,1025,59,2,46,31,6,6.833333333,6,210.5,170.8333333,0,9.833333333,5355,0.000547426,2.67E-05,0.000614185,0.071499145,0.000787759,4160.888889,1158.775142,2080.444445,2.277777778,1.722222222,1,4993.066667,0,20001461
22,18111,0,6037,0,45,808551,2,64,14,10,21,3,15,3,7006.666667,0.666666667,2.666666667,21.33333333,0,0.002484678,0.000773011,0.000552151,0,0.003533764,823.2272727,44.64419414,2012.333333,0,0.954545455,0,18111,0,20001468
28,121580,0,15197.5,0,170,169898174,1635,158,16,25,29,8,21.25,8,304.625,204.375,0,19.75,4782,0.001398256,0.000131601,0.000205626,0.039332127,0.001299556,4342.142857,1397.41877,1899.6875,0,1.035714286,0,6754.444444,0,20001496
27,117184,0,29296,0,126,73508480,700,186,63,19,53,4,31.5,4,306.25,175,0,46.5,0,0.001075232,0.000537616,0.000162138,0,0.001587247,4340.148148,627.2910978,7324,0,1.962962963,0,1233.515789,0,20001498
467,699152,50,49939.42857,0,616,822173086,5287,1045,166,83,188,14,44,14,2198.142857,377.6428571,0.142857143,74.64285714,18866,0.000881067,0.00023743,0.000118715,0.026984118,0.001494668,1497.11349,1175.957569,3567.102041,0.107066381,0.402569593,12.32,977.834965,0,20001531
65,481881,0,37067.76923,0,319,451355366,5197,653,335,150,246,13,24.53846154,13,2553.692308,399.7692308,0,50.23076923,43046,0.000661989,0.000695192,0.00031128,0.089329108,0.001355106,7413.553846,936.6531696,2851.366864,0,3.784615385,0,1549.456592,0,20001554
238,480707,0,32047.13333,38,128,535658433,6829,723,145,234,174,15,8.533333333,15,4500.066667,455.2666667,0,48.2,32372,0.000266274,0.000301639,0.000486783,0.067342477,0.001504035,2019.777311,1114.313777,2136.475555,0,0.731092437,0,1161.128019,0,20001562
15,44890,27,6412.857143,0,121,10852386,223,38,4,12,13,7,17.28571429,7,238.2857143,31.85714286,0,5.428571429,167,0.002695478,8.91E-05,0.00026732,0.003720205,0.000846514,2992.666667,241.7550902,916.122449,1.8,0.866666667,4.481481481,846.9811321,0,20001568
8,375383,0,62563.83333,0,0,3809928,60663,10,0,0,0,6,0,6,5039.166667,10110.5,0,1.666666667,0,0,0,0,0,2.66E-05,46922.875,10.14944204,10427.30555,0,0,0,0,0,20001570
5,14607,0,7303.5,0,14,367441,11,3,0,7,7,2,7,2,2,5.5,0,1.5,0,0.000958445,0,0.000479222,0,0.000205381,2921.4,25.1551311,3651.75,0,1.4,0,0,0,20001573
127,419790,46,29985,0,131,164108365,1312,216,38,43,57,14,9.357142857,14,1228.857143,93.71428571,0.071428571,15.42857143,38400,0.000312061,9.05E-05,0.000102432,0.091474309,0.000514543,3305.433071,390.9296672,2141.785714,0.362204724,0.448818898,2.847826087,1162.853186,0,20001597
96,336468,47,25882.15385,0,168,198742750,1936,246,10,118,91,13,12.92307692,13,1957.461538,148.9230769,0,18.92307692,24240,0.000499305,2.97E-05,0.000350702,0.072042512,0.000731125,3504.875,590.6735559,1990.934912,0.489583333,0.947916667,3.574468085,1237.014706,0,20001605
54,383737,48,29518.23077,0,129,474433049,2600,286,29,105,84,13,9.923076923,13,14356.30769,200,0.615384615,22,14114,0.000336168,7.56E-05,0.000273625,0.036780399,0.000745302,7106.240741,1236.349502,2270.633136,0.888888889,1.555555556,2.6875,1605.594142,0,20001643
10,33450,10,8362.5,0,27,365671,223,45,0,19,19,4,6.75,4,323.75,55.75,0,11.25,0,0.000807175,0,0.000568012,0,0.001345291,3345,10.93186846,2090.625,1,1.9,2.7,506.8181818,0,20001653
28,65605,0,9372.142857,0,90,102553125,1151,95,17,21,20,7,12.85714286,7,149.1428571,164.4285714,0,13.57142857,143,0.001371847,0.000259127,0.000320098,0.002179712,0.00144806,2343.035714,1563.190687,1338.877551,0,0.714285714,0,336.4358974,0,20001660
76,248025,38,22547.72727,0,255,165042777,1803,226,23,50,52,11,23.18181818,11,3393.272727,163.9090909,0.090909091,20.54545455,61897,0.001028122,9.27E-05,0.000201593,0.24955952,0.000911198,3263.486842,665.4279891,2049.793388,0.5,0.684210526,6.710526316,3024.695122,0,20001677
16,1055222,46,81170.92308,0,954,645673999,976,251,114,167,228,13,73.38461538,13,6077.384615,75.07692308,0,19.30769231,0,0.000904075,0.000108034,0.000158261,0,0.000237865,65951.375,611.8845125,6243.91716,2.875,14.25,20.73913043,2740.836364,0,20001745
168,325364,0,21690.93333,358,1241,472631337,4804,575,42,117,90,15,82.73333333,15,543.1333333,320.2666667,0.066666667,38.33333333,25940,0.00381419,0.000129086,0.000359597,0.079726091,0.001767251,1936.690476,1452.62333,1446.062222,0,0.535714286,0,1506.314815,0,20001765
15,141942,24,17742.75,0,23,11982553,819,79,6,21,26,8,2.875,8,2558.625,102.375,0.125,9.875,19132,0.000162038,4.23E-05,0.000147948,0.134787448,0.000556565,9462.8,84.41865692,2217.84375,1.6,1.733333333,0.958333333,743.1518325,0,20001780
4,21165,15,10582.5,0,24,17495000,210,2,2,8,9,2,12,2,90.5,105,0,1,0,0.001133948,9.45E-05,0.000377983,0,9.45E-05,5291.25,826.6005197,5291.25,3.75,2.25,1.6,21165,0,20001792
9,52553,19,17517.66667,0,9,3022059,676,42,0,1,1,3,3,3,264.6666667,225.3333333,0,14,0,0.000171256,0,1.90E-05,0,0.000799193,5839.222222,57.50497593,5839.222223,2.111111111,0.111111111,0.473684211,597.1931818,0,20001808
25,525549,24,65693.625,0,125,10560874,68,114,13,67,77,8,15.625,8,7721.375,8.5,0,14.25,0,0.000237847,2.47E-05,0.000127486,0,0.000216916,21021.96,20.09493691,8211.703125,0.96,3.08,5.208333333,65693.625,1,20001815
47,80191,0,7290.090909,0,95,84783353,813,104,40,4,27,11,8.636363636,11,120.6363636,73.90909091,0,9.454545455,5640,0.001184672,0.000498809,4.99E-05,0.070332082,0.001296904,1706.191489,1057.267686,662.7355372,0,0.574468085,0,3818.619048,0,20001816
51,833184,42,83318.4,0,6921,323052146,5127,137,28,53,71,10,692.1,10,4383.3,512.7,0,13.7,0,0.008306689,3.36E-05,6.36E-05,0,0.000164429,16336.94118,387.7320568,8331.84,0.823529412,1.392156863,164.7857143,277728,1,20001820
5,14307,13,3576.75,0,6,391183,93,8,0,3,4,4,1.5,4,61.25,23.25,0,2,1034,0.000419375,0,0.000209688,0.072272314,0.000559167,2861.4,27.34207032,894.1875,2.6,0.8,0.461538462,794.8333333,0,20001842
40,244288,47,24428.8,0,216,288707432,2925,381,71,103,128,10,21.6,10,172,292.5,0.3,38.1,13128,0.000884202,0.000290641,0.000421633,0.053739848,0.001559635,6107.2,1181.832231,2442.88,1.175,3.2,4.595744681,8724.571429,0,20001847
19,1251861,0,83457.4,0,1838,1013520910,27,55,0,33,33,15,122.5333333,15,6312.466667,1.8,0,3.666666667,0,0.001468214,0,2.64E-05,0,4.39E-05,65887.42105,809.6113786,5563.826667,0,1.736842105,0,0,0,20001865
72,335567,44,22371.13333,0,375,273731127,3515,487,98,107,146,15,25,15,1677.266667,234.3333333,0.533333333,32.46666667,6102,0.001117512,0.000292043,0.000318863,0.018184148,0.001451275,4660.652778,815.7271931,1491.408889,0.611111111,2.027777778,8.522727273,1712.076531,0,20001871
29,18531,0,3706.2,200,1,27733621,13,21,0,0,1,5,0.2,5,77.2,2.6,0,4.2,0,5.40E-05,0,0,0,0.001133236,639,1496.606821,741.24,0,0.034482759,0,37.7413442,0,20001885
62,117905,0,9069.615385,0,88,166722714,1687,174,67,19,55,13,6.769230769,13,139.3846154,129.7692308,0,13.38461538,4783,0.000746364,0.000568254,0.000161147,0.040566558,0.001475764,1901.693548,1414.04278,697.6627219,0,0.887096774,0,2032.844828,0,20001888
9,26510,0,5302,385,17,40847201,561,33,5,0,2,5,3.4,5,254,112.2,0.2,6.6,61,0.000641267,0.000188608,0,0.002301018,0.001244813,2945.555556,1540.822369,1060.4,0,0.222222222,0,113.2905983,0,20001890
21,142303,0,10164.5,98,39,257597323,2348,234,74,18,41,14,2.785714286,14,2948.642857,167.7142857,0,16.71428571,36974,0.000274063,0.000520017,0.000126491,0.259825865,0.001644379,6776.333333,1810.203039,726.0357143,0,1.952380952,0,1801.303797,0,20001915
16,1140674,0,76044.93333,0,3878,1568754579,48234,186,0,176,146,15,258.5333333,15,3784.666667,3215.6,0,12.4,0,0.003399744,0,0.000154295,0,0.000163061,71292.125,1375.287399,5069.662222,0,9.125,0,0,0,20001924
269,456665,37,30444.33333,0,563,132829363,1125,344,38,73,88,15,37.53333333,15,3253.8,75,0.266666667,22.93333333,16593,0.001232851,8.32E-05,0.000159855,0.036335169,0.000753287,1697.639405,290.8682798,2029.622222,0.137546468,0.327137546,15.21621622,2509.148352,0,20001926
9,22134,41,3689,0,62,30375169,91,33,2,3,6,6,10.33333333,6,93,15.16666667,0,5.5,0,0.00280112,9.04E-05,0.000135538,0,0.001490919,2459.333333,1372.330758,614.8333333,4.555555556,0.666666667,1.512195122,1844.5,0,20001963
16,63863,0,15965.75,0,215,44985378,421,53,15,3,16,4,53.75,4,283,105.25,0,13.25,12146,0.003366582,0.000234878,4.70E-05,0.190188372,0.000829902,3991.4375,704.4043969,3991.4375,0,1,0,7095.888889,0,20001965
61,292297,0,20878.35714,261,184,418565598,4392,478,197,55,163,14,13.14285714,14,14679.85714,313.7142857,0,34.14285714,51580,0.000629497,0.000673972,0.000188165,0.17646435,0.001635323,4791.754098,1431.987321,1491.311224,0,2.672131148,0,3479.72619,0,20001972
16,1151503,0,76766.86667,0,1504,1297460433,8495,61,0,33,30,15,100.2666667,15,2452.466667,566.3333333,0,4.066666667,0,0.001306119,0,2.87E-05,0,5.30E-05,71968.9375,1126.753845,5117.791111,0,1.875,0,0,0,20001979
10,423005,34,84601,0,2219,104559687,1111,243,51,182,212,5,443.8,5,5246,222.2,0,48.6,0,0.005245801,0.000120566,0.000430255,0,0.000574461,42300.5,247.1830995,16920.2,3.4,21.2,65.26470588,380.4001799,0,20001982
4,13334,0,6667,0,0,7327715,1,1,0,0,0,2,0,2,1214.5,0.5,0,0.5,0,0,0,0,0,7.50E-05,3333.5,549.5511474,3333.5,0,0,0,0,0,20001984
34,247833,0,19064.07692,0,274,350608737,2620,411,40,174,92,13,21.07692308,13,115.3846154,201.5384615,0.076923077,31.61538462,61083,0.001105583,0.000161399,0.000702086,0.246468388,0.001658375,7289.205882,1414.697546,1466.467455,0,2.705882353,0,11265.13636,0,20001992
97,318648,50,22760.57143,0,475,374517490,3405,466,39,73,77,14,33.92857143,14,14441.42857,243.2142857,0.071428571,33.28571429,97464,0.001490673,0.000122392,0.000229093,0.305867289,0.001462429,3285.030928,1175.332938,1625.755102,0.515463918,0.793814433,9.5,1617.502538,0,20001998
3,16026,32,16026,0,7,4045487,79,13,3,4,6,1,7,1,325,79,0,13,0,0.00043679,0.000187196,0.000249594,0,0.000811182,5342,252.4327343,16026,10.66666667,2,0.21875,1602.6,0,20002025
18,1152977,50,76865.13333,0,8703,933681480,102,172,92,76,147,15,580.2,15,3963.933333,6.8,0,11.46666667,0,0.007548286,7.98E-05,6.59E-05,0,0.000149179,64054.27778,809.8006118,5124.342222,2.777777778,8.166666667,174.06,1152977,0,20002032
6,38861,17,7772.2,0,19,2120268,308,35,0,11,9,5,3.8,5,281.6,61.6,0,7,4628,0.000488922,0,0.00028306,0.11909112,0.000900646,6476.833333,54.56030468,1554.44,2.833333333,1.5,1.117647059,580.0149254,0,20002035
152,410726,42,27381.73333,0,485,191690165,4447,718,145,81,190,15,32.33333333,15,1058.933333,296.4666667,0,47.86666667,50432,0.001180836,0.000353033,0.000197212,0.122787454,0.001748124,2702.144737,466.7105686,1825.448889,0.276315789,1.25,11.54761905,1910.353488,0,20002049
3,10502,0,3500.666667,0,17,4403654,82,7,0,3,3,3,5.666666667,3,702.3333333,27.33333333,0,2.333333333,0,0.001618739,0,0.00028566,0,0.00066654,3500.666667,419.3157494,1166.888889,0,1,0,10502,0,20002069
10,27169,0,4528.166667,0,82,46384542,460,36,0,2,2,6,13.66666667,6,43.5,76.66666667,0,6,5888,0.003018146,0,7.36E-05,0.216717583,0.00132504,2716.9,1707.259818,754.6944445,0,0.2,0,5433.8,0,20002104
28,103039,47,7926.076923,0,97,86237541,692,259,153,30,113,13,7.461538462,13,77.15384615,53.23076923,0,19.92307692,0,0.000941391,0.001484875,0.000291152,0,0.002513611,3679.964286,836.9407797,609.6982248,1.678571429,4.035714286,2.063829787,3963.038462,0,20002114
21,29442,0,7360.5,0,23,19359794,392,40,2,23,19,4,5.75,4,69.25,98,0,10,0,0.000781197,6.79E-05,0.000781197,0,0.001358603,1402,657.5570274,1840.125,0,0.904761905,0,9814,0,20002119
308,676298,21,45086.53333,0,320,593377397,6513,818,292,92,221,15,21.33333333,15,10890.53333,434.2,0,54.53333333,68356,0.000473164,0.000431762,0.000136035,0.101073787,0.001209526,2195.772727,877.3904359,3005.768889,0.068181818,0.717532468,15.23809524,1310.655039,0,20002122
14,17399,23,2899.833333,0,13,2014466,47,11,3,3,6,6,2.166666667,6,14.16666667,7.833333333,0,1.833333333,0,0.000747169,0.000172424,0.000172424,0,0.00063222,1242.785714,115.7805621,483.3055555,1.642857143,0.428571429,0.565217391,1449.916667,0,20002130
229,469493,0,33535.21429,0,265,795215894,6617,563,146,114,150,14,18.92857143,14,9229.142857,472.6428571,0,40.21428571,44977,0.000564439,0.000310974,0.000242815,0.095799085,0.001199166,2050.187773,1693.775826,2395.372449,0,0.655021834,0,1826.821012,0,20002132
89,575628,40,38375.2,0,630,238485283,2492,754,73,201,222,15,42,15,884.2666667,166.1333333,0.466666667,50.26666667,73841,0.001094457,0.000126818,0.000349184,0.128279027,0.001309874,6467.730337,414.3045213,2558.346667,0.449438202,2.494382022,15.75,5049.368421,0,20002139
87,449829,0,29988.6,0,329,577146587,5954,679,514,122,339,15,21.93333333,15,985,396.9333333,0,45.26666667,81718,0.000731389,0.001142656,0.000271214,0.181664588,0.001509462,5170.448276,1283.035525,1999.24,0,3.896551724,0,2902.122581,0,20002149
43,298644,0,21331.71429,0,325,323309557,3976,629,372,98,288,14,23.21428571,14,4516.285714,284,0.214285714,44.92857143,22895,0.001088252,0.00124563,0.00032815,0.076663184,0.002106187,6945.209302,1082.591838,1523.693878,0,6.697674419,0,4666.3125,0,20002155
13,12111,0,4037,0,25,10677706,75,21,6,2,7,3,8.333333333,3,18.33333333,25,0,7,0,0.002064239,0.000495417,0.000165139,0,0.001733961,931.6153846,881.6535381,1345.666667,0,0.538461538,0,114.254717,0,20002172
68,156167,0,14197,0,28,204627307,1751,213,5,18,16,11,2.545454545,11,7903,159.1818182,0.090909091,19.36363636,25889,0.000179295,3.20E-05,0.000115261,0.165777661,0.001363925,2296.573529,1310.310802,1290.636364,0,0.235294118,0,2739.77193,0,20002194
258,378919,44,29147.61538,0,171,413012973,5491,518,27,124,88,13,13.15384615,13,11003.15385,422.3846154,0.076923077,39.84615385,24703,0.000451284,7.13E-05,0.000327247,0.065193353,0.001367047,1468.678295,1089.976942,2242.12426,0.170542636,0.341085271,3.886363636,1250.557756,0,20002210
9,90997,0,12999.57143,0,131,13882686,254,112,59,14,62,7,18.71428571,7,152,36.28571429,0.428571429,16,1710,0.001439608,0.000648373,0.000153851,0.018791828,0.00123081,10110.77778,152.5620185,1857.081633,0,6.888888889,0,12999.57143,0,20002220
116,874206,0,58280.4,0,1044,1139491057,31199,77,0,64,40,15,69.6,15,6005.466667,2079.933333,0,5.133333333,0,0.001194227,0,7.32E-05,0,8.81E-05,7536.258621,1303.458289,3885.36,0,0.344827586,0,0,0,20002221
38,137847,12,15316.33333,0,87,154483141,1783,164,5,42,23,9,9.666666667,9,150.1111111,198.1111111,0,18.22222222,33071,0.000631135,3.63E-05,0.000304686,0.239910916,0.001189725,3627.552632,1120.68555,1701.814814,0.315789474,0.605263158,7.25,3829.083333,0,20002226
6,168578,26,56192.66667,0,73,17645940,213,61,14,18,29,3,24.33333333,3,9376,71,0,20.33333333,0,0.000433034,8.30E-05,0.000106775,0,0.00036185,28096.33333,104.6752245,18730.88889,4.333333333,4.833333333,2.807692308,33715.6,1,20002255
25,38966,36,12988.66667,0,99,36864234,183,47,3,5,6,3,33,3,270,61,0,15.66666667,11519,0.002540676,7.70E-05,0.000128317,0.295616691,0.00120618,1558.64,946.0615408,4329.555557,1.44,0.24,2.75,1558.64,0,20002282
10,30729,32,6145.8,0,132,11904299,111,36,4,9,9,5,26.4,5,53.6,22.2,0,7.2,0,0.004295617,0.00013017,0.000292883,0,0.001171532,3072.9,387.3962381,1229.16,3.2,0.9,4.125,0,0,20002328
35,896285,43,68945,0,1230,374149764,1078,251,141,92,179,13,94.61538462,13,4569.692308,82.92307692,0,19.30769231,4587,0.001372331,0.000157316,0.000102646,0.005117792,0.000280045,25608.14286,417.4450805,5303.461538,1.228571429,5.114285714,28.60465116,588.4996717,0,20002330
10,54129,28,6014.333333,0,25,17962370,897,59,13,14,18,9,2.777777778,9,1279.666667,99.66666667,0,6.555555556,940,0.00046186,0.000240167,0.000258641,0.017365922,0.001089989,5412.9,331.8437436,668.2592592,2.8,1.8,0.892857143,949.6315789,0,20002386
7,171660,24,57220,0,53,11826741,299,46,3,8,10,3,17.66666667,3,3550,99.66666667,0,15.33333333,0,0.00030875,1.75E-05,4.66E-05,0,0.000267972,24522.85714,68.89631248,19073.33333,3.428571429,1.428571429,2.208333333,34332,1,20002402
34,292162,38,22474,0,256,125294761,487,280,4,59,50,13,19.69230769,13,439.6923077,37.46153846,0.076923077,21.53846154,76038,0.000876226,1.37E-05,0.000201943,0.260259719,0.000958372,8593,428.8537216,1728.769231,1.117647059,1.470588235,6.736842105,32462.44444,0,20002428
20,84833,0,10604.125,0,55,119319638,1351,96,32,9,24,8,6.875,8,5870.375,168.875,0,12,19039,0.000648333,0.000377212,0.000106091,0.224429173,0.001131635,4241.65,1406.523853,1325.515625,0,1.2,0,657.620155,0,20002440
37,237522,0,18270.92308,0,147,319742840,3620,323,146,47,103,13,11.30769231,13,9320.076923,278.4615385,0.153846154,24.84615385,60833,0.00061889,0.00061468,0.000197876,0.256115223,0.001359874,6419.513514,1346.160945,1405.455622,0,2.783783784,0,882.9814126,0,20002503
17,75536,0,9442,0,41,51544753,471,121,89,14,52,8,5.125,8,383.375,58.875,0.125,15.125,0,0.000542788,0.001178246,0.000185342,0,0.001601885,4443.294118,682.3865839,1180.25,0,3.058823529,0,5035.733333,0,20002504
15,168451,29,56150.33333,0,223,26980803,1984,49,0,5,6,3,74.33333333,3,4671.333333,661.3333333,0,16.33333333,0,0.001323827,0,2.97E-05,0,0.000290886,11230.06667,160.1700376,18716.77778,1.933333333,0.4,7.689655172,4319.25641,1,20002508
56,303339,14,27576.27273,0,244,221481735,2614,293,38,66,70,11,22.18181818,11,6750.272727,237.6363636,0.090909091,26.63636364,75567,0.000804381,0.000125272,0.000217578,0.249117324,0.000965916,5416.767857,730.1459258,2506.933885,0.25,1.25,17.42857143,1228.093117,0,20002517
58,380349,0,31695.75,0,156,335350207,3225,514,249,151,193,12,13,12,6700,268.75,0,42.83333333,29158,0.00041015,0.000654662,0.000397004,0.076661172,0.00135139,6557.741379,881.6907814,2641.3125,0,3.327586207,0,1901.745,0,20002531
11,47231,0,9446.2,0,32,56897217,549,75,8,7,10,5,6.4,5,4226.6,109.8,0.2,15,6435,0.000677521,0.00016938,0.000148208,0.136245263,0.00158794,4293.727273,1204.658318,1889.24,0,0.909090909,0,926.0980392,0,20002541
31,710356,43,78928.44444,0,396,479223021,7853,288,29,278,270,9,44,9,714.2222222,872.5555556,0,32,0,0.000557467,4.08E-05,0.000391353,0,0.000405431,22914.70968,674.6237394,8769.82716,1.387096774,8.709677419,9.209302326,41785.64706,0,20002559
6,185920,9,61973.33333,0,15,4124698,22520,8,0,0,0,3,5,3,7918.333333,7506.666667,0,2.666666667,0,8.07E-05,0,0,0,4.30E-05,30986.66667,22.18533778,20657.77778,1.5,0,1.666666667,61973.33333,1,20002563
52,172172,0,12298,278,131,172114403,1909,114,5,37,23,14,9.357142857,14,95.71428571,136.3571429,0,8.142857143,6329,0.000760867,2.90E-05,0.000214901,0.036759752,0.000662129,3311,999.6654683,878.4285714,0,0.442307692,0,5380.375,0,20002588
43,103749,37,7980.692308,0,131,36180724,227,97,4,16,18,13,10.07692308,13,36.61538462,17.46153846,0,7.461538462,44407,0.001262663,3.86E-05,0.000154218,0.428023403,0.000934949,2412.767442,348.7332312,613.8994083,0.860465116,0.418604651,3.540540541,34583,0,20002591
56,376371,35,26883.64286,0,736,82714132,1044,276,16,60,55,14,52.57142857,14,2687.714286,74.57142857,0,19.71428571,19916,0.001955517,4.25E-05,0.000159417,0.052915873,0.000733319,6720.910714,219.7675485,1920.260204,0.625,0.982142857,21.02857143,2138.471591,0,20002592
