actor_account,sit_count,exp_get_amout,item_get_count,exp_repair_count,money_get_count,abyss,use_portal_count,killed_by_pc,killed_by_npc,teleport_count,reborn_count,question_count,login_total_day,sit_count_perday,item_get_count_perday,exp_repair_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday
20001514,5,25986,48,0,16,0,0,0,0,0,0,3,1,5,48,0,16,0,0
20001518,42,97709,670,0,180,0,0,0,1,5,1,8,2,21,335,0,90,0,2.5
20001531,616,822173086,30774,0,5287,0,2,166,83,1045,188,715,14,44,2198.142857,0,377.6428571,0.142857143,74.64285714
20001538,2,7922,36,0,40,0,0,0,1,1,1,7,1,2,36,0,40,0,1
20001540,1767,106872343,26458,0,406,0,0,32,19,108,46,28,6,294.5,4409.666667,0,67.66666667,0,18
20001547,2,609456,68,0,4,0,0,0,0,3,0,4,1,2,68,0,4,0,3
20001554,319,451355366,33198,0,5197,0,0,335,150,653,246,311,13,24.53846154,2553.692308,0,399.7692308,0,50.23076923
20001562,128,535658433,67501,0,6829,38,0,145,234,723,174,414,15,8.533333333,4500.066667,0,455.2666667,0,48.2
20001568,121,10852386,1668,0,223,0,0,4,12,38,13,53,7,17.28571429,238.2857143,0,31.85714286,0,5.428571429
20001573,14,367441,4,0,11,0,0,0,7,3,7,0,2,7,2,0,5.5,0,1.5
20001580,6451,1158390785,33582,0,8023,0,0,0,117,144,114,0,15,430.0666667,2238.8,0,534.8666667,0,9.6
20001582,10175,464903261,55868,0,13551,0,0,305,33,949,888,0,15,678.3333333,3724.533333,0,903.4,0,63.26666667
20001590,63,102590041,44098,0,922,0,1,21,12,181,26,30,13,4.846153846,3392.153846,0,70.92307692,0.076923077,13.92307692
20001597,131,164108365,17204,0,1312,0,1,38,43,216,57,361,14,9.357142857,1228.857143,0,93.71428571,0.071428571,15.42857143
20001598,1,16889,77,0,24,0,0,0,0,1,0,15,2,0.5,38.5,0,12,0,0.5
20001605,168,198742750,25447,0,1936,0,0,10,118,246,91,272,13,12.92307692,1957.461538,0,148.9230769,0,18.92307692
20001607,141,363683019,14071,0,3222,0,0,91,183,319,98,499,14,10.07142857,1005.071429,0,230.1428571,0,22.78571429
20001623,681,654323770,12082,0,2988,0,0,15,38,376,49,245,13,52.38461538,929.3846154,0,229.8461538,0,28.92307692
20001628,173,172467674,61869,0,1885,0,0,177,30,276,104,127,15,11.53333333,4124.6,0,125.6666667,0,18.4
20001636,2,204799,5,0,2,0,0,0,0,3,0,0,1,2,5,0,2,0,3
20001638,78,200558,445,0,184,0,0,0,8,14,7,30,0,inf,inf,,inf,,inf
20001643,129,474433049,186632,0,2600,0,8,29,105,286,84,239,13,9.923076923,14356.30769,0,200,0.615384615,22
20001653,27,365671,1295,0,223,0,0,0,19,45,19,66,4,6.75,323.75,0,55.75,0,11.25
20001660,90,102553125,1044,0,1151,0,0,17,21,95,20,195,7,12.85714286,149.1428571,0,164.4285714,0,13.57142857
20001667,1722,131102581,98434,0,2637,0,0,199,61,885,749,1890,12,143.5,8202.833333,0,219.75,0,73.75
20001677,255,165042777,37326,0,1803,0,1,23,50,226,52,82,11,23.18181818,3393.272727,0,163.9090909,0.090909091,20.54545455
20001680,1,508431,6672,0,183,0,0,0,1,16,1,62,1,1,6672,0,183,0,16
20001684,110,215269794,1840,0,1736,0,7,50,120,232,69,138,8,13.75,230,0,217,0.875,29
20001688,92,59853256,10698,0,1041,0,0,16,62,157,49,80,11,8.363636364,972.5454545,0,94.63636364,0,14.27272727
20001703,42,531090,555,0,153,0,0,0,2,21,2,38,4,10.5,138.75,0,38.25,0,5.25
20001713,188,35464904,13699,0,3222,0,0,24,19,80,37,8,3,62.66666667,4566.333333,0,1074,0,26.66666667
20001725,133,1165480603,39841,0,8125,0,0,0,32,73,25,2034,15,8.866666667,2656.066667,0,541.6666667,0,4.866666667
20001726,2,1140147,204,0,231,0,0,12,1,27,11,1,2,1,102,0,115.5,0,13.5
20001745,954,645673999,79006,0,976,0,0,114,167,251,228,385,13,73.38461538,6077.384615,0,75.07692308,0,19.30769231
20001747,12,1216806,86,0,8,0,0,3,1,24,4,5,3,4,28.66666667,0,2.666666667,0,8
20001752,5,40259,53,0,11,0,0,0,0,5,0,124,3,1.666666667,17.66666667,0,3.666666667,0,1.666666667
20001760,898,182202786,159636,0,2311,0,3,32,67,369,88,351,15,59.86666667,10642.4,0,154.0666667,0.2,24.6
20001765,1241,472631337,8147,0,4804,358,1,42,117,575,90,216,15,82.73333333,543.1333333,0,320.2666667,0.066666667,38.33333333
20001775,6,14470,22,0,16,0,0,0,0,0,0,0,2,3,11,0,8,0,0
20001780,23,11982553,20469,0,819,0,1,6,21,79,26,191,8,2.875,2558.625,0,102.375,0.125,9.875
20001781,827,79742851,86170,0,881,0,0,61,77,243,111,579,14,59.07142857,6155,0,62.92857143,0,17.35714286
20001792,24,17495000,181,0,210,0,0,2,8,2,9,1,2,12,90.5,0,105,0,1
20001794,549,73354170,6648,0,622,0,0,160,61,268,140,33,11,49.90909091,604.3636364,0,56.54545455,0,24.36363636
20001807,28,11340,37,0,19,0,0,0,1,1,1,1,1,28,37,0,19,0,1
20001808,9,3022059,794,0,676,0,0,0,1,42,1,88,3,3,264.6666667,0,225.3333333,0,14
20001809,556,62752503,10940,0,2507,0,0,42,141,341,173,359,12,46.33333333,911.6666667,0,208.9166667,0,28.41666667
20001815,125,10560874,61771,0,68,0,0,13,67,114,77,8,8,15.625,7721.375,0,8.5,0,14.25
20001816,95,84783353,1327,0,813,0,0,40,4,104,27,21,11,8.636363636,120.6363636,0,73.90909091,0,9.454545455
20001820,6921,323052146,43833,0,5127,0,0,28,53,137,71,3,10,692.1,4383.3,0,512.7,0,13.7
20001841,1,60398,97,0,5,0,0,0,0,2,0,5,1,1,97,0,5,0,2
20001842,6,391183,245,0,93,0,0,0,3,8,4,18,4,1.5,61.25,0,23.25,0,2
20001843,128,36776268,110817,0,624,0,4,57,65,419,197,89,15,8.533333333,7387.8,0,41.6,0.266666667,27.93333333
20001847,216,288707432,1720,0,2925,0,3,71,103,381,128,28,10,21.6,172,0,292.5,0.3,38.1
20001849,3590,276680445,55215,0,4127,0,0,104,109,329,239,7,12,299.1666667,4601.25,0,343.9166667,0,27.41666667
20001856,28,1637160,726,0,360,0,0,0,10,40,9,86,3,9.333333333,242,0,120,0,13.33333333
20001860,7,722128,16,0,1,0,0,0,1,2,1,0,1,7,16,0,1,0,2
20001864,1,33240,11,0,0,0,0,1,0,11,1,0,3,0.333333333,3.666666667,0,0,0,3.666666667
20001865,1838,1013520910,94687,0,27,0,0,0,33,55,33,0,15,122.5333333,6312.466667,0,1.8,0,3.666666667
20001871,375,273731127,25159,0,3515,0,8,98,107,487,146,196,15,25,1677.266667,0,234.3333333,0.533333333,32.46666667
20001877,1,1296,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0
20001884,74,425526162,28992,0,3130,0,0,9,98,316,79,227,13,5.692307692,2230.153846,0,240.7692308,0,24.30769231
20001885,1,27733621,386,0,13,200,0,0,0,21,1,491,5,0.2,77.2,0,2.6,0,4.2
20001888,88,166722714,1812,0,1687,0,0,67,19,174,55,58,13,6.769230769,139.3846154,0,129.7692308,0,13.38461538
20001890,17,40847201,1270,0,561,385,1,5,0,33,2,234,5,3.4,254,0,112.2,0.2,6.6
20001915,39,257597323,41281,0,2348,98,0,74,18,234,41,79,14,2.785714286,2948.642857,0,167.7142857,0,16.71428571
20001920,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1
20001922,35,49186877,3545,0,361,91,0,16,6,68,15,142,8,4.375,443.125,0,45.125,0,8.5
20001923,386,126874519,7057,0,951,0,1,25,26,163,39,57,7,55.14285714,1008.142857,0,135.8571429,0.142857143,23.28571429
20001924,3878,1568754579,56770,0,48234,0,0,0,176,186,146,0,15,258.5333333,3784.666667,0,3215.6,0,12.4
20001926,563,132829363,48807,0,1125,0,4,38,73,344,88,182,15,37.53333333,3253.8,0,75,0.266666667,22.93333333
20001939,146,501523402,46647,0,5147,0,5,146,60,528,130,228,15,9.733333333,3109.8,0,343.1333333,0.333333333,35.2
20001950,224,378201762,114208,0,3620,212,0,68,87,467,97,893,15,14.93333333,7613.866667,0,241.3333333,0,31.13333333
20001958,33,5283396,119,0,38,0,0,10,3,37,11,6,4,8.25,29.75,0,9.5,0,9.25
20001963,62,30375169,558,0,91,0,0,2,3,33,6,12,6,10.33333333,93,0,15.16666667,0,5.5
20001965,215,44985378,1132,0,421,0,0,15,3,53,16,9,4,53.75,283,0,105.25,0,13.25
20001968,43,10315812,386,0,24,308,0,18,44,126,24,6,14,3.071428571,27.57142857,0,1.714285714,0,9
20001972,184,418565598,205518,0,4392,261,0,197,55,478,163,84,14,13.14285714,14679.85714,0,313.7142857,0,34.14285714
20001974,185,511243536,67811,0,5043,312,9,99,134,825,162,474,15,12.33333333,4520.733333,0,336.2,0.6,55
20001978,654,277441599,93202,0,2017,0,0,34,67,476,60,82,14,46.71428571,6657.285714,0,144.0714286,0,34
20001979,1504,1297460433,36787,0,8495,0,0,0,33,61,30,0,15,100.2666667,2452.466667,0,566.3333333,0,4.066666667
20001982,2219,104559687,26230,0,1111,0,0,51,182,243,212,1112,5,443.8,5246,0,222.2,0,48.6
20001992,274,350608737,1500,0,2620,0,1,40,174,411,92,22,13,21.07692308,115.3846154,0,201.5384615,0.076923077,31.61538462
20001995,61,1754818,896,0,419,0,0,0,26,41,24,82,2,30.5,448,0,209.5,0,20.5
20001996,377,438674346,49489,0,4726,0,6,99,95,566,111,565,14,26.92857143,3534.928571,0,337.5714286,0.428571429,40.42857143
20001998,475,374517490,202180,0,3405,0,1,39,73,466,77,197,14,33.92857143,14441.42857,0,243.2142857,0.071428571,33.28571429
20002012,567,221796464,60568,0,6308,0,2,269,143,1128,781,773,14,40.5,4326.285714,0,450.5714286,0.142857143,80.57142857
20002017,2,5391755,32,0,52,0,0,0,0,10,0,2,2,1,16,0,26,0,5
20002025,7,4045487,325,0,79,0,0,3,4,13,6,10,1,7,325,0,79,0,13
20002032,8703,933681480,59459,0,102,0,0,92,76,172,147,1,15,580.2,3963.933333,0,6.8,0,11.46666667
20002035,19,2120268,1408,0,308,0,0,0,11,35,9,67,5,3.8,281.6,0,61.6,0,7
20002039,14,17184344,109,0,284,0,0,0,2,13,2,5,3,4.666666667,36.33333333,0,94.66666667,0,4.333333333
20002045,5,9494736,91,0,221,0,0,5,1,15,3,4,3,1.666666667,30.33333333,0,73.66666667,0,5
20002049,485,191690165,15884,0,4447,0,0,145,81,718,190,215,15,32.33333333,1058.933333,0,296.4666667,0,47.86666667
20002050,302,383327833,102634,0,4119,0,0,72,58,310,71,107,14,21.57142857,7331,0,294.2142857,0,22.14285714
20002052,169,498387126,28722,0,4632,0,1,162,109,503,164,193,15,11.26666667,1914.8,0,308.8,0.066666667,33.53333333
20002053,46,5717690,45390,0,2,0,0,36,12,76,46,0,6,7.666666667,7565,0,0.333333333,0,12.66666667
20002065,158,225741457,592,0,1246,0,0,0,35,210,30,21,12,13.16666667,49.33333333,0,103.8333333,0,17.5
20002068,3,301079,188,0,4,0,0,9,0,13,6,0,1,3,188,0,4,0,13
20002069,17,4403654,2107,0,82,0,0,0,3,7,3,1,3,5.666666667,702.3333333,0,27.33333333,0,2.333333333
20002073,5,1264024,20,0,3,0,0,0,0,1,0,0,1,5,20,0,3,0,1
20002092,51,21113514,1011,0,198,0,0,0,19,84,16,8,8,6.375,126.375,0,24.75,0,10.5
20002096,77,1241205947,117161,0,45,0,0,0,10,35,8,1745,15,5.133333333,7810.733333,0,3,0,2.333333333
20002103,120,368703142,119792,0,3263,0,0,106,135,347,148,177,14,8.571428571,8556.571429,0,233.0714286,0,24.78571429
20002104,82,46384542,261,0,460,0,0,0,2,36,2,5,6,13.66666667,43.5,0,76.66666667,0,6
20002114,97,86237541,1003,0,692,0,0,153,30,259,113,26,13,7.461538462,77.15384615,0,53.23076923,0,19.92307692
20002119,23,19359794,277,0,392,0,0,2,23,40,19,3,4,5.75,69.25,0,98,0,10
20002122,320,593377397,163358,0,6513,0,0,292,92,818,221,516,15,21.33333333,10890.53333,0,434.2,0,54.53333333
20002130,13,2014466,85,0,47,0,0,3,3,11,6,12,6,2.166666667,14.16666667,0,7.833333333,0,1.833333333
20002132,265,795215894,129208,0,6617,0,0,146,114,563,150,257,14,18.92857143,9229.142857,0,472.6428571,0,40.21428571
20002139,630,238485283,13264,0,2492,0,7,73,201,754,222,114,15,42,884.2666667,0,166.1333333,0.466666667,50.26666667
20002143,29,30122660,255,0,311,0,0,3,11,25,7,7,6,4.833333333,42.5,0,51.83333333,0,4.166666667
20002147,27,1094354,121,0,22,0,0,2,1,5,2,8,1,27,121,0,22,0,5
20002149,329,577146587,14775,0,5954,0,0,514,122,679,339,155,15,21.93333333,985,0,396.9333333,0,45.26666667
20002155,325,323309557,63228,0,3976,0,3,372,98,629,288,64,14,23.21428571,4516.285714,0,284,0.214285714,44.92857143
20002172,25,10677706,55,0,75,0,0,6,2,21,7,106,3,8.333333333,18.33333333,0,25,0,7
20002191,2,2249166,100,0,0,0,0,0,0,2,0,0,1,2,100,0,0,0,2
20002193,213,365128154,155537,0,5086,0,10,405,125,1024,331,376,15,14.2,10369.13333,0,339.0666667,0.666666667,68.26666667
20002194,28,204627307,86933,0,1751,0,1,5,18,213,16,57,11,2.545454545,7903,0,159.1818182,0.090909091,19.36363636
20002198,3,222755,2036,0,173,0,0,0,5,10,3,55,3,1,678.6666667,0,57.66666667,0,3.333333333
20002210,171,413012973,143041,0,5491,0,1,27,124,518,88,303,13,13.15384615,11003.15385,0,422.3846154,0.076923077,39.84615385
20002217,1,0,2,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,0
20002220,131,13882686,1064,0,254,0,3,59,14,112,62,7,7,18.71428571,152,0,36.28571429,0.428571429,16
20002221,1044,1139491057,90082,0,31199,0,0,0,64,77,40,0,15,69.6,6005.466667,0,2079.933333,0,5.133333333
20002223,203,792400712,249181,0,5653,0,0,29,143,554,122,291,14,14.5,17798.64286,0,403.7857143,0,39.57142857
20002224,7,7967526,49346,0,39701,0,0,0,2,11,2,0,6,1.166666667,8224.333333,0,6616.833333,0,1.833333333
20002226,87,154483141,1351,0,1783,0,0,5,42,164,23,36,9,9.666666667,150.1111111,0,198.1111111,0,18.22222222
20002244,305,480706522,47306,0,4782,0,0,120,86,579,127,302,15,20.33333333,3153.733333,0,318.8,0,38.6
20002245,8,885323,117,0,13,0,0,0,0,1,0,1,1,8,117,0,13,0,1
20002246,649,37261686,24974,0,134,0,0,23,61,154,70,76,10,64.9,2497.4,0,13.4,0,15.4
20002255,73,17645940,28128,0,213,0,0,14,18,61,29,5,3,24.33333333,9376,0,71,0,20.33333333
20002263,87,152760571,10763,0,1773,0,6,33,40,195,57,147,11,7.909090909,978.4545455,0,161.1818182,0.545454545,17.72727273
20002272,73,144943631,10926,0,1740,0,0,14,75,155,67,42,7,10.42857143,1560.857143,0,248.5714286,0,22.14285714
20002280,176,208227067,8585,0,1735,0,2,86,21,180,61,54,13,13.53846154,660.3846154,0,133.4615385,0.153846154,13.84615385
20002282,99,36864234,810,0,183,0,0,3,5,47,6,25,3,33,270,0,61,0,15.66666667
20002289,22,58161,101,0,57,0,0,0,1,6,1,16,1,22,101,0,57,0,6
20002292,57,18330951,3129,0,272,0,0,4,10,30,12,62,6,9.5,521.5,0,45.33333333,0,5
20002294,282,418518631,217509,0,5183,0,0,35,84,388,103,293,15,18.8,14500.6,0,345.5333333,0,25.86666667
20002297,346,670672607,359656,0,7843,0,1,114,130,825,170,255,15,23.06666667,23977.06667,0,522.8666667,0.066666667,55
20002301,158,237314359,3137,0,2470,0,4,9,64,285,53,102,13,12.15384615,241.3076923,0,190,0.307692308,21.92307692
20002310,3,168158,4,0,0,0,0,0,0,0,0,0,2,1.5,2,0,0,0,0
20002320,194,156414146,102247,0,1984,0,1,19,116,617,280,126,15,12.93333333,6816.466667,0,132.2666667,0.066666667,41.13333333
20002321,243,336466659,36576,0,3168,0,1,73,52,372,77,319,15,16.2,2438.4,0,211.2,0.066666667,24.8
20002322,141,23611015,11155,0,1158,0,1,8,32,216,35,186,15,9.4,743.6666667,0,77.2,0.066666667,14.4
20002328,132,11904299,268,0,111,0,0,4,9,36,9,0,5,26.4,53.6,0,22.2,0,7.2
20002330,1230,374149764,59406,0,1078,0,0,141,92,251,179,1523,13,94.61538462,4569.692308,0,82.92307692,0,19.30769231
20002336,24,68671957,1916,0,1379,0,0,30,84,199,70,24,9,2.666666667,212.8888889,0,153.2222222,0,22.11111111
20002338,58,121358581,1888,0,1213,0,0,24,3,107,19,68,7,8.285714286,269.7142857,0,173.2857143,0,15.28571429
20002362,1,7849516,330228,0,176,0,0,0,0,321,0,2,14,0.071428571,23587.71429,0,12.57142857,0,22.92857143
20002367,75,5808895,20191,0,408,0,0,3,7,81,9,137,8,9.375,2523.875,0,51,0,10.125
20002368,82,139857493,51054,0,1138,0,2,28,36,178,36,121,6,13.66666667,8509,0,189.6666667,0.333333333,29.66666667
20002383,196,66365211,88429,0,959,0,6,32,43,275,60,208,13,15.07692308,6802.230769,0,73.76923077,0.461538462,21.15384615
20002386,25,17962370,11517,0,897,0,0,13,14,59,18,57,9,2.777777778,1279.666667,0,99.66666667,0,6.555555556
20002394,146,107229411,28620,0,505,0,0,80,42,164,73,17,12,12.16666667,2385,0,42.08333333,0,13.66666667
20002400,3449,608818918,18567,0,5380,0,0,0,203,221,174,402,15,229.9333333,1237.8,0,358.6666667,0,14.73333333
20002402,53,11826741,10650,0,299,0,0,3,8,46,10,5,3,17.66666667,3550,0,99.66666667,0,15.33333333
20002409,141,80637151,31085,0,632,0,3,18,8,132,22,68,12,11.75,2590.416667,0,52.66666667,0.25,11
20002414,168,74165368,645,0,646,0,0,3,12,45,15,2,7,24,92.14285714,0,92.28571429,0,6.428571429
20002420,7949,797415812,47840,0,227,0,0,147,253,545,336,0,15,529.9333333,3189.333333,0,15.13333333,0,36.33333333
20002421,1197,28737963,108257,0,36,0,0,0,13,339,13,354,3,399,36085.66667,0,12,0,113
20002425,3,1215724,41,0,2,0,0,0,0,2,0,2,2,1.5,20.5,0,1,0,1
20002428,256,125294761,5716,0,487,0,1,4,59,280,50,9,13,19.69230769,439.6923077,0,37.46153846,0.076923077,21.53846154
20002440,55,119319638,46963,0,1351,0,0,32,9,96,24,129,8,6.875,5870.375,0,168.875,0,12
20002441,215,269099577,38121,0,2805,0,0,92,46,294,63,186,9,23.88888889,4235.666667,0,311.6666667,0,32.66666667
20002442,2,325835,299,0,59,0,0,0,1,9,1,29,1,2,299,0,59,0,9
20002444,279,6715840,10106,0,29,0,0,18,122,328,198,0,4,69.75,2526.5,0,7.25,0,82
20002454,17,46837817,237,0,251,0,0,0,18,57,9,3,11,1.545454545,21.54545455,0,22.81818182,0,5.181818182
20002464,288,339678818,78980,0,4371,0,5,281,347,891,336,313,15,19.2,5265.333333,0,291.4,0.333333333,59.4
20002480,4,19731831,423446,0,542,0,0,0,0,188,0,15,15,0.266666667,28229.73333,0,36.13333333,0,12.53333333
20002496,268,324227622,100875,0,3733,0,0,260,54,435,179,349,14,19.14285714,7205.357143,0,266.6428571,0,31.07142857
20002499,8,1826434,27,0,17,0,0,1,1,8,2,0,3,2.666666667,9,0,5.666666667,0,2.666666667
20002503,147,319742840,121161,0,3620,0,2,146,47,323,103,269,13,11.30769231,9320.076923,0,278.4615385,0.153846154,24.84615385
20002504,41,51544753,3067,0,471,0,1,89,14,121,52,15,8,5.125,383.375,0,58.875,0.125,15.125
20002508,223,26980803,14014,0,1984,0,0,0,5,49,6,39,3,74.33333333,4671.333333,0,661.3333333,0,16.33333333
20002511,107,76606443,362,0,460,0,3,5,28,192,28,11,12,8.916666667,30.16666667,0,38.33333333,0.25,16
20002513,196,227156282,1887,0,2494,0,0,61,38,241,57,43,13,15.07692308,145.1538462,0,191.8461538,0,18.53846154
20002517,244,221481735,74253,0,2614,0,1,38,66,293,70,247,11,22.18181818,6750.272727,0,237.6363636,0.090909091,26.63636364
20002527,269,779407078,72450,0,770,0,0,0,41,509,33,2766,15,17.93333333,4830,0,51.33333333,0,33.93333333
20002531,156,335350207,80400,0,3225,0,0,249,151,514,193,200,12,13,6700,0,268.75,0,42.83333333
20002532,390,13998939,1741,0,665,0,0,5,44,116,43,177,11,35.45454545,158.2727273,0,60.45454545,0,10.54545455
20002541,32,56897217,21133,0,549,0,1,8,7,75,10,51,5,6.4,4226.6,0,109.8,0.2,15
20002542,75,240792358,94837,0,1940,0,2,15,48,278,53,247,13,5.769230769,7295.153846,0,149.2307692,0.153846154,21.38461538
20002545,4810,158238807,98613,0,4110,0,0,84,49,239,117,2,11,437.2727273,8964.818182,0,373.6363636,0,21.72727273
20002559,396,479223021,6428,0,7853,0,0,29,278,288,270,17,9,44,714.2222222,0,872.5555556,0,32
20002560,1137,654192886,266296,0,6235,237,0,142,126,547,174,150,15,75.8,17753.06667,0,415.6666667,0,36.46666667
20002563,15,4124698,23755,0,22520,0,0,0,0,8,0,3,3,5,7918.333333,0,7506.666667,0,2.666666667
20002566,503,197682808,12853,0,1701,0,9,517,126,626,316,188,14,35.92857143,918.0714286,0,121.5,0.642857143,44.71428571
20002570,220,329785417,73269,0,3025,168,0,61,316,430,160,416,15,14.66666667,4884.6,0,201.6666667,0,28.66666667
20002573,438,124681349,2396,0,1388,0,1,25,42,198,54,65,7,62.57142857,342.2857143,0,198.2857143,0.142857143,28.28571429
20002586,190,394848281,5663,0,3894,0,0,14,50,335,47,151,13,14.61538462,435.6153846,0,299.5384615,0,25.76923077
20002588,131,172114403,1340,0,1909,278,0,5,37,114,23,32,14,9.357142857,95.71428571,0,136.3571429,0,8.142857143
20002591,131,36180724,476,0,227,0,0,4,16,97,18,3,13,10.07692308,36.61538462,0,17.46153846,0,7.461538462
20002592,736,82714132,37628,0,1044,0,0,16,60,276,55,176,14,52.57142857,2687.714286,0,74.57142857,0,19.71428571
20002597,82,7120829,3414,0,444,0,0,0,13,79,11,101,8,10.25,426.75,0,55.5,0,9.875
20002604,26,215463070,1408,0,1449,0,2,20,17,113,19,61,11,2.363636364,128,0,131.7272727,0.181818182,10.27272727
20002605,631,181478980,33021,0,3567,0,0,18,105,484,96,200,14,45.07142857,2358.642857,0,254.7857143,0,34.57142857
20002607,4,3750,2,0,1,0,0,0,0,0,0,0,1,4,2,0,1,0,0
20002624,30,5405668,4220,0,332,0,0,0,2,26,2,12,5,6,844,0,66.4,0,5.2
20002640,392,85662358,79775,0,1300,0,0,10,137,282,122,38,9,43.55555556,8863.888889,0,144.4444444,0,31.33333333
20002648,145,270281171,3319,0,2826,0,1,56,81,245,65,365,12,12.08333333,276.5833333,0,235.5,0.083333333,20.41666667
20002651,523,126597177,22472,0,1139,0,0,10,87,425,80,295,15,34.86666667,1498.133333,0,75.93333333,0,28.33333333
20002660,5,7631744,117,0,203,0,2,5,10,37,11,4,10,0.5,11.7,0,20.3,0.2,3.7
20002661,19,174017,191,0,1,0,0,0,3,8,3,0,2,9.5,95.5,0,0.5,0,4
20002669,142,527468852,98840,0,3517,0,0,52,31,439,53,203,15,9.466666667,6589.333333,0,234.4666667,0,29.26666667
20002671,4,323897,22,0,7,0,0,0,1,3,2,2,2,2,11,0,3.5,0,1.5
20002673,121,16308702,40956,0,1263,0,0,5,35,145,31,55,7,17.28571429,5850.857143,0,180.4285714,0,20.71428571
20002675,3,3750190,5861,0,77,0,0,7,0,36,1,16,6,0.5,976.8333333,0,12.83333333,0,6
20002681,9519,246694192,25400,0,154,0,0,102,96,264,201,8,15,634.6,1693.333333,0,10.26666667,0,17.6
20002686,5,193260,9,0,3,0,0,0,1,4,1,1,1,5,9,0,3,0,4
20002694,3,81,1,0,2,0,0,0,1,6,1,0,2,1.5,0.5,0,1,0,3
20002698,182,149299782,5020,0,394,0,0,12,57,246,67,72,14,13,358.5714286,0,28.14285714,0,17.57142857
20002701,819,815277132,104944,0,766,0,0,2,5,53,6,12,12,68.25,8745.333333,0,63.83333333,0,4.416666667
20002704,1,2014,19,0,11,0,0,0,0,0,0,3,1,1,19,0,11,0,0
20002706,96,92734128,844,0,978,0,0,5,9,77,13,14,12,8,70.33333333,0,81.5,0,6.416666667
20002708,50,22469240,21210,0,423,0,0,3,25,99,23,1,7,7.142857143,3030,0,60.42857143,0,14.14285714
20002723,17,21273571,60132,0,86,0,0,8,8,80,15,324,14,1.214285714,4295.142857,0,6.142857143,0,5.714285714
20002724,88,148031663,2358,0,1839,0,0,3,41,197,28,87,12,7.333333333,196.5,0,153.25,0,16.41666667
20002727,547,148857382,6539,0,1558,0,2,38,73,299,84,185,14,39.07142857,467.0714286,0,111.2857143,0.142857143,21.35714286
20002730,50,26062548,1881,0,182,0,0,12,8,82,17,70,11,4.545454545,171,0,16.54545455,0,7.454545455
20002737,499,25562890,18565,0,360,0,0,0,25,52,24,6,3,166.3333333,6188.333333,0,120,0,17.33333333
20002738,260,171310306,1733,0,3529,0,0,29,61,348,73,130,14,18.57142857,123.7857143,0,252.0714286,0,24.85714286
20002748,79,302615007,4959,0,3322,0,4,61,75,249,80,46,13,6.076923077,381.4615385,0,255.5384615,0.307692308,19.15384615
20002749,3970,127317934,33423,0,4383,0,0,142,161,328,260,9,12,330.8333333,2785.25,0,365.25,0,27.33333333
20002755,1,20600,107,0,5,0,0,0,1,6,1,10,1,1,107,0,5,0,6
20002760,470,2810033,20052,0,9555,0,0,0,11,51,11,9,3,156.6666667,6684,0,3185,0,17
20002761,201,413331953,6500,0,2644,0,6,21,98,589,91,301,15,13.4,433.3333333,0,176.2666667,0.4,39.26666667
20002763,371,464635131,25030,0,4768,0,0,41,176,408,146,187,14,26.5,1787.857143,0,340.5714286,0,29.14285714
20002769,361,178312402,5500,0,1610,0,0,66,102,339,131,139,15,24.06666667,366.6666667,0,107.3333333,0,22.6
20002777,84,348878681,8400,0,3353,0,0,61,43,339,66,261,13,6.461538462,646.1538462,0,257.9230769,0,26.07692308
20002784,152,398230799,3191,0,4285,230,0,160,40,406,123,275,15,10.13333333,212.7333333,0,285.6666667,0,27.06666667
20002786,76,2771895,1015,0,367,0,0,0,7,30,5,20,4,19,253.75,0,91.75,0,7.5
20002787,90,202694947,4128,0,2319,0,0,12,3,144,6,19,11,8.181818182,375.2727273,0,210.8181818,0,13.09090909
20002790,130,124400315,2077,0,1445,0,0,30,55,178,47,13,5,26,415.4,0,289,0,35.6
