actor_account,trade_go,trade_come,sell_to_shop,sell_to_person,mail_go,mail_come,invite,join,fight,friend_num,friend_num_change_count,login_total_day,trade_go_perday,buy_from_shop_perday,sell_to_shop_perday,mail_come_perday,invite_perday,join_perday,fight_perday
20003065,80,38,130,0,2,6,18,43,0,19,3,14,5.714285714,1.5,9.285714286,0.428571429,1.285714286,3.071428571,0
20003090,10,22,308,0,0,0,44,61,37,100,10,13,0.769230769,1.230769231,23.69230769,0,3.384615385,4.692307692,2.846153846
20003097,11,12,141,0,1,9,40,33,3,0,0,15,0.733333333,1.533333333,9.4,0.6,2.666666667,2.2,0.2
20003117,0,0,29,0,0,6,3,28,0,0,0,13,0,0.923076923,2.230769231,0.461538462,0.230769231,2.153846154,0
20003140,14,20,416,0,224,378,110,86,13,0,0,14,1,6.071428571,29.71428571,27,7.857142857,6.142857143,0.928571429
20003146,20,24,418,0,0,101,177,80,3,52,1,15,1.333333333,9.333333333,27.86666667,6.733333333,11.8,5.333333333,0.2
20003158,1,0,4,0,0,4,6,1,0,0,0,2,0.5,1.5,2,2,3,0.5,0
20003210,3,4,141,0,3,0,15,19,6,28,2,11,0.272727273,1.090909091,12.81818182,0,1.363636364,1.727272727,0.545454545
20003219,19,16,153,0,2,24,29,61,97,14,15,10,1.9,6.5,15.3,2.4,2.9,6.1,9.7
20003224,267,198,1075,0,0,0,0,0,0,0,0,13,20.53846154,4.615384615,82.69230769,0,0,0,0
20003235,0,0,50,0,0,5,0,3,0,0,0,4,0,1.75,12.5,1.25,0,0.75,0
20003245,0,3,581,0,0,6,1,12,0,0,0,15,0,8.8,38.73333333,0.4,0.066666667,0.8,0
20003294,0,4,150,0,0,9,19,37,1,17,8,13,0,1.692307692,11.53846154,0.692307692,1.461538462,2.846153846,0.076923077
20003307,16,3,219,0,0,0,0,0,0,0,0,15,1.066666667,0.4,14.6,0,0,0,0
20003319,10,19,95,0,63,13,79,41,8,28,7,14,0.714285714,3.428571429,6.785714286,0.928571429,5.642857143,2.928571429,0.571428571
20003325,107,133,152,0,0,1,5,35,1,8,1,14,7.642857143,13.28571429,10.85714286,0.071428571,0.357142857,2.5,0.071428571
20003357,108,4,74,0,0,1,0,0,0,0,0,15,7.2,0.266666667,4.933333333,0.066666667,0,0,0
20003383,4,7,484,0,10,8,11,49,5,75,13,13,0.307692308,2.615384615,37.23076923,0.615384615,0.846153846,3.769230769,0.384615385
20003388,43,0,211,0,0,0,0,0,0,0,0,10,4.3,0.2,21.1,0,0,0,0
20003396,36,63,120,0,4,2,77,20,0,0,0,15,2.4,7.333333333,8,0.133333333,5.133333333,1.333333333,0
20003417,2,0,413,0,0,0,0,0,0,0,0,13,0.153846154,0.076923077,31.76923077,0,0,0,0
20003425,12,28,0,0,0,0,0,0,0,0,0,13,0.923076923,0,0,0,0,0,0
20003427,0,9,67,0,0,0,0,0,0,1,1,3,0,3.666666667,22.33333333,0,0,0,0
20003430,2,3,433,0,4,2,226,27,1,53,2,15,0.133333333,0.733333333,28.86666667,0.133333333,15.06666667,1.8,0.066666667
20003442,69,61,402,0,18,32,163,31,4,49,10,15,4.6,7.466666667,26.8,2.133333333,10.86666667,2.066666667,0.266666667
20003449,1,4,198,0,3,7,29,53,4,92,1,15,0.066666667,3.733333333,13.2,0.466666667,1.933333333,3.533333333,0.266666667
20003474,9,12,63,0,8,12,32,20,8,96,2,6,1.5,6.333333333,10.5,2,5.333333333,3.333333333,1.333333333
20003483,1,1,66,0,9,12,10,21,3,18,3,12,0.083333333,1.166666667,5.5,1,0.833333333,1.75,0.25
20003495,8,23,205,1,7,20,106,43,18,65,1,14,0.571428571,6.285714286,14.64285714,1.428571429,7.571428571,3.071428571,1.285714286
20003516,10,6,269,0,3,5,18,36,0,37,2,15,0.666666667,4.8,17.93333333,0.333333333,1.2,2.4,0
20003533,1,2,24,0,0,16,0,7,5,48,1,2,0.5,4.5,12,8,0,3.5,2.5
20003541,0,0,6,0,0,0,0,0,0,0,0,4,0,1.75,1.5,0,0,0,0
20003543,0,0,0,0,0,0,0,26,0,1,1,4,0,0,0,0,0,6.5,0
20003556,39,34,353,0,2,6,22,65,19,24,5,15,2.6,2.133333333,23.53333333,0.4,1.466666667,4.333333333,1.266666667
20003559,8,30,115,0,0,5,22,9,1,4,4,6,1.333333333,6,19.16666667,0.833333333,3.666666667,1.5,0.166666667
20003563,2,2,90,0,1,0,1,37,0,5,1,13,0.153846154,2.307692308,6.923076923,0,0.076923077,2.846153846,0
20003608,135,270,374,0,229,250,59,88,15,34,5,15,9,9.933333333,24.93333333,16.66666667,3.933333333,5.866666667,1
20003609,0,4,71,0,0,7,6,23,0,13,12,11,0,3.454545455,6.454545455,0.636363636,0.545454545,2.090909091,0
20003632,4,1,12,0,3,0,1,5,3,0,0,6,0.666666667,0,2,0,0.166666667,0.833333333,0.5
20003641,2,2,199,0,6,9,13,22,5,61,3,15,0.133333333,3.4,13.26666667,0.6,0.866666667,1.466666667,0.333333333
20003647,1,0,88,0,0,0,5,25,2,0,0,13,0.076923077,2,6.769230769,0,0.384615385,1.923076923,0.153846154
20003649,31,7,214,0,5,11,79,54,23,62,12,14,2.214285714,3,15.28571429,0.785714286,5.642857143,3.857142857,1.642857143
20003668,1,4,0,0,0,4,1,0,1,2,2,2,0.5,2,0,2,0.5,0,0.5
20003689,0,0,32,0,0,1,0,1,0,0,0,2,0,8.5,16,0.5,0,0.5,0
20003694,2,0,645,0,0,0,0,0,0,0,0,15,0.133333333,2.666666667,43,0,0,0,0
20003708,0,5,118,0,0,0,0,2,0,0,0,2,0,12.5,59,0,0,1,0
20003732,0,2,38,0,0,1,7,13,0,0,0,7,0,1.428571429,5.428571429,0.142857143,1,1.857142857,0
20003733,4,8,121,0,0,0,1,13,0,0,0,7,0.571428571,0.714285714,17.28571429,0,0.142857143,1.857142857,0
20003737,75,25,409,0,10,9,110,83,6,72,10,15,5,8.666666667,27.26666667,0.6,7.333333333,5.533333333,0.4
20003739,78,398,199,0,3,5,3,14,1,0,0,15,5.2,12.06666667,13.26666667,0.333333333,0.2,0.933333333,0.066666667
20003779,70,76,155,0,1,2,60,8,0,5,5,4,17.5,9.5,38.75,0.5,15,2,0
20003785,1,6,684,0,1,2,37,130,14,9,6,15,0.066666667,9.466666667,45.6,0.133333333,2.466666667,8.666666667,0.933333333
20003791,0,1,79,0,2,5,4,15,1,41,2,8,0,2.875,9.875,0.625,0.5,1.875,0.125
20003795,0,0,70,0,0,5,4,0,0,0,0,7,0,19.57142857,10,0.714285714,0.571428571,0,0
20003817,0,10,101,0,0,1,2,4,0,0,0,1,0,32,101,1,2,4,0
20003843,3,3,13,0,3,3,9,6,1,0,0,6,0.5,1,2.166666667,0.5,1.5,1,0.166666667
20003849,3,5,129,0,0,1,5,19,0,0,0,12,0.25,2.166666667,10.75,0.083333333,0.416666667,1.583333333,0
20003853,2,1,106,0,1,1,5,17,0,34,4,7,0.285714286,1.857142857,15.14285714,0.142857143,0.714285714,2.428571429,0
20003856,3,4,202,0,8,10,14,14,7,15,1,11,0.272727273,3,18.36363636,0.909090909,1.272727273,1.272727273,0.636363636
20003862,38,60,453,0,8,13,105,127,6,22,10,15,2.533333333,8.866666667,30.2,0.866666667,7,8.466666667,0.4
20003873,24,27,223,0,0,4,59,18,9,58,2,13,1.846153846,3.692307692,17.15384615,0.307692308,4.538461538,1.384615385,0.692307692
20003878,8,9,145,0,3,41,82,34,12,30,2,13,0.615384615,3.153846154,11.15384615,3.153846154,6.307692308,2.615384615,0.923076923
20003897,0,0,7,0,0,0,0,0,1,2,2,2,0,2.5,3.5,0,0,0,0.5
20003908,2,0,366,0,0,0,0,0,0,0,0,15,0.133333333,0.466666667,24.4,0,0,0,0
20003910,44,17,522,3,25,20,130,46,13,61,9,15,2.933333333,8,34.8,1.333333333,8.666666667,3.066666667,0.866666667
20003911,0,0,22,0,0,0,0,0,0,0,0,7,0,6.714285714,3.142857143,0,0,0,0
20003922,1,3,105,0,0,5,0,34,0,15,2,12,0.083333333,6,8.75,0.416666667,0,2.833333333,0
20003935,0,1,20,0,0,0,0,1,0,0,0,2,0,0,10,0,0,0.5,0
20003944,7,5,184,0,1,7,14,20,0,59,3,11,0.636363636,1.363636364,16.72727273,0.636363636,1.272727273,1.818181818,0
20003945,0,0,6,0,0,4,0,2,0,0,0,6,0,0.166666667,1,0.666666667,0,0.333333333,0
20003949,32,43,474,0,0,5,34,119,9,6,6,14,2.285714286,15.42857143,33.85714286,0.357142857,2.428571429,8.5,0.642857143
20003959,15,62,435,0,5,69,91,428,28,12,2,15,1,7.466666667,29,4.6,6.066666667,28.53333333,1.866666667
20003978,5,8,473,0,0,4,86,24,5,32,8,11,0.454545455,7.818181818,43,0.363636364,7.818181818,2.181818182,0.454545455
20003988,0,4,165,0,0,0,13,8,0,2,3,5,0,11.6,33,0,2.6,1.6,0
20003992,20,55,532,0,16,55,92,144,9,100,16,15,1.333333333,11.4,35.46666667,3.666666667,6.133333333,9.6,0.6
20004019,0,1,21,0,2,2,15,9,0,0,0,5,0,0,4.2,0.4,3,1.8,0
20004023,0,0,5,0,0,2,8,3,0,0,0,6,0,1.5,0.833333333,0.333333333,1.333333333,0.5,0
20004029,0,0,394,0,3,0,0,0,0,0,0,15,0,0.333333333,26.26666667,0,0,0,0
20004041,62,25,282,0,5,11,21,18,12,14,12,11,5.636363636,4.090909091,25.63636364,1,1.909090909,1.636363636,1.090909091
20004045,5,2,73,0,0,0,0,1,0,0,0,2,2.5,5.5,36.5,0,0,0.5,0
20004048,99,72,814,0,9,6,0,0,0,0,0,13,7.615384615,6.384615385,62.61538462,0.461538462,0,0,0
20004094,0,0,0,0,0,0,31,2,1,0,0,3,0,0,0,0,10.33333333,0.666666667,0.333333333
20004133,244,103,34,0,0,0,1,0,0,0,0,15,16.26666667,0.333333333,2.266666667,0,0.066666667,0,0
20004153,21,19,144,0,5,16,111,27,3,31,2,14,1.5,1.142857143,10.28571429,1.142857143,7.928571429,1.928571429,0.214285714
20004175,23,28,211,0,1,29,107,41,0,31,5,14,1.642857143,1.357142857,15.07142857,2.071428571,7.642857143,2.928571429,0
20004177,119,135,885,0,8,21,117,170,6,50,20,15,7.933333333,13.13333333,59,1.4,7.8,11.33333333,0.4
20004225,0,0,12,0,0,1,0,5,3,0,0,1,0,2,12,1,0,5,3
20004235,10,320,40,0,17,6,2,0,0,0,0,13,0.769230769,0.461538462,3.076923077,0.461538462,0.153846154,0,0
20004258,1,5,51,0,0,6,5,7,1,0,0,5,0.2,4.2,10.2,1.2,1,1.4,0.2
20004267,4,5,103,0,4,16,26,20,5,32,5,8,0.5,2.125,12.875,2,3.25,2.5,0.625
20004269,23,12,0,0,0,0,0,0,0,0,0,13,1.769230769,0,0,0,0,0,0
20004279,1,0,24,0,1,0,9,10,2,0,0,7,0.142857143,0.142857143,3.428571429,0,1.285714286,1.428571429,0.285714286
20004286,12,5,105,3,1,28,1,21,1,8,1,10,1.2,1.9,10.5,2.8,0.1,2.1,0.1
20004290,24,11,201,1,5,7,52,53,1,59,17,14,1.714285714,3.928571429,14.35714286,0.5,3.714285714,3.785714286,0.071428571
20004293,177,107,822,0,1,9,90,106,25,0,0,15,11.8,19.73333333,54.8,0.6,6,7.066666667,1.666666667
20004298,2,0,270,0,0,1,0,0,0,0,0,15,0.133333333,0.266666667,18,0.066666667,0,0,0
20004313,0,0,10,0,3,13,2,0,0,61,16,6,0,1.833333333,1.666666667,2.166666667,0.333333333,0,0
20004322,4,9,45,0,13,13,18,17,2,6,2,6,0.666666667,1.833333333,7.5,2.166666667,3,2.833333333,0.333333333
20004367,0,0,804,0,0,0,0,0,0,0,0,15,0,3.066666667,53.6,0,0,0,0
20004368,0,0,19,0,0,3,0,0,0,0,0,1,0,0,19,3,0,0,0
20004398,6,5,158,0,0,12,0,29,7,35,2,12,0.5,1.333333333,13.16666667,1,0,2.416666667,0.583333333
20004408,12,4,59,0,2,7,7,22,2,59,1,9,1.333333333,3.555555556,6.555555556,0.777777778,0.777777778,2.444444444,0.222222222
20004413,1,2,15,0,6,2,0,10,0,13,1,5,0.2,1.4,3,0.4,0,2,0
20004439,1,13,202,0,11,12,8,26,3,5,3,12,0.083333333,9.5,16.83333333,1,0.666666667,2.166666667,0.25
20004469,0,0,524,0,23,25,1,7,1,0,0,10,0,15.3,52.4,2.5,0.1,0.7,0.1
20004481,0,0,55,0,0,0,0,0,0,0,0,6,0,2,9.166666667,0,0,0,0
20004508,2,0,53,0,0,2,0,8,0,19,1,4,0.5,2.75,13.25,0.5,0,2,0
20004519,0,0,40,0,0,8,0,0,0,0,0,8,0,1,5,1,0,0,0
20004529,128,78,324,0,21,7,45,98,32,97,6,13,9.846153846,6.538461538,24.92307692,0.538461538,3.461538462,7.538461538,2.461538462
20004564,0,0,66,0,0,10,3,7,0,0,0,3,0,1,22,3.333333333,1,2.333333333,0
20004565,8,8,147,1,16,17,3,61,1,0,0,15,0.533333333,4.2,9.8,1.133333333,0.2,4.066666667,0.066666667
20004569,1,3,302,0,4,8,20,62,3,8,1,14,0.071428571,5.142857143,21.57142857,0.571428571,1.428571429,4.428571429,0.214285714
20004581,25,40,375,0,113,148,105,99,2,17,5,14,1.785714286,8.357142857,26.78571429,10.57142857,7.5,7.071428571,0.142857143
20004585,3,2,115,0,0,0,39,22,1,12,2,5,0.6,1.8,23,0,7.8,4.4,0.2
20004589,61,57,0,0,0,6,4,97,0,0,0,15,4.066666667,0,0,0.4,0.266666667,6.466666667,0
20004608,10,17,440,0,1,13,13,85,3,14,12,15,0.666666667,3.8,29.33333333,0.866666667,0.866666667,5.666666667,0.2
20004619,3,0,45,0,0,3,0,2,1,0,0,4,0.75,1,11.25,0.75,0,0.5,0.25
20004647,0,1,91,0,0,0,0,1,0,0,0,12,0,12.91666667,7.583333333,0,0,0.083333333,0
20004650,24,14,307,1,2,0,0,0,0,0,0,3,8,19.33333333,102.3333333,0,0,0,0
20004651,30,4,255,0,2,12,40,36,6,10,1,13,2.307692308,3.076923077,19.61538462,0.923076923,3.076923077,2.769230769,0.461538462
20004652,3,6,178,0,0,0,3,19,0,3,6,10,0.3,4.2,17.8,0,0.3,1.9,0
20004656,31,0,156,0,0,3,0,0,0,0,0,15,2.066666667,0.6,10.4,0.2,0,0,0
20004663,1,0,27,0,1,7,1,5,0,0,0,3,0.333333333,2.333333333,9,2.333333333,0.333333333,1.666666667,0
20004673,1,1,201,0,1,19,6,20,1,7,3,13,0.076923077,2.538461538,15.46153846,1.461538462,0.461538462,1.538461538,0.076923077
20004680,5,4,150,0,0,2,28,33,5,56,9,11,0.454545455,1.545454545,13.63636364,0.181818182,2.545454545,3,0.454545455
20004681,25,17,458,0,7,17,76,74,0,7,4,15,1.666666667,2.866666667,30.53333333,1.133333333,5.066666667,4.933333333,0
20004686,9,59,0,37,0,0,0,0,0,0,0,13,0.692307692,0.076923077,0,0,0,0,0
20004691,20,31,403,0,18,18,52,68,36,9,3,15,1.333333333,6.2,26.86666667,1.2,3.466666667,4.533333333,2.4
20004707,35,5,616,0,0,0,1,0,0,0,0,6,5.833333333,11,102.6666667,0,0.166666667,0,0
20004730,0,0,5,0,0,0,0,1,0,0,0,2,0,2,2.5,0,0,0.5,0
20004744,263,27,3449,0,1,0,0,0,0,0,0,12,21.91666667,4.166666667,287.4166667,0,0,0,0
20004772,0,0,18,0,0,0,0,3,0,16,1,1,0,0,18,0,0,3,0
20004777,115,42,36,0,3,2,0,0,0,1,1,8,14.375,2.25,4.5,0.25,0,0,0
20004778,39,11,134,7,124,115,76,30,0,10,1,14,2.785714286,4.571428571,9.571428571,8.214285714,5.428571429,2.142857143,0
20004780,12,121,132,0,21,59,14,27,0,0,0,12,1,1.666666667,11,4.916666667,1.166666667,2.25,0
20004789,0,0,11,0,0,1,3,2,0,0,0,1,0,0,11,1,3,2,0
20004802,1,6,276,0,4,11,0,34,0,32,3,10,0.1,4.4,27.6,1.1,0,3.4,0
20004806,35,41,465,0,6,12,66,66,4,100,12,14,2.5,4.285714286,33.21428571,0.857142857,4.714285714,4.714285714,0.285714286
20004838,23,9,162,0,6,11,33,13,1,14,2,6,3.833333333,5.333333333,27,1.833333333,5.5,2.166666667,0.166666667
20004839,1,2,135,0,1,5,12,31,3,60,2,10,0.1,3.7,13.5,0.5,1.2,3.1,0.3
20004856,21,16,510,0,0,0,0,0,0,0,0,11,1.909090909,4.818181818,46.36363636,0,0,0,0
20004865,17,3,170,0,6,5,18,63,18,15,1,15,1.133333333,3,11.33333333,0.333333333,1.2,4.2,1.2
20004876,27,23,51,0,0,2,5,19,4,41,2,8,3.375,0.5,6.375,0.25,0.625,2.375,0.5
20004921,67,84,440,0,65,53,57,48,2,5,5,11,6.090909091,37,40,4.818181818,5.181818182,4.363636364,0.181818182
20004942,2,0,195,0,1,3,90,17,0,10,2,9,0.222222222,3.444444444,21.66666667,0.333333333,10,1.888888889,0
20004949,10,4,253,0,0,60,47,39,3,7,2,15,0.666666667,3.133333333,16.86666667,4,3.133333333,2.6,0.2
20004963,12,6,580,0,4,8,68,72,0,26,8,14,0.857142857,8.357142857,41.42857143,0.571428571,4.857142857,5.142857143,0
20005000,1,1,36,7,1,2,0,0,0,0,0,14,0.071428571,1.428571429,2.571428571,0.142857143,0,0,0
20005004,16,11,114,0,4,29,2,2,0,0,0,14,1.142857143,3.214285714,8.142857143,2.071428571,0.142857143,0.142857143,0
20005013,1,0,9,0,2,0,7,14,0,0,0,6,0.166666667,0.5,1.5,0,1.166666667,2.333333333,0
20005062,6,9,110,0,0,0,0,7,0,2,2,5,1.2,7,22,0,0,1.4,0
20005063,5,4,570,0,10,8,26,51,13,0,0,13,0.384615385,8.769230769,43.84615385,0.615384615,2,3.923076923,1
20005076,8,11,361,0,24,40,47,19,0,5,8,12,0.666666667,6.166666667,30.08333333,3.333333333,3.916666667,1.583333333,0
20005080,24,31,137,0,7,101,220,64,76,87,2,15,1.6,2.666666667,9.133333333,6.733333333,14.66666667,4.266666667,5.066666667
20005081,2,0,31,0,40,11,2,0,0,0,0,15,0.133333333,6.6,2.066666667,0.733333333,0.133333333,0,0
20005097,42,2,156,0,1,4,20,51,5,0,0,14,3,2.071428571,11.14285714,0.285714286,1.428571429,3.642857143,0.357142857
20005101,26,41,381,0,24,16,140,96,77,5,1,14,1.857142857,9.428571429,27.21428571,1.142857143,10,6.857142857,5.5
20005109,4,8,240,0,1,9,44,19,31,11,2,10,0.4,4.5,24,0.9,4.4,1.9,3.1
20005141,216,313,1557,0,6,4,0,2,0,0,0,13,16.61538462,51.84615385,119.7692308,0.307692308,0,0.153846154,0
20005143,5,2,93,0,0,15,10,13,2,0,0,12,0.416666667,0.916666667,7.75,1.25,0.833333333,1.083333333,0.166666667
20005156,5,1,210,0,1,8,37,21,6,0,0,12,0.416666667,3.25,17.5,0.666666667,3.083333333,1.75,0.5
20005166,0,1,43,0,0,0,0,0,0,0,0,2,0,8,21.5,0,0,0,0
20005178,0,0,67,0,1,6,20,16,2,0,0,8,0,0.125,8.375,0.75,2.5,2,0.25
20005196,0,1,131,0,3,31,17,21,0,0,0,9,0,3,14.55555556,3.444444444,1.888888889,2.333333333,0
20005216,1,0,68,0,2,92,0,0,0,0,0,13,0.076923077,0.615384615,5.230769231,7.076923077,0,0,0
20005230,1,2,227,0,0,4,4,9,0,88,6,11,0.090909091,1,20.63636364,0.363636364,0.363636364,0.818181818,0
20005240,38,9,64,0,0,4,301,0,0,0,0,8,4.75,0.125,8,0.5,37.625,0,0
20005249,201,4,83,0,16,10,0,15,2,5,2,6,33.5,4.166666667,13.83333333,1.666666667,0,2.5,0.333333333
20005251,2,4,119,0,1,11,3,32,1,31,2,9,0.222222222,2.444444444,13.22222222,1.222222222,0.333333333,3.555555556,0.111111111
20005253,2,0,8,0,0,0,0,1,0,0,0,1,2,5,8,0,0,1,0
20005269,6,8,64,0,31,2,18,20,11,0,0,10,0.6,1.5,6.4,0.2,1.8,2,1.1
20005270,5,5,92,0,1,9,0,15,0,0,0,11,0.454545455,0.818181818,8.363636364,0.818181818,0,1.363636364,0
20005275,6,9,79,0,1,22,21,39,2,72,1,12,0.5,3.25,6.583333333,1.833333333,1.75,3.25,0.166666667
20005297,75,5,667,0,2,5,0,0,0,0,0,14,5.357142857,6.5,47.64285714,0.357142857,0,0,0
20005301,281,36,199,0,7,60,12,71,5,0,0,15,18.73333333,7.466666667,13.26666667,4,0.8,4.733333333,0.333333333
20005302,7,17,329,0,6,1,160,49,8,33,5,15,0.466666667,5.8,21.93333333,0.066666667,10.66666667,3.266666667,0.533333333
20005306,46,7,192,0,1,25,7,62,2,27,2,15,3.066666667,5.866666667,12.8,1.666666667,0.466666667,4.133333333,0.133333333
20005314,2,16,195,0,3,8,45,45,12,10,1,15,0.133333333,5.2,13,0.533333333,3,3,0.8
20005350,6,0,157,2,2,140,7,50,0,92,2,11,0.545454545,5.454545455,14.27272727,12.72727273,0.636363636,4.545454545,0
20005361,68,41,343,0,0,0,0,0,0,0,0,3,22.66666667,9.666666667,114.3333333,0,0,0,0
20005371,0,14,211,11,29,54,15,59,0,16,3,15,0,6.266666667,14.06666667,3.6,1,3.933333333,0
20005424,2,8,254,7,6,20,53,80,3,38,2,15,0.133333333,4.8,16.93333333,1.333333333,3.533333333,5.333333333,0.2
20005430,15,31,337,0,7,31,108,101,18,56,5,15,1,5,22.46666667,2.066666667,7.2,6.733333333,1.2
20005443,12,5,298,0,5,1,61,15,0,18,1,9,1.333333333,14.11111111,33.11111111,0.111111111,6.777777778,1.666666667,0
20005468,1,4,89,0,21,130,41,25,0,0,0,14,0.071428571,2.5,6.357142857,9.285714286,2.928571429,1.785714286,0
20005473,9,22,191,0,2,20,69,50,4,7,2,14,0.642857143,4.857142857,13.64285714,1.428571429,4.928571429,3.571428571,0.285714286
20005487,0,0,63,0,0,0,0,0,0,0,0,2,0,7,31.5,0,0,0,0
20005490,2,1,351,0,6,26,65,37,6,35,10,10,0.2,5.5,35.1,2.6,6.5,3.7,0.6
20005493,0,0,45,0,0,0,0,0,0,0,0,4,0,3.75,11.25,0,0,0,0
20005523,28,16,219,0,0,0,20,5,1,4,5,5,5.6,15.8,43.8,0,4,1,0.2
20005535,2,5,83,0,0,4,13,22,1,22,2,10,0.2,2.7,8.3,0.4,1.3,2.2,0.1
20005563,0,0,41,0,0,0,0,1,0,0,0,2,0,10.5,20.5,0,0,0.5,0
20005567,1,0,43,0,21,18,24,35,0,0,0,14,0.071428571,3.142857143,3.071428571,1.285714286,1.714285714,2.5,0
20005599,0,1,9,0,1,0,15,7,0,2,1,8,0,1.625,1.125,0,1.875,0.875,0
20005608,1,0,105,0,2,0,0,33,0,4,4,8,0.125,1.625,13.125,0,0,4.125,0
20005624,4,1,67,5,1,1,15,11,3,24,1,14,0.285714286,1.5,4.785714286,0.071428571,1.071428571,0.785714286,0.214285714
20005660,0,2,657,0,1,2,0,0,0,0,0,3,0,19,219,0.666666667,0,0,0
20005681,17,24,237,0,8,44,26,150,4,94,7,15,1.133333333,7.133333333,15.8,2.933333333,1.733333333,10,0.266666667
20005705,10,12,276,0,32,44,0,0,0,0,0,15,0.666666667,0.066666667,18.4,2.933333333,0,0,0
20005741,17,52,4185,0,165,11,0,0,0,0,0,12,1.416666667,0,348.75,0.916666667,0,0,0
20005749,0,0,40,0,0,1,0,0,0,0,0,2,0,48,20,0.5,0,0,0
20005757,9,16,201,0,0,1,7,10,2,3,3,5,1.8,8.6,40.2,0.2,1.4,2,0.4
20005767,1,6,0,0,0,0,6,1,0,0,0,1,1,2,0,0,6,1,0
20005790,0,2,182,0,0,1,7,2,0,1,1,4,0,10,45.5,0.25,1.75,0.5,0
20005810,5,3,81,0,1,0,11,30,20,14,3,7,0.714285714,4,11.57142857,0,1.571428571,4.285714286,2.857142857
20005821,0,0,195,0,3,0,0,0,0,0,0,11,0,0.818181818,17.72727273,0,0,0,0
20005831,2,3,393,0,0,0,0,0,0,0,0,15,0.133333333,1.133333333,26.2,0,0,0,0
20005882,0,4,295,0,4,26,22,76,0,17,5,15,0,4.333333333,19.66666667,1.733333333,1.466666667,5.066666667,0
20005885,20,15,292,0,1,32,194,47,2,85,4,15,1.333333333,3.466666667,19.46666667,2.133333333,12.93333333,3.133333333,0.133333333
20005917,0,1,100,0,0,3,20,13,1,7,1,6,0,2.166666667,16.66666667,0.5,3.333333333,2.166666667,0.166666667
20005946,31,15,274,0,11,25,50,136,16,42,3,15,2.066666667,2.266666667,18.26666667,1.666666667,3.333333333,9.066666667,1.066666667
20005968,2,0,306,0,0,2,0,0,0,0,0,15,0.133333333,0.866666667,20.4,0.133333333,0,0,0
20005992,4,0,0,0,0,0,3,6,0,0,0,15,0.266666667,0,0,0,0.2,0.4,0
20006023,0,0,221,0,0,0,1,4,0,1,1,7,0,9.714285714,31.57142857,0,0.142857143,0.571428571,0
20006033,55,2524,4,20,5,1,30,7,1,10,9,15,3.666666667,0.066666667,0.266666667,0.066666667,2,0.466666667,0.066666667
20006040,18,21,390,0,10,5,7,45,3,29,13,14,1.285714286,3.642857143,27.85714286,0.357142857,0.5,3.214285714,0.214285714
20006042,0,0,71,0,0,1,0,14,0,0,0,10,0,0.1,7.1,0.1,0,1.4,0
20006060,42,47,321,0,3,22,43,56,5,65,6,10,4.2,9.2,32.1,2.2,4.3,5.6,0.5
20006096,12,6,278,0,0,3,37,16,2,12,1,7,1.714285714,4.142857143,39.71428571,0.428571429,5.285714286,2.285714286,0.285714286
20006106,0,0,385,0,13,0,0,16,0,0,0,15,0,2.466666667,25.66666667,0,0,1.066666667,0
20006113,0,0,2,0,4,1,0,2,0,0,0,3,0,0,0.666666667,0.333333333,0,0.666666667,0
20006122,0,0,10,0,4,2,0,0,0,0,0,14,0,0.214285714,0.714285714,0.142857143,0,0,0
20006160,0,20,169,0,0,0,0,9,0,2,2,5,0,7.6,33.8,0,0,1.8,0
20006171,6,0,46,0,0,0,3,0,0,0,0,1,6,7,46,0,3,0,0
20006178,0,0,322,0,0,1,0,0,0,0,0,15,0,0.4,21.46666667,0.066666667,0,0,0
20006185,0,0,46,0,0,4,0,0,0,0,0,2,0,8,23,2,0,0,0
20006201,0,0,42,0,2,0,0,0,0,0,0,3,0,4.333333333,14,0,0,0,0
20006229,0,0,387,0,3,1,0,0,0,0,0,14,0,0.071428571,27.64285714,0.071428571,0,0,0
20006232,11,15,292,0,7,15,40,71,5,98,5,15,0.733333333,4,19.46666667,1,2.666666667,4.733333333,0.333333333
20006265,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
20006268,462,367,1124,0,51,47,38,71,2,0,0,14,33,9.5,80.28571429,3.357142857,2.714285714,5.071428571,0.142857143
20006274,17,19,145,0,1,12,177,51,5,93,10,14,1.214285714,2.642857143,10.35714286,0.857142857,12.64285714,3.642857143,0.357142857
20006303,29,105,293,0,3,13,44,99,15,48,4,13,2.230769231,7.461538462,22.53846154,1,3.384615385,7.615384615,1.153846154
20006312,10,11,157,0,22,37,7,40,3,24,2,13,0.769230769,62.61538462,12.07692308,2.846153846,0.538461538,3.076923077,0.230769231
20006320,2,2,214,0,0,7,6,52,3,28,1,15,0.133333333,1.8,14.26666667,0.466666667,0.4,3.466666667,0.2
20006322,4,7,184,0,1,4,175,19,16,37,3,15,0.266666667,2.866666667,12.26666667,0.266666667,11.66666667,1.266666667,1.066666667
20006325,52,69,218,0,7,32,120,72,226,22,15,15,3.466666667,4.266666667,14.53333333,2.133333333,8,4.8,15.06666667
20006328,10,1,109,0,3,29,6,27,17,0,0,10,1,1,10.9,2.9,0.6,2.7,1.7
20006331,0,0,24,0,1,17,23,8,3,0,0,9,0,1,2.666666667,1.888888889,2.555555556,0.888888889,0.333333333
