login_count,play_time,max_level,playtime_per_day,abyss,sit_count,exp_get_amout,money_get_count,teleport_count,killed_by_pc,killed_by_npc,reborn_count,login_total_day,sit_count_perday,login_total_day,item_get_count_perday,money_get_count_perday,use_portal_count_perday,teleport_count_perday,total_party_time,sit_count/play_time,killed_by_pc/play_time,killed_by_npc/play_time,total-party_time/play_time,teleport_count/play_time,play_time/login_count,exp_get_amount/play_time,playtime_per_day/login_total_day,max_level/login_count,reborn_count/login_count,sit_count/max_level,play_time/question_count,actor_account,class
214,358621,25,35862.1,0,17,28195828,212,58,12,6,20,10,1.7,10,11830.4,21.2,0.4,5.8,3397,4.74E-05,3.35E-05,1.67E-05,0.009472396,0.000161731,1675.799065,78.62291388,3586.21,0.11682243,0.093457944,0.68,399.3552339,20000650,1
1,10771,8,10771,0,0,117169,137,14,0,10,10,1,0,1,418,137,0,14,6256,0,0,0.000928419,0.580818865,0.001299786,10771,10.87819144,10771,8,10,0,414.2692308,20000654,0
20,90687,22,10076.33333,0,103,13367582,936,72,15,17,27,9,11.44444444,9,1453.222222,104,0,8,3488,0.001135775,0.000165404,0.000187458,0.038461963,0.00079394,4534.35,147.4035088,1119.592592,1.1,1.35,4.681818182,1209.16,20000657,0
62,264077,39,17605.13333,0,482,67373238,628,424,119,165,235,15,32.13333333,15,46.6,41.86666667,1.066666667,28.26666667,73125,0.001825225,0.000450626,0.000624818,0.276907872,0.001605592,4259.306452,255.127247,1173.675555,0.629032258,3.790322581,12.35897436,3772.528571,20000689,0
27,155198,28,15519.8,0,92,22556834,1002,134,7,48,43,10,9.2,10,242.2,100.2,0,13.4,3147,0.000592791,4.51E-05,0.000309282,0.020277323,0.000863413,5748.074074,145.3422982,1551.98,1.037037037,1.592592593,3.285714286,2675.827586,20000690,0
13,16841,0,3368.2,0,8,8913412,38,15,1,3,4,5,1.6,5,21.4,7.6,0,3,6377,0.000475031,5.94E-05,0.000178137,0.378659225,0.000890683,1295.461538,529.2685707,673.64,0,0.307692308,0,0,20000692,0
59,179527,37,19947.44444,0,66,68274662,393,241,29,41,53,9,7.333333333,9,769.8888889,43.66666667,0.111111111,26.77777778,20904,0.000367633,0.000161536,0.000228378,0.11643931,0.001342416,3042.830508,380.3030296,2216.382716,0.627118644,0.898305085,1.783783784,4378.707317,20000705,0
15,102569,23,34189.66667,0,227,8703857,799,72,0,22,21,3,75.66666667,3,1773.666667,266.3333333,0,24,31645,0.002213144,0,0.00021449,0.308524018,0.000701966,6837.933333,84.85855375,11396.55556,1.533333333,1.4,9.869565217,861.9243697,20000706,0
10,22920,18,7640,0,4,1570534,112,28,0,10,8,3,1.333333333,3,596.6666667,37.33333333,0,9.333333333,59,0.00017452,0,0.0004363,0.002574171,0.00122164,2292,68.52242583,2546.666667,1.8,0.8,0.222222222,1528,20000707,0
43,546486,0,36432.4,0,493,576437222,5406,828,255,115,233,15,32.86666667,15,20354.6,360.4,0,55.2,9548,0.000902127,0.000466618,0.000210435,0.017471628,0.001515135,12708.97674,1054.806934,2428.826667,0,5.418604651,0,836.8851455,20000719,0
5,26657,0,8885.666667,0,16,59477271,537,35,11,9,13,3,5.333333333,3,10933.33333,179,0,11.66666667,0,0.000600218,0.00041265,0.000337622,0,0.001312976,5331.4,2231.206475,2961.888889,0,2.6,0,4442.833333,20000726,0
19,46409,0,7734.833333,0,21,51161990,496,33,11,1,4,6,3.5,6,564.3333333,82.66666667,0,5.5,0,0.000452498,0.000237023,2.15E-05,0,0.000711069,2442.578947,1102.415264,1289.138889,0,0.210526316,0,9281.8,20000727,0
103,308701,0,22050.07143,0,345,394518044,4678,377,152,32,111,14,24.64285714,14,512.3571429,334.1428571,0,26.92857143,4295,0.001117586,0.000492386,0.00010366,0.013913139,0.001221246,2997.097087,1277.994059,1575.005102,0,1.077669903,0,808.117801,20000731,0
41,373738,37,26695.57143,0,528,118055081,774,405,36,109,98,14,37.71428571,14,1067.214286,55.28571429,0.357142857,28.92857143,46372,0.001412754,9.63E-05,0.000291648,0.124076225,0.001083647,9115.560976,315.8765793,1906.826531,0.902439024,2.390243902,14.27027027,4062.369565,20000741,0
11,57095,0,11419,0,9,14301740,34,26,16,1,15,5,1.8,5,48,6.8,0,5.2,359,0.000157632,0.000280235,1.75E-05,0.006287766,0.000455381,5190.454545,250.4902356,2283.8,0,1.363636364,0,7136.875,20000744,0
77,73288,36,5637.538462,0,104,21637752,54,82,14,12,21,13,8,13,876,4.153846154,0.461538462,6.307692308,23,0.001419059,0.000191027,0.000163738,0.00031383,0.001118873,951.7922078,295.2427683,433.6568048,0.467532468,0.272727273,2.888888889,10469.71429,20000751,0
80,91345,30,7612.083333,0,132,23809250,353,207,7,4,105,12,11,12,246.9166667,29.41666667,0,17.25,0,0.001445071,7.66E-05,4.38E-05,0,0.002266134,1141.8125,260.651924,634.3402777,0.375,1.3125,4.4,519.0056818,20000761,0
32,963032,37,74079.38462,0,1646,193687663,916,412,115,263,263,13,126.6153846,13,7681.076923,70.46153846,0,31.69230769,0,0.001709185,0.000119415,0.000273096,0,0.000427815,30094.75,201.1227695,5698.414202,1.15625,8.21875,44.48648649,1741.468354,20000765,1
9,111835,25,15976.42857,0,214,10064894,292,35,0,8,7,7,30.57142857,7,375.7142857,41.71428571,0,5,4595,0.001913533,0,7.15E-05,0.041087316,0.000312961,12426.11111,89.99771091,2282.346939,2.777777778,0.777777778,8.56,5325.47619,20000766,1
1,11238,0,11238,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11238,0,11238,0,0,0,0,20000776,0
70,103424,43,14774.85714,0,164,165578340,699,122,33,10,31,7,23.42857143,7,3663.142857,99.85714286,0,17.42857143,8742,0.001585705,0.000319075,9.67E-05,0.084525835,0.00117961,1477.485714,1600.966313,2110.693877,0.614285714,0.442857143,3.813953488,1436.444444,20000799,0
7,26044,0,6511,0,8,23533252,114,9,0,0,0,4,2,4,613.5,28.5,0,2.25,0,0.000307172,0,0,0,0.000345569,3720.571429,903.5959146,1627.75,0,0,0,456.9122807,20000814,0
8,82786,13,13797.66667,0,165,1643099,531,133,0,63,61,6,27.5,6,360.8333333,88.5,0,22.16666667,6461,0.001993091,0,0.000760998,0.078044597,0.001606552,10348.25,19.84754669,2299.611112,1.625,7.625,12.69230769,449.923913,20000816,0
63,248938,25,16595.86667,352,113,289029408,3633,419,130,67,129,15,7.533333333,15,237.6,242.2,0.066666667,27.93333333,6478,0.000453928,0.000522218,0.000269143,0.026022544,0.00168315,3951.396825,1161.049771,1106.391111,0.396825397,2.047619048,4.52,736.5029586,20000817,0
71,256137,0,17075.8,286,189,323835423,2527,285,52,56,65,15,12.6,15,1485.6,168.4666667,0,19,21928,0.000737886,0.000203016,0.000218633,0.085610435,0.001112686,3607.56338,1264.30552,1138.386667,0,0.915492958,0,571.734375,20000827,0
87,289844,0,20703.14286,0,493,342245294,3250,494,95,142,134,14,35.21428571,14,942.3571429,232.1428571,0.071428571,35.28571429,39934,0.001700915,0.000327763,0.000489919,0.137777563,0.001704365,3331.54023,1180.791371,1478.795919,0,1.540229885,0,4997.310345,20000833,0
29,185384,50,18538.4,0,128,232558782,752,214,3,78,41,10,12.8,10,352.7,75.2,0,21.4,26822,0.000690459,1.62E-05,0.000420748,0.144683468,0.001154361,6392.551724,1254.470623,1853.84,1.724137931,1.413793103,2.56,681.5588235,20000837,0
42,110106,0,9175.5,219,136,107199230,1496,211,154,15,97,12,11.33333333,12,6282,124.6666667,0.083333333,17.58333333,9948,0.001235173,0.001398652,0.000136232,0.0903493,0.001916335,2621.571429,973.6002579,764.625,0,2.30952381,0,7340.4,20000841,0
3,11061,7,5530.5,0,59,82842,91,12,0,12,11,2,29.5,2,91.5,45.5,0,6,758,0.005334057,0,0.001084893,0.068529066,0.001084893,3687,7.489557906,2765.25,2.333333333,3.666666667,8.428571429,650.6470588,20000843,0
50,448004,12,29866.93333,0,226,629298750,5766,513,40,226,129,15,15.06666667,15,10639.53333,384.4,0,34.2,17163,0.00050446,8.93E-05,0.00050446,0.038309926,0.001145079,8960.08,1404.672168,1991.128889,0.24,2.58,18.83333333,303.7315254,20000850,0
62,392602,0,26173.46667,0,993,499627712,5758,787,413,82,311,15,66.2,15,11690.53333,383.8666667,0.4,52.46666667,39120,0.002529279,0.001051956,0.000208863,0.099642895,0.002004575,6332.290323,1272.60613,1744.897778,0,5.016129032,0,801.2285714,20000860,0
224,371700,39,24780,227,237,250288650,3006,407,122,38,96,15,15.8,15,8155.866667,200.4,0.066666667,27.13333333,38554,0.000637611,0.000328222,0.000102233,0.103723433,0.001094969,1659.375,673.3619855,1652,0.174107143,0.428571429,6.076923077,1510.97561,20000865,0
15,960198,0,64013.2,0,7,1263306060,32,42,0,10,8,15,0.466666667,15,5231.266667,2.133333333,0,2.8,0,7.29E-06,0,1.04E-05,0,4.37E-05,64013.2,1315.672455,4267.546667,0,0.533333333,0,0,20000868,0
3,13302,21,4434,0,47,1585982,75,9,0,0,0,3,15.66666667,3,40.33333333,25,0,3,0,0.003533303,0,0,0,0.00067659,4434,119.2288378,1478,7,0,2.238095238,6651,20000871,0
7,31988,26,7997,0,28,6948618,150,35,2,10,11,4,7,4,119,37.5,0,8.75,1308,0.000875328,6.25E-05,0.000312617,0.040890334,0.00109416,4569.714286,217.2257722,1999.25,3.714285714,1.571428571,1.076923077,2284.857143,20000880,0
429,623741,0,41582.73333,0,440,550336657,6323,956,157,85,200,15,29.33333333,15,12249,421.5333333,0.133333333,63.73333333,31254,0.000705421,0.000251707,0.000136275,0.050107336,0.001532687,1453.941725,882.3159885,2772.182222,0,0.466200466,0,1559.3525,20000892,0
99,459903,15,30660.2,0,219,620914286,5774,597,102,127,128,15,14.6,15,3814.066667,384.9333333,0,39.8,29032,0.000476187,0.000221786,0.000276145,0.063126355,0.0012981,4645.484848,1350.09836,2044.013333,0.151515152,1.292929293,14.6,726.5450237,20000909,0
18,100216,45,11135.11111,0,27,104882524,548,75,3,28,23,9,3,9,479.6666667,60.88888889,0,8.333333333,5057,0.000269418,2.99E-05,0.000279397,0.050461004,0.000748383,5567.555556,1046.56466,1237.234568,2.5,1.277777778,0.6,3232.774194,20000922,0
61,159230,28,11373.57143,0,48,73226279,2150,168,5,15,20,14,3.428571429,14,1338.142857,153.5714286,0,12,8541,0.000301451,3.14E-05,9.42E-05,0.05363939,0.001055078,2610.327869,459.8774038,812.3979593,0.459016393,0.327868852,1.714285714,1014.203822,20000934,0
5,14205,42,4735,0,25,22260930,171,12,2,4,6,3,8.333333333,3,101.3333333,57,0,4,0,0.001759944,0.000140795,0.000281591,0,0.000844773,2841,1567.119324,1578.333333,8.4,1.2,0.595238095,1578.333333,20000945,0
35,118028,47,9835.666667,0,174,120627978,1026,112,26,13,32,12,14.5,12,2774.666667,85.5,0.166666667,9.333333333,24100,0.001474226,0.000220287,0.000110143,0.204188837,0.000948927,3372.228571,1022.028485,819.6388889,1.342857143,0.914285714,3.70212766,2810.190476,20000949,0
311,562309,29,37487.26667,0,274,543124970,9156,771,80,38,174,15,18.26666667,15,8907.866667,610.4,0,51.4,35121,0.000487277,0.000142271,6.76E-05,0.062458541,0.001371132,1808.067524,965.8834733,2499.151111,0.093247588,0.559485531,9.448275862,905.489533,20000959,0
18,122353,49,15294.125,0,37,159568767,1508,110,10,31,30,8,4.625,8,8864.5,188.5,0,13.75,918,0.000302404,8.17E-05,0.000253365,0.007502881,0.000899038,6797.388889,1304.16718,1911.765625,2.722222222,1.666666667,0.755102041,8156.866667,20000960,0
52,530020,0,35334.66667,0,31,21136666,326,192,4,6,6,15,2.066666667,15,1191,21.73333333,0,12.8,3266,5.85E-05,7.55E-06,1.13E-05,0.006162032,0.00036225,10192.69231,39.87899702,2355.644445,0,0.115384615,0,40770.76923,20000968,0
234,795390,39,53026,377,275,608079660,6496,792,146,74,135,15,18.33333333,15,21529.13333,433.0666667,0.133333333,52.8,114901,0.000345742,0.000183558,9.30E-05,0.144458693,0.000995738,3399.102564,764.5050353,3535.066667,0.166666667,0.576923077,7.051282051,1190.703593,20000971,0
96,278178,0,18545.2,0,311,387753995,5103,349,91,15,67,15,20.73333333,15,502.5333333,340.2,0.2,23.26666667,56308,0.001117989,0.000327129,5.39E-05,0.202417157,0.001254592,2897.6875,1393.906042,1236.346667,0,0.697916667,0,924.179402,20000974,0
82,488991,49,32599.4,0,603,533901020,3570,640,248,123,262,15,40.2,15,1001.266667,238,0.066666667,42.66666667,31673,0.001233152,0.000507167,0.000251538,0.064772153,0.001308818,5963.304878,1091.842222,2173.293333,0.597560976,3.195121951,12.30612245,1358.308333,20000983,0
72,367565,15,36756.5,0,394,319814839,1070,380,0,55,39,10,39.4,10,12372.7,107,0,38,15334,0.001071919,0,0.000149633,0.041717791,0.001033831,5105.069444,870.0905663,3675.65,0.208333333,0.541666667,26.26666667,712.3352713,20000988,0
109,246857,30,16457.13333,0,217,207208972,2158,236,21,12,29,15,14.46666667,15,1664.666667,143.8666667,0.066666667,15.73333333,5002,0.000879051,8.51E-05,4.86E-05,0.020262743,0.000956019,2264.743119,839.3886825,1097.142222,0.275229358,0.266055046,7.233333333,857.1423611,20000994,0
9,25599,0,12799.5,0,28,25882005,154,39,9,3,9,2,14,2,958,77,0,19.5,0,0.001093793,0.000351576,0.000117192,0,0.001523497,2844.333333,1011.055315,6399.75,0,1,0,25599,20000998,0
55,470581,0,31372.06667,0,480,519662056,6182,601,260,58,168,15,32,15,10155.13333,412.1333333,0,40.06666667,68365,0.001020016,0.000552508,0.000123252,0.145277859,0.001277145,8556.018182,1104.298848,2091.471111,0,3.054545455,0,495.3484211,20001012,0
3,12797,0,6398.5,0,7,3581695,9,17,0,3,2,2,3.5,2,50,4.5,0,8.5,6805,0.000547003,0,0.00023443,0.531765257,0.001328436,4265.666667,279.88552,3199.25,0,0.666666667,0,0,20001013,0
104,416544,13,27769.6,0,49,158365313,2078,416,35,22,53,15,3.266666667,15,8236.4,138.5333333,0,27.73333333,1225,0.000117635,8.40E-05,5.28E-05,0.002940866,0.000998694,4005.230769,380.1886787,1851.306667,0.125,0.509615385,3.769230769,733.3521127,20001025,0
230,725413,34,51815.21429,302,428,818986357,8345,941,169,124,189,14,30.57142857,14,22205,596.0714286,0.071428571,67.21428571,96613,0.000590009,0.000232971,0.000170937,0.133183442,0.001297192,3153.969565,1128.993218,3701.086735,0.147826087,0.82173913,12.58823529,3609.0199,20001026,0
106,439125,50,29275,0,267,665046859,5347,645,114,126,176,15,17.8,15,393.4666667,356.4666667,0.133333333,43,99850,0.000608027,0.000259607,0.000286934,0.227384002,0.00146883,4142.688679,1514.481888,1951.666667,0.471698113,1.660377358,5.34,2598.372781,20001032,0
12,36761,26,18380.5,0,46,6118788,213,34,1,17,17,2,23,2,422.5,106.5,0,17,0,0.001251326,2.72E-05,0.000462447,0,0.000924893,3063.416667,166.4478115,9190.25,2.166666667,1.416666667,1.769230769,3063.416667,20001033,0
28,202736,35,13515.73333,0,493,76430596,560,239,40,58,84,15,32.86666667,15,275.7333333,37.33333333,0.066666667,15.93333333,33956,0.002431734,0.000197301,0.000286086,0.167488754,0.001178873,7240.571429,376.9956791,901.0488887,1.25,3,14.08571429,1778.385965,20001035,0
18,1119521,0,74634.73333,0,16,1158274687,30,36,0,8,5,15,1.066666667,15,7342.2,2,0,2.4,0,1.43E-05,0,7.15E-06,0,3.22E-05,62195.61111,1034.616311,4975.648889,0,0.277777778,0,877.3675549,20001042,0
179,678805,47,45253.66667,0,948,786027129,6090,833,142,223,256,15,63.2,15,6336.533333,406,0.133333333,55.53333333,85933,0.001396572,0.000209191,0.000328518,0.12659453,0.001227157,3792.206704,1157.957188,3016.911111,0.262569832,1.430167598,20.17021277,1120.140264,20001050,0
16,40389,0,8077.8,0,17,29936857,387,40,4,16,10,5,3.4,5,2071.6,77.4,0,8,0,0.000420907,9.90E-05,0.000396147,0,0.000990369,2524.3125,741.2131273,1615.56,0,0.625,0,8077.8,20001056,0
40,372547,49,26610.5,0,358,274606260,2914,442,161,43,134,14,25.57142857,14,145,208.1428571,0,31.57142857,40176,0.000960953,0.00043216,0.000115422,0.107841427,0.001186427,9313.675,737.1050096,1900.75,1.225,3.35,7.306122449,2419.136364,20001066,0
11,49628,42,24814,0,27,60930913,570,59,4,16,17,2,13.5,2,15383,285,0,29.5,0,0.000544048,8.06E-05,0.000322399,0,0.001188845,4511.636364,1227.75274,12407,3.818181818,1.545454545,0.642857143,1550.875,20001088,0
10,383312,40,95828,0,1040,127866393,13,36,24,4,22,4,260,4,2012.75,3.25,0,9,0,0.002713194,6.26E-05,1.04E-05,0,9.39E-05,38331.2,333.5830681,23957,4,2.2,26,0,20001098,0
71,124237,38,17748.14286,0,43,61395315,1106,145,17,8,20,7,6.142857143,7,7253.857143,158,0,20.71428571,7913,0.000346113,0.000136835,6.44E-05,0.063692781,0.001167124,1749.816901,494.1789885,2535.44898,0.535211268,0.281690141,1.131578947,887.4071429,20001111,0
84,361079,0,25791.35714,0,438,363402823,3362,450,140,94,146,14,31.28571429,14,7336.071429,240.1428571,0.071428571,32.14285714,39167,0.001213031,0.000387727,0.000260331,0.108472107,0.001246265,4298.559524,1006.435774,1842.239796,0,1.738095238,0,1025.792614,20001112,0
216,399319,43,26621.26667,0,477,601663593,5420,387,5,31,35,15,31.8,15,1976.6,361.3333333,0.2,25.8,10339,0.001194534,1.25E-05,7.76E-05,0.02589158,0.00096915,1848.699074,1506.72418,1774.751111,0.199074074,0.162037037,11.09302326,3119.679688,20001113,0
6,20767,20,6922.333333,0,41,1485270,52,21,0,3,6,3,13.66666667,3,281.3333333,17.33333333,0,7,64,0.001974286,0,0.00014446,0.003081812,0.00101122,3461.166667,71.52068185,2307.444444,3.333333333,1,2.05,2076.7,20001116,0
84,51212,0,3414.133333,0,0,0,96,11,0,0,0,15,0,15,1100.466667,6.4,0,0.733333333,0,0,0,0,0,0.000214793,609.6666667,0,227.6088889,0,0,0,0,20001126,0
18,41370,38,6895,0,47,43729047,731,60,28,4,26,6,7.833333333,6,9065.666667,121.8333333,0,10,3550,0.001136089,0.000676819,9.67E-05,0.085810974,0.001450326,2298.333333,1057.023133,1149.166667,2.111111111,1.444444444,1.236842105,41370,20001127,0
77,326822,30,29711.09091,0,66,31176323,454,56,0,5,5,11,6,11,11151.90909,41.27272727,0,5.090909091,3686,0.000201945,0,1.53E-05,0.011278311,0.000171347,4244.441558,95.39236343,2701.008265,0.38961039,0.064935065,2.2,560.5866209,20001129,0
15,78034,16,15606.8,0,18,1690528,529,60,0,16,14,5,3.6,5,967.4,105.8,0,12,0,0.000230669,0,0.000205039,0,0.000768896,5202.266667,21.66399262,3121.36,1.066666667,0.933333333,1.125,987.7721519,20001132,0
54,503510,0,33567.33333,0,207,458985013,5087,589,172,146,198,15,13.8,15,1818.533333,339.1333333,0,39.26666667,109501,0.000411114,0.000341602,0.000289964,0.217475323,0.001169788,9324.259259,911.570799,2237.822222,0,3.666666667,0,1339.12234,20001135,0
43,186044,31,16913.09091,0,356,27535616,663,596,280,77,353,11,32.36363636,11,189.8181818,60.27272727,0.909090909,54.18181818,19781,0.001913526,0.00150502,0.000413881,0.10632431,0.003203543,4326.604651,148.0059341,1537.553719,0.720930233,8.209302326,11.48387097,1524.95082,20001144,0
24,1215245,50,86803.21429,0,3616,1990668686,31415,166,21,61,73,14,258.2857143,14,6565.428571,2243.928571,0,11.85714286,0,0.002975532,1.73E-05,5.02E-05,0,0.000136598,50635.20833,1638.080129,6200.229592,2.083333333,3.041666667,72.32,1884.100775,20001167,0
164,321282,38,24714,0,205,343924297,3824,324,49,10,26,13,15.76923077,13,3129.615385,294.1538462,0.076923077,24.92307692,46064,0.000638069,0.000152514,3.11E-05,0.143375601,0.00100846,1959.036585,1070.474838,1901.076923,0.231707317,0.158536585,5.394736842,1889.894118,20001175,0
73,240223,35,17158.78571,0,386,76506842,1378,224,16,39,47,14,27.57142857,14,8931.214286,98.42857143,0,16,17625,0.00160684,6.66E-05,0.000162349,0.073369328,0.000932467,3290.726027,318.4825849,1225.627551,0.479452055,0.643835616,11.02857143,1264.331579,20001194,0
132,456211,40,30414.06667,0,123,196924050,1273,377,29,27,36,15,8.2,15,10538.26667,84.86666667,0.266666667,25.13333333,56572,0.000269612,6.36E-05,5.92E-05,0.124004024,0.000826372,3456.143939,431.6512535,2027.604445,0.303030303,0.272727273,3.075,2045.789238,20001201,0
15,43959,0,7326.5,0,43,43828477,208,60,4,14,11,6,7.166666667,6,190.8333333,34.66666667,0,10,682,0.000978184,9.10E-05,0.000318479,0.015514457,0.001364908,2930.6,997.0308014,1221.083333,0,0.733333333,0,3139.928571,20001208,0
31,991702,38,76284.76923,0,2497,286396885,1430,387,84,52,318,13,192.0769231,13,4577.692308,110,0,29.76923077,0,0.002517893,8.47E-05,5.24E-05,0,0.000390238,31990.3871,288.7932917,5868.059172,1.225806452,10.25806452,65.71052632,330567.3333,20001222,1
29,1007850,43,77526.92308,0,2694,502139328,2791,342,122,199,293,13,207.2307692,13,5806.615385,214.6923077,0,26.30769231,0,0.002673017,0.00012105,0.00019745,0,0.000339336,34753.44828,498.2282363,5963.609468,1.482758621,10.10344828,62.65116279,392.1595331,20001225,1
11,142332,0,14233.2,0,139,166350986,1580,183,60,24,57,10,13.9,10,4137.2,158,0,18.3,1898,0.00097659,0.00042155,0.00016862,0.01333502,0.001285726,12939.27273,1168.753239,1423.32,0,5.181818182,0,9488.8,20001231,0
4,13513,14,4504.333333,0,9,407845,174,11,0,2,2,3,3,3,56,58,0,3.666666667,0,0.000666025,0,0.000148006,0,0.000814031,3378.25,30.1816769,1501.444444,3.5,0.5,0.642857143,13513,20001232,0
24,375198,34,62533,0,1833,73633218,2085,116,34,46,69,6,305.5,6,6569.166667,347.5,0,19.33333333,0,0.00488542,9.06E-05,0.000122602,0,0.00030917,15633.25,196.2516271,10422.16667,1.416666667,2.875,53.91176471,34108.90909,20001239,0
142,590422,48,42173,0,148,457261765,4651,501,53,87,99,14,10.57142857,14,5907.714286,332.2142857,0.142857143,35.78571429,60107,0.000250668,8.98E-05,0.000147352,0.101803456,0.000848546,4157.901408,774.4660006,3012.357143,0.338028169,0.697183099,3.083333333,1166.841897,20001251,0
124,397758,0,28411.28571,51,109,335353843,3935,526,258,145,190,14,7.785714286,14,1918.928571,281.0714286,0.071428571,37.57142857,14951,0.000274036,0.000648636,0.000364543,0.037588182,0.001322412,3207.725806,843.1102404,2029.377551,0,1.532258065,0,488.0466258,20001253,0
72,194673,44,24334.125,0,281,118934197,1833,331,91,52,85,8,35.125,8,9120.875,229.125,0.25,41.375,52104,0.001443446,0.000467451,0.000267115,0.267648826,0.001700287,2703.791667,610.9434642,3041.765625,0.611111111,1.180555556,6.386363636,442.4386364,20001256,0
72,299018,43,19934.53333,0,122,285951757,2826,355,42,39,66,15,8.133333333,15,10867.73333,188.4,0.666666667,23.66666667,33203,0.000408002,0.00014046,0.000130427,0.111040138,0.001187219,4153.027778,956.3028212,1328.968889,0.597222222,0.916666667,2.837209302,1196.072,20001264,0
37,24565,0,2456.5,0,2,3095128,29,8,0,6,5,10,0.2,10,12,2.9,0,0.8,2949,8.14E-05,0,0.00024425,0.12004885,0.000325667,663.9189189,125.9974761,245.65,0,0.135135135,0,0,20001272,0
57,270458,33,19318.42857,0,495,61034616,1450,260,15,58,56,14,35.35714286,14,317.0714286,103.5714286,0,18.57142857,17061,0.001830229,5.55E-05,0.000214451,0.063081883,0.000961332,4744.877193,225.6713279,1379.887755,0.578947368,0.98245614,15,1679.863354,20001276,0
